mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-28,15:05,8,2
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-28,15:05,8,2
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-28,15:05,8,2
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-28,15:05,8,2
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-28,15:05,8,2
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-28,15:05,8,2
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-28,19:05,8,3
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-28,19:05,8,3
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-28,19:05,8,3
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-28,19:05,8,3
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-28,19:05,8,3
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-28,19:05,8,3
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-29,11:05,8,4
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-29,11:05,8,4
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-29,11:05,8,4
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-29,11:05,8,4
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-29,11:05,8,4
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-29,11:05,8,4
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-29,15:05,8,5
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-29,15:05,8,5
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-29,15:05,8,5
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-29,15:05,8,5
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-29,15:05,8,5
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-29,15:05,8,5
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-29,19:05,8,6
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-29,19:05,8,6
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-29,19:05,8,6
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-29,19:05,8,6
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-29,19:05,8,6
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-29,19:05,8,6
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-30,11:05,8,7
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-30,11:05,8,7
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-30,11:05,8,7
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-30,11:05,8,7
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-30,11:05,8,7
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-30,11:05,8,7
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-30,15:05,8,8
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-30,15:05,8,8
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-30,15:05,8,8
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-30,15:05,8,8
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-30,15:05,8,8
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-30,15:05,8,8
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-09-30,19:05,8,9
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-09-30,19:05,8,9
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-09-30,19:05,8,9
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-09-30,19:05,8,9
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-09-30,19:05,8,9
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-09-30,19:05,8,9
104.83.88.164.135.198,0.66.104.213.240.0,0,0,-55,2018-09-28,15:05,9,1
104.83.88.164.135.198,0.66.104.213.240.0,0,1,-49,2018-09-28,15:05,9,1
104.83.88.164.135.198,0.66.104.213.240.0,1,0,-54,2018-09-28,15:05,9,1
104.83.88.164.135.198,0.66.104.213.240.0,1,1,-53,2018-09-28,15:05,9,1
104.83.88.164.135.198,44.208.45.106.167.16,0,0,-95,2018-09-28,15:05,9,1
104.83.88.164.135.198,44.208.45.106.167.16,0,1,-95,2018-09-28,15:05,9,1
104.83.88.164.135.198,44.208.45.127.67.64,0,0,-60,2018-09-28,15:05,9,1
104.83.88.164.135.198,44.208.45.127.67.64,0,1,-56,2018-09-28,15:05,9,1
104.83.88.164.135.203,44.208.45.127.103.160,1,0,-58,2018-09-03,15:05,10,1
104.83.88.164.135.203,44.208.45.127.103.160,1,1,-68,2018-09-03,15:05,10,1
104.83.88.164.135.203,0.66.104.213.240.0,1,0,-56,2018-09-04,11:05,10,2
104.83.88.164.135.203,0.66.104.213.240.0,1,1,-54,2018-09-04,11:05,10,2
104.83.88.164.135.203,44.208.45.106.167.16,0,0,-95,2018-09-04,11:05,10,2
104.83.88.164.135.203,44.208.45.106.167.16,0,1,-99,2018-09-04,11:05,10,2
104.83.88.164.135.203,44.208.45.127.67.64,0,0,-73,2018-09-04,11:05,10,2
104.83.88.164.135.203,44.208.45.127.67.64,0,1,-71,2018-09-04,11:05,10,2
104.83.88.164.135.203,44.208.45.127.67.64,1,0,-91,2018-09-04,11:05,10,2
104.83.88.164.135.203,44.208.45.127.67.64,1,1,-84,2018-09-04,11:05,10,2
104.83.88.164.135.203,0.66.104.213.240.0,0,0,-57,2018-09-04,15:05,10,3
104.83.88.164.135.203,0.66.104.213.240.0,0,1,-49,2018-09-04,15:05,10,3
104.83.88.164.135.203,0.66.104.213.240.0,1,0,-56,2018-09-04,15:05,10,3
104.83.88.164.135.203,0.66.104.213.240.0,1,1,-54,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.106.167.16,0,0,-97,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.106.167.16,0,1,-95,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.125.172.128,0,0,-84,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.125.172.128,0,1,-88,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.127.67.64,0,0,-67,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.127.67.64,0,1,-71,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.127.67.64,1,0,-82,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.127.67.64,1,1,-90,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.127.103.160,0,0,-85,2018-09-04,15:05,10,3
104.83.88.164.135.203,44.208.45.127.103.160,0,1,-85,2018-09-04,15:05,10,3
104.83.88.164.135.203,0.66.104.213.240.0,1,0,-77,2018-09-05,11:05,10,4
104.83.88.164.135.203,0.66.104.213.240.0,1,1,-59,2018-09-05,11:05,10,4
104.83.88.164.135.203,44.208.45.106.167.16,0,0,-97,2018-09-05,11:05,10,4
104.83.88.164.135.203,44.208.45.106.167.16,0,1,-98,2018-09-05,11:05,10,4
104.83.88.164.135.203,44.208.45.127.67.64,0,0,-67,2018-09-05,11:05,10,4
104.83.88.164.135.203,44.208.45.127.67.64,0,1,-53,2018-09-05,11:05,10,4
104.83.88.164.135.203,0.66.104.213.240.0,0,0,-54,2018-09-06,11:05,10,5
104.83.88.164.135.203,0.66.104.213.240.0,0,1,-38,2018-09-06,11:05,10,5
104.83.88.164.135.203,44.208.45.106.167.16,0,0,-99,2018-09-06,11:05,10,5
104.83.88.164.135.203,44.208.45.106.167.16,0,1,-99,2018-09-06,11:05,10,5
104.83.88.164.135.203,44.208.45.127.67.64,0,0,-78,2018-09-06,11:05,10,5
104.83.88.164.135.203,44.208.45.127.67.64,0,1,-74,2018-09-06,11:05,10,5
104.83.88.164.135.203,44.208.45.127.103.160,0,0,-97,2018-09-06,11:05,10,5
104.83.88.164.135.203,44.208.45.127.103.160,0,1,-97,2018-09-06,11:05,10,5
104.83.88.164.135.203,0.66.104.213.240.0,1,0,-59,2018-09-06,15:05,10,6
104.83.88.164.135.203,0.66.104.213.240.0,1,1,-50,2018-09-06,15:05,10,6
104.83.88.164.135.203,44.208.45.106.167.16,0,0,-97,2018-09-06,15:05,10,6
104.83.88.164.135.203,44.208.45.106.167.16,0,1,-97,2018-09-06,15:05,10,6
104.83.88.164.135.203,44.208.45.127.67.64,0,0,-88,2018-09-06,15:05,10,6
104.83.88.164.135.203,44.208.45.127.67.64,0,1,-78,2018-09-06,15:05,10,6
104.83.88.164.135.203,44.208.45.127.103.160,0,0,-96,2018-09-06,15:05,10,6
104.83.88.164.135.203,44.208.45.127.103.160,0,1,-97,2018-09-06,15:05,10,6
104.83.88.164.135.203,0.66.104.213.240.0,0,0,-47,2018-09-07,11:05,10,7
104.83.88.164.135.203,0.66.104.213.240.0,0,1,-50,2018-09-07,11:05,10,7
104.83.88.164.135.203,0.66.104.213.240.0,1,0,-57,2018-09-07,11:05,10,7
104.83.88.164.135.203,0.66.104.213.240.0,1,1,-58,2018-09-07,11:05,10,7
104.83.88.164.135.203,44.208.45.127.67.64,0,0,-72,2018-09-07,11:05,10,7
104.83.88.164.135.203,44.208.45.127.67.64,0,1,-71,2018-09-07,11:05,10,7
104.83.88.164.135.203,0.66.104.213.240.0,0,0,-34,2018-09-07,15:05,10,8
104.83.88.164.135.203,0.66.104.213.240.0,0,1,-34,2018-09-07,15:05,10,8
104.83.88.164.135.203,0.66.104.213.240.0,1,0,-56,2018-09-07,15:05,10,8
104.83.88.164.135.203,0.66.104.213.240.0,1,1,-56,2018-09-07,15:05,10,8
104.83.88.164.135.203,44.208.45.106.167.16,0,0,-99,2018-09-07,15:05,10,8
104.83.88.164.135.203,44.208.45.106.167.16,0,1,-99,2018-09-07,15:05,10,8
104.83.88.164.135.203,44.208.45.127.67.64,0,0,-69,2018-09-07,15:05,10,8
104.83.88.164.135.203,44.208.45.127.67.64,0,1,-64,2018-09-07,15:05,10,8
104.83.88.164.135.203,44.208.45.127.67.64,1,0,-91,2018-09-07,15:05,10,8
104.83.88.164.135.203,44.208.45.127.67.64,1,1,-91,2018-09-07,15:05,10,8
104.83.88.164.143.117,0.66.104.213.240.0,0,0,-99,2018-09-10,15:05,11,1
104.83.88.164.143.117,0.66.104.213.240.0,0,1,-96,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.106.167.16,0,0,-57,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.106.167.16,0,1,-48,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.106.167.16,1,0,-73,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.106.167.16,1,1,-79,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.125.172.128,0,0,-77,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.125.172.128,0,1,-67,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.125.172.128,1,0,-87,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.125.172.128,1,1,-86,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.127.67.64,0,0,-99,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.127.67.64,0,1,-97,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.127.103.160,0,0,-89,2018-09-10,15:05,11,1
104.83.88.164.143.117,44.208.45.127.103.160,0,1,-82,2018-09-10,15:05,11,1
104.83.88.164.143.117,0.66.104.213.240.0,0,0,-97,2018-09-14,15:05,11,2
104.83.88.164.143.117,0.66.104.213.240.0,0,1,-96,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.106.167.16,0,0,-49,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.106.167.16,0,1,-46,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.125.172.128,0,0,-63,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.125.172.128,0,1,-55,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.125.172.128,1,0,-80,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.125.172.128,1,1,-75,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.127.67.64,0,0,-95,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.127.67.64,0,1,-94,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.127.103.160,0,0,-82,2018-09-14,15:05,11,2
104.83.88.164.143.117,44.208.45.127.103.160,0,1,-83,2018-09-14,15:05,11,2
104.83.88.164.143.117,0.66.104.213.240.0,0,0,-96,2018-09-24,15:05,11,3
104.83.88.164.143.117,0.66.104.213.240.0,0,1,-96,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.106.167.16,0,0,-57,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.106.167.16,0,1,-63,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.125.172.128,0,0,-57,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.125.172.128,0,1,-64,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.125.172.128,1,0,-82,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.125.172.128,1,1,-80,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.127.67.64,0,0,-98,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.127.67.64,0,1,-95,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.127.103.160,0,0,-86,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.127.103.160,0,1,-88,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.127.103.160,1,0,-93,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.127.103.160,1,1,-91,2018-09-24,15:05,11,3
104.83.88.164.143.117,44.208.45.106.167.16,0,0,-51,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.106.167.16,0,1,-54,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.125.172.128,0,0,-76,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.125.172.128,0,1,-66,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.125.172.128,1,0,-89,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.125.172.128,1,1,-81,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.127.67.64,0,0,-96,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.127.67.64,0,1,-97,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.127.103.160,0,0,-73,2018-09-26,15:05,11,4
104.83.88.164.143.117,44.208.45.127.103.160,0,1,-82,2018-09-26,15:05,11,4
104.83.88.164.143.120,44.208.45.106.167.16,0,0,-43,2018-09-03,15:05,12,1
104.83.88.164.143.120,44.208.45.106.167.16,0,1,-44,2018-09-03,15:05,12,1
104.83.88.164.143.120,44.208.45.106.167.16,1,0,-63,2018-09-03,15:05,12,1
104.83.88.164.143.120,44.208.45.106.167.16,1,1,-61,2018-09-03,15:05,12,1
104.83.88.164.143.120,44.208.45.125.172.128,1,0,-80,2018-09-03,15:05,12,1
104.83.88.164.143.120,44.208.45.125.172.128,1,1,-72,2018-09-03,15:05,12,1
104.83.88.164.143.120,44.208.45.106.167.16,0,0,-57,2018-09-05,11:05,12,2
104.83.88.164.143.120,44.208.45.106.167.16,0,1,-48,2018-09-05,11:05,12,2
104.83.88.164.143.120,44.208.45.125.172.128,0,0,-65,2018-09-05,11:05,12,2
104.83.88.164.143.120,44.208.45.125.172.128,0,1,-59,2018-09-05,11:05,12,2
104.83.88.164.143.120,44.208.45.127.103.160,0,0,-95,2018-09-05,11:05,12,2
104.83.88.164.143.120,44.208.45.127.103.160,0,1,-91,2018-09-05,11:05,12,2
104.83.88.164.143.120,0.66.104.213.240.0,0,0,-98,2018-09-24,15:05,12,3
104.83.88.164.143.120,0.66.104.213.240.0,0,1,-97,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.106.167.16,0,0,-50,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.106.167.16,0,1,-65,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.125.172.128,0,0,-66,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.125.172.128,0,1,-60,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.127.67.64,0,0,-98,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.127.67.64,0,1,-96,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.127.103.160,0,0,-82,2018-09-24,15:05,12,3
104.83.88.164.143.120,44.208.45.127.103.160,0,1,-80,2018-09-24,15:05,12,3
104.83.88.164.143.123,0.66.104.213.240.0,1,0,-68,2018-09-04,11:05,13,1
104.83.88.164.143.123,0.66.104.213.240.0,1,1,-57,2018-09-04,11:05,13,1
104.83.88.164.143.123,44.208.45.127.67.64,0,0,-73,2018-09-04,11:05,13,1
104.83.88.164.143.123,44.208.45.127.67.64,0,1,-69,2018-09-04,11:05,13,1
104.83.88.164.143.123,44.208.45.127.67.64,1,0,-92,2018-09-04,11:05,13,1
104.83.88.164.143.123,44.208.45.127.67.64,1,1,-93,2018-09-04,11:05,13,1
104.83.88.164.143.123,0.66.104.213.240.0,1,0,-68,2018-09-04,15:05,13,2
104.83.88.164.143.123,0.66.104.213.240.0,1,1,-57,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.106.167.16,0,0,-98,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.106.167.16,0,1,-88,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.125.172.128,0,0,-88,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.125.172.128,0,1,-94,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.127.67.64,0,0,-71,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.127.67.64,0,1,-68,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.127.67.64,1,0,-84,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.127.67.64,1,1,-84,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.127.103.160,0,0,-98,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.127.103.160,0,1,-96,2018-09-04,15:05,13,2
104.83.88.164.143.123,44.208.45.127.67.64,1,0,-83,2018-09-05,11:05,13,3
104.83.88.164.143.123,44.208.45.127.67.64,1,1,-89,2018-09-05,11:05,13,3
104.83.88.164.143.123,0.66.104.213.240.0,0,0,-42,2018-09-05,15:05,13,4
104.83.88.164.143.123,0.66.104.213.240.0,0,1,-56,2018-09-05,15:05,13,4
104.83.88.164.143.123,0.66.104.213.240.0,1,0,-52,2018-09-05,15:05,13,4
104.83.88.164.143.123,0.66.104.213.240.0,1,1,-56,2018-09-05,15:05,13,4
104.83.88.164.143.123,44.208.45.127.67.64,0,0,-72,2018-09-05,15:05,13,4
104.83.88.164.143.123,44.208.45.127.67.64,0,1,-72,2018-09-05,15:05,13,4
104.83.88.164.143.123,44.208.45.127.67.64,1,0,-90,2018-09-05,15:05,13,4
104.83.88.164.143.123,44.208.45.127.67.64,1,1,-88,2018-09-05,15:05,13,4
104.83.88.164.143.123,0.66.104.213.240.0,1,0,-88,2018-09-27,11:05,13,5
104.83.88.164.143.123,0.66.104.213.240.0,1,1,-84,2018-09-27,11:05,13,5
104.83.88.164.143.123,0.66.104.213.240.0,1,0,-54,2018-09-27,15:05,13,6
104.83.88.164.143.123,0.66.104.213.240.0,1,1,-64,2018-09-27,15:05,13,6
104.83.88.164.143.124,0.66.104.213.240.0,0,0,-95,2018-09-10,15:05,14,1
104.83.88.164.143.124,0.66.104.213.240.0,0,1,-91,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.106.167.16,0,0,-35,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.106.167.16,0,1,-36,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.106.167.16,1,0,-60,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.106.167.16,1,1,-62,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.125.172.128,0,0,-71,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.125.172.128,0,1,-68,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.125.172.128,1,0,-85,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.125.172.128,1,1,-87,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.127.67.64,0,0,-94,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.127.67.64,0,1,-97,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.127.103.160,0,0,-77,2018-09-10,15:05,14,1
104.83.88.164.143.124,44.208.45.127.103.160,0,1,-72,2018-09-10,15:05,14,1
104.83.88.164.143.124,0.66.104.213.240.0,0,0,-97,2018-09-24,15:05,14,2
104.83.88.164.143.124,0.66.104.213.240.0,0,1,-98,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.106.167.16,0,0,-46,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.106.167.16,0,1,-44,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.125.172.128,0,0,-62,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.125.172.128,0,1,-67,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.125.172.128,1,0,-90,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.125.172.128,1,1,-82,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.127.67.64,0,0,-99,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.127.67.64,0,1,-96,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.127.103.160,0,0,-77,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.127.103.160,0,1,-74,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.127.103.160,1,0,-90,2018-09-24,15:05,14,2
104.83.88.164.143.124,44.208.45.127.103.160,1,1,-94,2018-09-24,15:05,14,2
104.83.88.164.143.124,0.66.104.213.240.0,0,0,-97,2018-09-26,15:05,14,3
104.83.88.164.143.124,0.66.104.213.240.0,0,1,-99,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.106.167.16,0,0,-40,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.106.167.16,0,1,-40,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.125.172.128,0,0,-70,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.125.172.128,0,1,-60,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.125.172.128,1,0,-90,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.125.172.128,1,1,-88,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.127.67.64,0,0,-91,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.127.67.64,0,1,-94,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.127.103.160,0,0,-76,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.127.103.160,0,1,-78,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.127.103.160,1,0,-95,2018-09-26,15:05,14,3
104.83.88.164.143.124,44.208.45.127.103.160,1,1,-87,2018-09-26,15:05,14,3
104.83.88.164.143.196,0.66.104.213.240.0,0,0,-95,2018-09-03,15:05,15,1
104.83.88.164.143.196,0.66.104.213.240.0,0,1,-96,2018-09-03,15:05,15,1
104.83.88.164.143.196,0.66.104.213.240.0,1,0,-62,2018-09-03,15:05,15,1
104.83.88.164.143.196,0.66.104.213.240.0,1,1,-59,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.106.167.16,0,0,-53,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.106.167.16,0,1,-49,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.106.167.16,1,0,-72,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.106.167.16,1,1,-70,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.125.172.128,0,0,-67,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.125.172.128,0,1,-59,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.125.172.128,1,0,-76,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.125.172.128,1,1,-79,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.127.67.64,0,0,-97,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.127.67.64,0,1,-93,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.127.67.64,1,0,-90,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.127.67.64,1,1,-82,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.127.103.160,0,0,-96,2018-09-03,15:05,15,1
104.83.88.164.143.196,44.208.45.127.103.160,0,1,-91,2018-09-03,15:05,15,1
104.83.88.164.143.196,0.66.104.213.240.0,0,0,-94,2018-09-05,15:05,15,2
104.83.88.164.143.196,0.66.104.213.240.0,0,1,-94,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.106.167.16,0,0,-42,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.106.167.16,0,1,-47,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.106.167.16,1,0,-69,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.106.167.16,1,1,-62,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.125.172.128,0,0,-65,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.125.172.128,0,1,-67,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.125.172.128,1,0,-88,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.125.172.128,1,1,-70,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.127.67.64,0,0,-95,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.127.67.64,0,1,-96,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.127.103.160,0,0,-82,2018-09-05,15:05,15,2
104.83.88.164.143.196,44.208.45.127.103.160,0,1,-83,2018-09-05,15:05,15,2
104.83.88.164.143.196,0.66.104.213.240.0,0,0,-92,2018-09-12,11:05,15,3
104.83.88.164.143.196,0.66.104.213.240.0,0,1,-95,2018-09-12,11:05,15,3
104.83.88.164.143.196,44.208.45.106.167.16,0,0,-55,2018-09-12,11:05,15,3
104.83.88.164.143.196,44.208.45.106.167.16,0,1,-51,2018-09-12,11:05,15,3
104.83.88.164.143.196,44.208.45.106.167.16,1,0,-77,2018-09-12,11:05,15,3
104.83.88.164.143.196,44.208.45.106.167.16,1,1,-70,2018-09-12,11:05,15,3
104.83.88.164.143.196,44.208.45.125.172.128,0,0,-57,2018-09-12,11:05,15,3
