mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index
0.22.235.183.117.65,0.66.104.213.240.0,0,1,-96,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.106.167.16,0,0,-58,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.106.167.16,0,1,-57,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.106.167.16,1,0,-91,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.106.167.16,1,1,-96,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.125.172.128,0,0,-43,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.125.172.128,0,1,-41,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.125.172.128,1,0,-76,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.125.172.128,1,1,-81,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.127.67.64,0,0,-87,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.127.67.64,0,1,-86,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.127.103.160,0,0,-82,2018-10-04,15:05,3,1
0.22.235.183.117.65,44.208.45.127.103.160,0,1,-82,2018-10-04,15:05,3,1
0.22.235.183.117.65,0.66.104.213.240.0,0,0,-98,2018-10-18,11:05,3,2
0.22.235.183.117.65,0.66.104.213.240.0,0,1,-95,2018-10-18,11:05,3,2
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-72,2018-10-12,11:05,4,1
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-68,2018-10-12,11:05,4,1
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-10-12,15:05,4,2
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-99,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-98,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-96,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-76,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-67,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-76,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-73,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-97,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-96,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-75,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-66,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.127.103.160,1,0,-76,2018-10-12,15:05,4,2
0.22.235.183.118.194,44.208.45.127.103.160,1,1,-73,2018-10-12,15:05,4,2
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-45,2018-10-16,11:05,4,3
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-50,2018-10-16,11:05,4,3
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-79,2018-10-16,11:05,4,3
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-71,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-94,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-95,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-95,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-93,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-81,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-85,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-58,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-54,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-100,2018-10-16,11:05,4,3
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-99,2018-10-16,11:05,4,3
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-10-16,15:05,4,4
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-96,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-81,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-82,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-73,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-73,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-63,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-64,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-53,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-50,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-79,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-90,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-87,2018-10-16,15:05,4,4
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-82,2018-10-16,15:05,4,4
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-10-17,11:05,4,5
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-98,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-49,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-51,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-82,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-88,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-38,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-43,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-47,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-48,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-94,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-83,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-84,2018-10-17,11:05,4,5
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-80,2018-10-17,11:05,4,5
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-95,2018-10-19,11:05,4,6
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-76,2018-10-19,11:05,4,6
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-82,2018-10-22,11:05,4,7
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-72,2018-10-22,11:05,4,7
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-79,2018-10-22,11:05,4,7
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-75,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-95,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-87,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-87,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-96,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-79,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-70,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-54,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-50,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-98,2018-10-22,11:05,4,7
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-97,2018-10-22,11:05,4,7
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-96,2018-10-24,15:05,4,8
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-97,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-53,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-44,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-76,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-68,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-40,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-35,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-67,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-72,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-93,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-81,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-88,2018-10-24,15:05,4,8
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-82,2018-10-24,15:05,4,8
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-96,2018-10-25,15:05,4,9
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-94,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-89,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-79,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-91,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-89,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-33,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-31,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-49,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-59,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-83,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-81,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-86,2018-10-25,15:05,4,9
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-86,2018-10-25,15:05,4,9
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-59,2018-10-26,11:05,4,10
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-60,2018-10-26,11:05,4,10
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-78,2018-10-26,11:05,4,10
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-77,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-87,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-94,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-85,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-87,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-77,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-65,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-94,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-77,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-96,2018-10-26,11:05,4,10
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-95,2018-10-26,11:05,4,10
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-10-31,15:05,4,11
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-99,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-62,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-64,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-78,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-74,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-71,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-68,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-66,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-67,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-91,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-93,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-91,2018-10-31,15:05,4,11
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-91,2018-10-31,15:05,4,11
0.22.235.206.119.85,0.66.104.213.240.0,0,0,-97,2018-10-25,11:05,5,1
0.22.235.206.119.85,0.66.104.213.240.0,0,1,-98,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.106.167.16,0,0,-89,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.106.167.16,0,1,-75,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.125.172.128,0,0,-87,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.125.172.128,0,1,-83,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.127.67.64,0,0,-97,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.127.67.64,0,1,-97,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.127.103.160,0,0,-52,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.127.103.160,0,1,-54,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.127.103.160,1,0,-62,2018-10-25,11:05,5,1
0.22.235.206.119.85,44.208.45.127.103.160,1,1,-68,2018-10-25,11:05,5,1
0.224.76.164.45.138,0.66.104.213.240.0,0,0,-96,2018-10-12,11:05,6,1
0.224.76.164.45.138,0.66.104.213.240.0,0,1,-97,2018-10-12,11:05,6,1
0.224.76.164.45.138,44.208.45.125.172.128,0,0,-62,2018-10-12,11:05,6,1
0.224.76.164.45.138,44.208.45.125.172.128,0,1,-66,2018-10-12,11:05,6,1
0.224.76.164.45.138,44.208.45.127.67.64,0,0,-92,2018-10-12,11:05,6,1
0.224.76.164.45.138,44.208.45.127.67.64,0,1,-94,2018-10-12,11:05,6,1
0.224.76.164.45.138,44.208.45.127.103.160,0,0,-77,2018-10-12,11:05,6,1
0.224.76.164.45.138,44.208.45.127.103.160,0,1,-74,2018-10-12,11:05,6,1
0.52.218.24.38.88,0.66.104.213.240.0,0,0,-97,2018-10-25,11:05,7,1
0.52.218.24.38.88,0.66.104.213.240.0,0,1,-97,2018-10-25,11:05,7,1
0.52.218.24.38.88,44.208.45.106.167.16,0,0,-70,2018-10-25,11:05,7,1
0.52.218.24.38.88,44.208.45.106.167.16,0,1,-69,2018-10-25,11:05,7,1
0.52.218.24.38.88,44.208.45.125.172.128,0,0,-81,2018-10-25,11:05,7,1
0.52.218.24.38.88,44.208.45.125.172.128,0,1,-85,2018-10-25,11:05,7,1
0.52.218.24.38.88,44.208.45.127.103.160,0,0,-85,2018-10-25,11:05,7,1
0.52.218.24.38.88,44.208.45.127.103.160,0,1,-83,2018-10-25,11:05,7,1
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-10-01,11:05,8,1
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-10-01,11:05,8,1
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-10-01,11:05,8,1
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-10-01,11:05,8,1
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-10-01,11:05,8,1
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-10-01,11:05,8,1
104.83.88.164.135.194,0.66.104.213.240.0,0,0,-72,2018-10-01,15:05,8,2
104.83.88.164.135.194,0.66.104.213.240.0,0,1,-62,2018-10-01,15:05,8,2
104.83.88.164.135.194,0.66.104.213.240.0,1,0,-72,2018-10-01,15:05,8,2
104.83.88.164.135.194,0.66.104.213.240.0,1,1,-72,2018-10-01,15:05,8,2
104.83.88.164.135.194,44.208.45.127.67.64,0,0,-89,2018-10-01,15:05,8,2
104.83.88.164.135.194,44.208.45.127.67.64,0,1,-85,2018-10-01,15:05,8,2
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-69,2018-10-09,11:05,9,1
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-74,2018-10-09,11:05,9,1
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-45,2018-10-09,15:05,9,2
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-45,2018-10-09,15:05,9,2
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-68,2018-10-09,15:05,9,2
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-57,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-98,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-98,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-91,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-90,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-64,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-70,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-96,2018-10-09,15:05,9,2
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-93,2018-10-09,15:05,9,2
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-96,2018-10-10,15:05,9,3
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-97,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-82,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-77,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.106.167.16,1,0,-82,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.106.167.16,1,1,-84,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-81,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-90,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-98,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-98,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-75,2018-10-10,15:05,9,3
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-70,2018-10-10,15:05,9,3
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-58,2018-10-11,11:05,9,4
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-55,2018-10-11,11:05,9,4
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-59,2018-10-11,11:05,9,4
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-64,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-96,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-98,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-93,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-89,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-73,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-73,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-57,2018-10-11,11:05,9,4
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-66,2018-10-11,11:05,9,4
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-55,2018-10-11,15:05,9,5
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-47,2018-10-11,15:05,9,5
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-64,2018-10-11,15:05,9,5
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-70,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-98,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-95,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-93,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-89,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-73,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-72,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-57,2018-10-11,15:05,9,5
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-66,2018-10-11,15:05,9,5
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-50,2018-10-17,11:05,9,6
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-57,2018-10-17,11:05,9,6
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-99,2018-10-17,11:05,9,6
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-98,2018-10-17,11:05,9,6
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-68,2018-10-17,11:05,9,6
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-73,2018-10-17,11:05,9,6
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-96,2018-10-17,11:05,9,6
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-97,2018-10-17,11:05,9,6
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-56,2018-10-17,15:05,9,7
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-57,2018-10-17,15:05,9,7
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-60,2018-10-17,15:05,9,7
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-58,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-98,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-98,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-96,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-96,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-76,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-76,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.127.67.64,1,0,-92,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.127.67.64,1,1,-89,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-96,2018-10-17,15:05,9,7
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-97,2018-10-17,15:05,9,7
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-58,2018-10-18,11:05,9,8
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-45,2018-10-18,11:05,9,8
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-59,2018-10-18,11:05,9,8
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-61,2018-10-18,11:05,9,8
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-78,2018-10-18,11:05,9,8
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-72,2018-10-18,11:05,9,8
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-50,2018-10-19,15:05,9,9
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-42,2018-10-19,15:05,9,9
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-56,2018-10-19,15:05,9,9
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-49,2018-10-19,15:05,9,9
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-99,2018-10-19,15:05,9,9
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-96,2018-10-19,15:05,9,9
