mac_cliente,mac_ap,banda,antena,rssi
40.39.191.157.33.63,44.208.45.127.67.64,0,1,-96
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-78
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-78
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-78
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-78
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-93
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-83
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-93
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-83
8.212.12.130.83.142,44.208.45.127.103.160,0,0,-55
8.212.12.130.83.142,44.208.45.127.103.160,0,1,-58
8.212.12.130.83.142,44.208.45.127.103.160,1,0,-72
8.212.12.130.83.142,44.208.45.127.103.160,1,1,-75
8.212.12.130.83.142,44.208.45.127.103.160,0,0,-55
8.212.12.130.83.142,44.208.45.127.103.160,0,1,-58
8.212.12.130.83.142,44.208.45.127.103.160,1,0,-72
8.212.12.130.83.142,44.208.45.127.103.160,1,1,-75
