mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-82,2018-05-04,11:05,2,2
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-85,2018-05-04,11:05,2,2
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-96,2018-05-04,11:05,2,2
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-95,2018-05-04,11:05,2,2
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-95,2018-05-16,15:05,2,3
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-95,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-62,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-61,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-82,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-68,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-36,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-41,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-75,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-68,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-81,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-86,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-84,2018-05-16,15:05,2,3
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-85,2018-05-16,15:05,2,3
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-83,2018-05-24,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-77,2018-05-24,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-84,2018-05-24,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-83,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-96,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-92,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-93,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-87,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-68,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-74,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-52,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-58,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-96,2018-05-24,11:05,2,4
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-99,2018-05-24,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-95,2018-05-31,11:05,2,5
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-96,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-62,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-67,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-76,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-69,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-39,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-39,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-70,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-66,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-86,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-85,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-87,2018-05-31,11:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-89,2018-05-31,11:05,2,5
0.22.235.183.186.106,0.66.104.213.240.0,0,0,-94,2018-05-03,15:05,3,1
0.22.235.183.186.106,0.66.104.213.240.0,0,1,-97,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.106.167.16,0,0,-93,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.106.167.16,0,1,-81,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.106.167.16,1,0,-63,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.106.167.16,1,1,-69,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.125.172.128,0,0,-45,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.125.172.128,0,1,-51,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.125.172.128,1,0,-53,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.125.172.128,1,1,-50,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.127.67.64,0,0,-97,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.127.67.64,0,1,-83,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.127.103.160,0,0,-85,2018-05-03,15:05,3,1
0.22.235.183.186.106,44.208.45.127.103.160,0,1,-78,2018-05-03,15:05,3,1
0.22.235.183.186.106,0.66.104.213.240.0,0,0,-99,2018-05-04,11:05,3,2
0.22.235.183.186.106,0.66.104.213.240.0,0,1,-98,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.106.167.16,0,0,-95,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.106.167.16,0,1,-88,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.106.167.16,1,0,-71,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.106.167.16,1,1,-65,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.125.172.128,0,0,-77,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.125.172.128,0,1,-80,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.125.172.128,1,0,-75,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.125.172.128,1,1,-83,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.127.67.64,0,0,-89,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.127.67.64,0,1,-81,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.127.103.160,0,0,-85,2018-05-04,11:05,3,2
0.22.235.183.186.106,44.208.45.127.103.160,0,1,-84,2018-05-04,11:05,3,2
0.22.235.183.186.106,0.66.104.213.240.0,0,0,-91,2018-05-16,15:05,3,3
0.22.235.183.186.106,0.66.104.213.240.0,0,1,-93,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.106.167.16,0,0,-86,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.106.167.16,0,1,-86,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.106.167.16,1,0,-74,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.106.167.16,1,1,-61,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.125.172.128,0,0,-78,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.125.172.128,0,1,-73,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.125.172.128,1,0,-76,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.125.172.128,1,1,-70,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.127.67.64,0,0,-87,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.127.67.64,0,1,-77,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.127.103.160,0,0,-87,2018-05-16,15:05,3,3
0.22.235.183.186.106,44.208.45.127.103.160,0,1,-83,2018-05-16,15:05,3,3
0.22.235.198.105.177,0.66.104.213.240.0,0,0,-96,2018-05-03,15:05,4,1
0.22.235.198.105.177,0.66.104.213.240.0,0,1,-96,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.106.167.16,0,0,-56,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.106.167.16,0,1,-54,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.106.167.16,1,0,-81,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.106.167.16,1,1,-73,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.125.172.128,0,0,-43,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.125.172.128,0,1,-54,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.125.172.128,1,0,-53,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.125.172.128,1,1,-64,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.127.67.64,0,0,-91,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.127.67.64,0,1,-94,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.127.103.160,0,0,-92,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.127.103.160,0,1,-92,2018-05-03,15:05,4,1
0.22.235.198.105.177,44.208.45.125.172.128,0,0,-89,2018-05-10,15:05,4,2
0.22.235.198.105.177,44.208.45.125.172.128,0,1,-83,2018-05-10,15:05,4,2
0.22.235.198.105.177,44.208.45.127.67.64,0,0,-64,2018-05-10,15:05,4,2
0.22.235.198.105.177,44.208.45.127.67.64,0,1,-74,2018-05-10,15:05,4,2
0.22.235.198.105.177,44.208.45.127.103.160,0,0,-69,2018-05-10,15:05,4,2
0.22.235.198.105.177,44.208.45.127.103.160,0,1,-70,2018-05-10,15:05,4,2
0.22.235.198.105.177,0.66.104.213.240.0,0,0,-96,2018-05-16,15:05,4,3
0.22.235.198.105.177,0.66.104.213.240.0,0,1,-97,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.106.167.16,0,0,-63,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.106.167.16,0,1,-59,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.106.167.16,1,0,-86,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.106.167.16,1,1,-84,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.125.172.128,0,0,-44,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.125.172.128,0,1,-45,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.125.172.128,1,0,-62,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.125.172.128,1,1,-61,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.127.67.64,0,0,-89,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.127.67.64,0,1,-91,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.127.103.160,0,0,-89,2018-05-16,15:05,4,3
0.22.235.198.105.177,44.208.45.127.103.160,0,1,-84,2018-05-16,15:05,4,3
0.224.76.164.100.190,0.66.104.213.240.0,0,0,-52,2018-05-02,15:05,5,1
0.224.76.164.100.190,0.66.104.213.240.0,0,1,-63,2018-05-02,15:05,5,1
0.224.76.164.100.190,44.208.45.127.67.64,0,0,-73,2018-05-02,15:05,5,1
0.224.76.164.100.190,44.208.45.127.67.64,0,1,-72,2018-05-02,15:05,5,1
0.224.76.164.100.190,0.66.104.213.240.0,0,0,-56,2018-05-16,15:05,5,2
0.224.76.164.100.190,0.66.104.213.240.0,0,1,-66,2018-05-16,15:05,5,2
0.224.76.164.100.190,44.208.45.127.67.64,0,0,-65,2018-05-16,15:05,5,2
0.224.76.164.100.190,44.208.45.127.67.64,0,1,-68,2018-05-16,15:05,5,2
0.8.34.250.255.251,44.208.45.106.167.16,0,0,-95,2018-05-02,11:05,6,1
0.8.34.250.255.251,44.208.45.106.167.16,0,1,-95,2018-05-02,11:05,6,1
0.8.34.250.255.251,44.208.45.127.67.64,0,0,-96,2018-05-02,11:05,6,1
0.8.34.250.255.251,44.208.45.127.67.64,0,1,-94,2018-05-02,11:05,6,1
0.8.34.250.255.251,44.208.45.127.103.160,0,0,-89,2018-05-02,11:05,6,1
0.8.34.250.255.251,44.208.45.127.103.160,0,1,-98,2018-05-02,11:05,6,1
0.8.34.74.226.251,0.66.104.213.240.0,0,0,-88,2018-05-09,15:05,7,1
0.8.34.74.226.251,0.66.104.213.240.0,0,1,-85,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.106.167.16,0,0,-96,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.106.167.16,0,1,-99,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.125.172.128,0,0,-94,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.125.172.128,0,1,-97,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.127.67.64,0,0,-96,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.127.67.64,0,1,-96,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.127.103.160,0,0,-94,2018-05-09,15:05,7,1
0.8.34.74.226.251,44.208.45.127.103.160,0,1,-96,2018-05-09,15:05,7,1
120.146.156.189.74.58,44.208.45.106.167.16,0,0,-80,2018-05-23,11:05,8,1
120.146.156.189.74.58,44.208.45.106.167.16,0,1,-79,2018-05-23,11:05,8,1
124.28.104.47.150.217,44.208.45.106.167.16,0,0,-74,2018-05-15,11:05,9,1
124.28.104.47.150.217,44.208.45.106.167.16,0,1,-74,2018-05-15,11:05,9,1
124.28.104.47.150.217,44.208.45.127.67.64,0,0,-97,2018-05-15,11:05,9,1
124.28.104.47.150.217,44.208.45.127.67.64,0,1,-94,2018-05-15,11:05,9,1
124.28.104.47.150.217,44.208.45.127.103.160,0,0,-90,2018-05-15,11:05,9,1
124.28.104.47.150.217,44.208.45.127.103.160,0,1,-86,2018-05-15,11:05,9,1
124.28.104.47.150.217,44.208.45.106.167.16,0,0,-65,2018-05-24,11:05,9,2
124.28.104.47.150.217,44.208.45.106.167.16,0,1,-69,2018-05-24,11:05,9,2
124.28.104.47.150.217,44.208.45.106.167.16,0,0,-93,2018-05-29,11:05,9,3
124.28.104.47.150.217,44.208.45.106.167.16,0,1,-94,2018-05-29,11:05,9,3
124.28.104.47.150.217,44.208.45.106.167.16,0,0,-79,2018-05-29,15:05,9,4
124.28.104.47.150.217,44.208.45.106.167.16,0,1,-74,2018-05-29,15:05,9,4
124.28.104.47.150.217,44.208.45.127.103.160,0,0,-75,2018-05-29,15:05,9,4
124.28.104.47.150.217,44.208.45.127.103.160,0,1,-73,2018-05-29,15:05,9,4
128.155.32.162.213.16,44.208.45.106.167.16,0,0,-81,2018-05-29,15:05,10,1
128.155.32.162.213.16,44.208.45.106.167.16,0,1,-72,2018-05-29,15:05,10,1
128.155.32.162.213.16,44.208.45.125.172.128,0,0,-91,2018-05-29,15:05,10,1
128.155.32.162.213.16,44.208.45.125.172.128,0,1,-88,2018-05-29,15:05,10,1
128.155.32.162.213.16,44.208.45.127.103.160,0,0,-52,2018-05-29,15:05,10,1
128.155.32.162.213.16,44.208.45.127.103.160,0,1,-57,2018-05-29,15:05,10,1
136.117.152.39.250.248,0.66.104.213.240.0,0,0,-93,2018-05-02,15:05,11,1
136.117.152.39.250.248,0.66.104.213.240.0,0,1,-97,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.106.167.16,0,0,-56,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.106.167.16,0,1,-54,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.125.172.128,0,0,-65,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.125.172.128,0,1,-65,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.127.67.64,0,0,-92,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.127.67.64,0,1,-92,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.127.103.160,0,0,-88,2018-05-02,15:05,11,1
136.117.152.39.250.248,44.208.45.127.103.160,0,1,-86,2018-05-02,15:05,11,1
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-43,2018-05-02,11:05,12,1
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-44,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-85,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-90,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.125.172.128,0,0,-95,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.125.172.128,0,1,-96,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-71,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-65,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-91,2018-05-02,11:05,12,1
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-98,2018-05-02,11:05,12,1
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-47,2018-05-03,11:05,12,2
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-42,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-94,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-97,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.125.172.128,0,0,-92,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.125.172.128,0,1,-92,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-61,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-59,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-94,2018-05-03,11:05,12,2
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-97,2018-05-03,11:05,12,2
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-46,2018-05-03,15:05,12,3
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-41,2018-05-03,15:05,12,3
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-86,2018-05-03,15:05,12,3
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-90,2018-05-03,15:05,12,3
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-44,2018-05-04,11:05,12,4
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-43,2018-05-04,11:05,12,4
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-90,2018-05-04,11:05,12,4
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-87,2018-05-04,11:05,12,4
148.233.121.198.198.71,44.208.45.125.172.128,0,0,-92,2018-05-04,11:05,12,4
148.233.121.198.198.71,44.208.45.125.172.128,0,1,-96,2018-05-04,11:05,12,4
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-62,2018-05-04,11:05,12,4
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-66,2018-05-04,11:05,12,4
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-40,2018-05-04,15:05,12,5
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-46,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-91,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-93,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.125.172.128,0,0,-94,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.125.172.128,0,1,-97,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-52,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-59,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-95,2018-05-04,15:05,12,5
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-95,2018-05-04,15:05,12,5
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-45,2018-05-09,11:05,12,6
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-49,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-97,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-93,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.125.172.128,0,0,-93,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.125.172.128,0,1,-94,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-58,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-60,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-94,2018-05-09,11:05,12,6
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-89,2018-05-09,11:05,12,6
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-46,2018-05-09,15:05,12,7
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-37,2018-05-09,15:05,12,7
148.233.121.198.198.71,44.208.45.125.172.128,0,0,-95,2018-05-09,15:05,12,7
148.233.121.198.198.71,44.208.45.125.172.128,0,1,-97,2018-05-09,15:05,12,7
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-92,2018-05-09,15:05,12,7
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-93,2018-05-09,15:05,12,7
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-46,2018-05-10,11:05,12,8
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-39,2018-05-10,11:05,12,8
