mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-86,2018-06-21,11:05,1,7
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-96,2018-06-21,11:05,1,7
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-94,2018-06-21,11:05,1,7
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-74,2018-06-21,11:05,1,7
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-75,2018-06-21,11:05,1,7
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-79,2018-06-22,11:05,1,8
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-83,2018-06-22,11:05,1,8
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-79,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-81,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-96,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.127.67.64,0,0,-98,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.127.67.64,0,1,-96,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-70,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-71,2018-06-25,11:05,1,9
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-79,2018-06-26,11:05,1,10
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-78,2018-06-26,11:05,1,10
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-93,2018-06-26,11:05,1,10
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-26,11:05,1,10
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-67,2018-06-26,11:05,1,10
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-70,2018-06-26,11:05,1,10
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-82,2018-06-28,11:05,1,11
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-79,2018-06-28,11:05,1,11
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-95,2018-06-28,11:05,1,11
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-28,11:05,1,11
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-67,2018-06-28,11:05,1,11
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-70,2018-06-28,11:05,1,11
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-84,2018-06-01,15:05,1,12
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-86,2018-06-01,15:05,1,12
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-63,2018-06-01,15:05,1,12
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-68,2018-06-01,15:05,1,12
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-95,2018-06-05,15:05,1,13
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-94,2018-06-05,15:05,1,13
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-71,2018-06-05,15:05,1,13
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-69,2018-06-05,15:05,1,13
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-87,2018-06-06,15:05,1,14
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-87,2018-06-06,15:05,1,14
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-95,2018-06-06,15:05,1,14
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-06,15:05,1,14
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-68,2018-06-06,15:05,1,14
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-70,2018-06-06,15:05,1,14
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-84,2018-06-07,15:05,1,15
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-95,2018-06-07,15:05,1,15
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-95,2018-06-07,15:05,1,15
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-07,15:05,1,15
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-62,2018-06-07,15:05,1,15
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-69,2018-06-07,15:05,1,15
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-91,2018-06-08,15:05,1,16
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-77,2018-06-08,15:05,1,16
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-81,2018-06-14,15:05,1,17
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-85,2018-06-14,15:05,1,17
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-93,2018-06-14,15:05,1,17
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-94,2018-06-14,15:05,1,17
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-66,2018-06-14,15:05,1,17
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-70,2018-06-14,15:05,1,17
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-81,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-79,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-91,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.127.67.64,0,0,-81,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.127.67.64,0,1,-83,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-61,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-66,2018-06-15,15:05,1,18
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-81,2018-06-18,15:05,1,19
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-89,2018-06-18,15:05,1,19
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-99,2018-06-18,15:05,1,19
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-94,2018-06-18,15:05,1,19
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-62,2018-06-18,15:05,1,19
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-73,2018-06-18,15:05,1,19
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-78,2018-06-21,15:05,1,20
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-83,2018-06-21,15:05,1,20
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-95,2018-06-21,15:05,1,20
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-21,15:05,1,20
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-76,2018-06-21,15:05,1,20
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-73,2018-06-21,15:05,1,20
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-83,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-79,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-93,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-93,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.127.67.64,0,0,-98,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.127.67.64,0,1,-96,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-63,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-73,2018-06-25,15:05,1,21
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-81,2018-06-26,15:05,1,22
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-83,2018-06-26,15:05,1,22
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-93,2018-06-26,15:05,1,22
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-06-26,15:05,1,22
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-67,2018-06-26,15:05,1,22
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-70,2018-06-26,15:05,1,22
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-89,2018-06-27,15:05,1,23
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-84,2018-06-27,15:05,1,23
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-65,2018-06-27,15:05,1,23
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-69,2018-06-27,15:05,1,23
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-87,2018-06-28,15:05,1,24
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-90,2018-06-28,15:05,1,24
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-99,2018-06-28,15:05,1,24
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-91,2018-06-28,15:05,1,24
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-60,2018-06-28,15:05,1,24
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-66,2018-06-28,15:05,1,24
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-95,2018-06-08,11:05,2,1
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-96,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-52,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-45,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-63,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-70,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-49,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-41,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-75,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-86,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-78,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-81,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-85,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-89,2018-06-08,11:05,2,1
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-54,2018-06-18,11:05,2,2
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-50,2018-06-18,11:05,2,2
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-83,2018-06-18,11:05,2,2
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-90,2018-06-18,11:05,2,2
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-39,2018-06-18,11:05,2,2
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-36,2018-06-18,11:05,2,2
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-90,2018-06-18,11:05,2,2
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-83,2018-06-18,11:05,2,2
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-99,2018-06-26,11:05,2,3
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-95,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-54,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-44,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-67,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-69,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-38,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-38,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-89,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-86,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-83,2018-06-26,11:05,2,3
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-89,2018-06-26,11:05,2,3
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-06-27,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-96,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-69,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-63,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-72,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-69,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-46,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-48,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-55,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-48,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-89,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-80,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-92,2018-06-27,11:05,2,4
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-88,2018-06-27,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-99,2018-06-04,15:05,2,5
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-99,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-53,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-56,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-91,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-91,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-72,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-69,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-78,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-85,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-89,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-84,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-85,2018-06-04,15:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-85,2018-06-04,15:05,2,5
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-06-08,15:05,2,6
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-99,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-89,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-87,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-81,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-88,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-36,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-32,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-72,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-72,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-94,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-93,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-84,2018-06-08,15:05,2,6
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-83,2018-06-08,15:05,2,6
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-98,2018-06-11,15:05,2,7
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-96,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-57,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-49,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-91,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-93,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-47,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-43,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-78,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-83,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-90,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-91,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-92,2018-06-11,15:05,2,7
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-92,2018-06-11,15:05,2,7
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-95,2018-06-12,15:05,2,8
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-95,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-96,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-89,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-72,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-69,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-63,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-78,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-47,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-46,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-87,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-85,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-88,2018-06-12,15:05,2,8
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-94,2018-06-12,15:05,2,8
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-06-13,15:05,2,9
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-99,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-82,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-75,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-92,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-86,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-69,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-65,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-71,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-71,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-91,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-98,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-83,2018-06-13,15:05,2,9
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-79,2018-06-13,15:05,2,9
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-98,2018-06-15,15:05,2,10
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-95,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-50,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-48,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-38,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-38,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-74,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-74,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-90,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-83,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-89,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-84,2018-06-15,15:05,2,10
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-89,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-84,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-74,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-72,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-63,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-72,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-50,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-45,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-82,2018-06-25,15:05,2,11
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-85,2018-06-25,15:05,2,11
0.224.76.164.100.190,0.66.104.213.240.0,0,0,-55,2018-06-14,15:05,3,1
0.224.76.164.100.190,0.66.104.213.240.0,0,1,-40,2018-06-14,15:05,3,1
0.224.76.164.100.190,44.208.45.106.167.16,0,0,-94,2018-06-14,15:05,3,1
0.224.76.164.100.190,44.208.45.106.167.16,0,1,-97,2018-06-14,15:05,3,1
0.224.76.164.100.190,44.208.45.127.67.64,0,0,-67,2018-06-14,15:05,3,1
0.224.76.164.100.190,44.208.45.127.67.64,0,1,-62,2018-06-14,15:05,3,1
0.224.76.164.51.121,44.208.45.106.167.16,0,0,-59,2018-06-27,15:05,4,1
0.224.76.164.51.121,44.208.45.106.167.16,0,1,-56,2018-06-27,15:05,4,1
0.224.76.164.51.121,44.208.45.125.172.128,0,0,-64,2018-06-27,15:05,4,1
0.224.76.164.51.121,44.208.45.125.172.128,0,1,-72,2018-06-27,15:05,4,1
0.224.76.164.51.121,44.208.45.127.103.160,0,0,-91,2018-06-27,15:05,4,1
0.224.76.164.51.121,44.208.45.127.103.160,0,1,-89,2018-06-27,15:05,4,1
0.224.76.164.87.210,44.208.45.106.167.16,0,0,-46,2018-06-11,15:05,5,1
0.224.76.164.87.210,44.208.45.106.167.16,0,1,-43,2018-06-11,15:05,5,1
0.224.76.164.87.210,44.208.45.125.172.128,0,0,-65,2018-06-11,15:05,5,1
0.224.76.164.87.210,44.208.45.125.172.128,0,1,-69,2018-06-11,15:05,5,1
0.224.76.164.87.210,44.208.45.127.103.160,0,0,-86,2018-06-11,15:05,5,1
0.224.76.164.87.210,44.208.45.127.103.160,0,1,-92,2018-06-11,15:05,5,1
0.224.76.164.87.210,0.66.104.213.240.0,0,0,-96,2018-06-13,15:05,5,2
0.224.76.164.87.210,0.66.104.213.240.0,0,1,-99,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.106.167.16,0,0,-63,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.106.167.16,0,1,-46,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.125.172.128,0,0,-71,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.125.172.128,0,1,-78,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.127.67.64,0,0,-98,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.127.67.64,0,1,-95,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.127.103.160,0,0,-90,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.127.103.160,0,1,-82,2018-06-13,15:05,5,2
0.224.76.164.87.210,44.208.45.106.167.16,0,0,-44,2018-06-18,15:05,5,3
0.224.76.164.87.210,44.208.45.106.167.16,0,1,-46,2018-06-18,15:05,5,3
0.224.76.164.87.210,44.208.45.125.172.128,0,0,-71,2018-06-18,15:05,5,3
0.224.76.164.87.210,44.208.45.125.172.128,0,1,-72,2018-06-18,15:05,5,3
0.224.76.164.87.210,44.208.45.127.103.160,0,0,-84,2018-06-18,15:05,5,3
0.224.76.164.87.210,44.208.45.127.103.160,0,1,-83,2018-06-18,15:05,5,3
0.224.76.181.231.191,44.208.45.125.172.128,0,0,-78,2018-06-08,11:05,6,1
0.224.76.181.231.191,44.208.45.125.172.128,0,1,-77,2018-06-08,11:05,6,1
