mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-77,2018-11-15,15:05,1,10
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-88,2018-11-21,15:05,1,11
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-94,2018-11-21,15:05,1,11
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-95,2018-11-21,15:05,1,11
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-95,2018-11-21,15:05,1,11
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-60,2018-11-21,15:05,1,11
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-64,2018-11-21,15:05,1,11
0.135.1.143.215.55,0.66.104.213.240.0,0,0,-98,2018-11-22,15:05,1,12
0.135.1.143.215.55,0.66.104.213.240.0,0,1,-99,2018-11-22,15:05,1,12
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-97,2018-11-22,15:05,1,12
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-85,2018-11-22,15:05,1,12
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-94,2018-11-22,15:05,1,12
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-93,2018-11-22,15:05,1,12
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-68,2018-11-22,15:05,1,12
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-66,2018-11-22,15:05,1,12
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-88,2018-11-27,15:05,1,13
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-84,2018-11-27,15:05,1,13
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-94,2018-11-27,15:05,1,13
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-92,2018-11-27,15:05,1,13
0.135.1.143.215.55,44.208.45.127.67.64,0,0,-97,2018-11-27,15:05,1,13
0.135.1.143.215.55,44.208.45.127.67.64,0,1,-92,2018-11-27,15:05,1,13
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-62,2018-11-27,15:05,1,13
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-72,2018-11-27,15:05,1,13
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-76,2018-11-08,11:05,2,1
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-68,2018-11-08,11:05,2,1
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-81,2018-11-08,11:05,2,1
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-78,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-94,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-92,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-89,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-88,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-54,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-52,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-48,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-59,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-96,2018-11-08,11:05,2,1
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-96,2018-11-08,11:05,2,1
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-69,2018-11-15,11:05,2,2
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-68,2018-11-15,11:05,2,2
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-62,2018-11-15,11:05,2,2
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-48,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-96,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-93,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-71,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-78,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-89,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-97,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-43,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-46,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-53,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-42,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-58,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-56,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-97,2018-11-15,11:05,2,2
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-96,2018-11-15,11:05,2,2
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-98,2018-11-19,11:05,2,3
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-99,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-70,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-56,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-83,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-73,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-71,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-69,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-71,2018-11-19,11:05,2,3
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-74,2018-11-19,11:05,2,3
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-71,2018-11-23,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-66,2018-11-23,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-86,2018-11-23,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-81,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-96,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-93,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-90,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-90,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-59,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-43,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-73,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-76,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-96,2018-11-23,11:05,2,4
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-94,2018-11-23,11:05,2,4
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-99,2018-11-26,11:05,2,5
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-96,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-67,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-63,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-69,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-58,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-75,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-79,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-86,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-89,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-89,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-92,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-95,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-95,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,1,0,-86,2018-11-26,11:05,2,5
0.22.235.183.118.194,44.208.45.127.103.160,1,1,-94,2018-11-26,11:05,2,5
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-96,2018-11-27,11:05,2,6
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-94,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-47,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-45,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-72,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-77,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-42,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-32,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-46,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-46,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-85,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-78,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-81,2018-11-27,11:05,2,6
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-86,2018-11-27,11:05,2,6
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-76,2018-11-29,11:05,2,7
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-70,2018-11-29,11:05,2,7
0.22.235.183.118.194,0.66.104.213.240.0,1,0,-77,2018-11-29,11:05,2,7
0.22.235.183.118.194,0.66.104.213.240.0,1,1,-71,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-93,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-95,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-90,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-95,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-56,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-55,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.127.67.64,1,0,-77,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.127.67.64,1,1,-84,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-97,2018-11-29,11:05,2,7
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-98,2018-11-29,11:05,2,7
0.22.235.183.118.194,0.66.104.213.240.0,0,0,-97,2018-11-05,15:05,2,8
0.22.235.183.118.194,0.66.104.213.240.0,0,1,-98,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,0,0,-82,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,0,1,-79,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,1,0,-90,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.106.167.16,1,1,-95,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,0,0,-46,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,0,1,-51,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,1,0,-65,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.125.172.128,1,1,-64,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.127.67.64,0,0,-83,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.127.67.64,0,1,-87,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.127.103.160,0,0,-93,2018-11-05,15:05,2,8
0.22.235.183.118.194,44.208.45.127.103.160,0,1,-91,2018-11-05,15:05,2,8
0.22.235.183.132.90,0.66.104.213.240.0,0,0,-93,2018-11-27,11:05,3,1
0.22.235.183.132.90,0.66.104.213.240.0,0,1,-97,2018-11-27,11:05,3,1
0.22.235.183.132.90,0.66.104.213.240.0,1,0,-51,2018-11-27,11:05,3,1
0.22.235.183.132.90,0.66.104.213.240.0,1,1,-61,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.106.167.16,0,0,-61,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.106.167.16,0,1,-56,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.125.172.128,0,0,-86,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.125.172.128,0,1,-92,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.127.67.64,0,0,-55,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.127.67.64,0,1,-47,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.127.67.64,1,0,-61,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.127.67.64,1,1,-70,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.127.103.160,0,0,-93,2018-11-27,11:05,3,1
0.22.235.183.132.90,44.208.45.127.103.160,0,1,-92,2018-11-27,11:05,3,1
0.22.235.183.132.90,0.66.104.213.240.0,0,0,-55,2018-11-29,11:05,3,2
0.22.235.183.132.90,0.66.104.213.240.0,0,1,-52,2018-11-29,11:05,3,2
0.22.235.183.132.90,0.66.104.213.240.0,1,0,-58,2018-11-29,11:05,3,2
0.22.235.183.132.90,0.66.104.213.240.0,1,1,-51,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.106.167.16,0,0,-89,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.106.167.16,0,1,-94,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.125.172.128,0,0,-91,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.125.172.128,0,1,-95,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.127.67.64,0,0,-39,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.127.67.64,0,1,-33,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.127.67.64,1,0,-58,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.127.67.64,1,1,-54,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.127.103.160,0,0,-96,2018-11-29,11:05,3,2
0.22.235.183.132.90,44.208.45.127.103.160,0,1,-97,2018-11-29,11:05,3,2
0.22.235.198.105.177,0.66.104.213.240.0,0,0,-48,2018-11-08,11:05,4,1
0.22.235.198.105.177,0.66.104.213.240.0,0,1,-50,2018-11-08,11:05,4,1
0.22.235.198.105.177,0.66.104.213.240.0,1,0,-68,2018-11-08,11:05,4,1
0.22.235.198.105.177,0.66.104.213.240.0,1,1,-71,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.106.167.16,0,0,-95,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.106.167.16,0,1,-95,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.125.172.128,0,0,-93,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.125.172.128,0,1,-92,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.127.67.64,0,0,-53,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.127.67.64,0,1,-44,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.127.67.64,1,0,-66,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.127.67.64,1,1,-74,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.127.103.160,0,0,-97,2018-11-08,11:05,4,1
0.22.235.198.105.177,44.208.45.127.103.160,0,1,-95,2018-11-08,11:05,4,1
0.22.235.198.105.177,0.66.104.213.240.0,0,0,-49,2018-11-15,11:05,4,2
0.22.235.198.105.177,0.66.104.213.240.0,0,1,-39,2018-11-15,11:05,4,2
0.22.235.198.105.177,0.66.104.213.240.0,1,0,-58,2018-11-15,11:05,4,2
0.22.235.198.105.177,0.66.104.213.240.0,1,1,-64,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.106.167.16,0,0,-88,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.106.167.16,0,1,-91,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.125.172.128,0,0,-96,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.125.172.128,0,1,-96,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.127.67.64,0,0,-55,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.127.67.64,0,1,-50,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.127.67.64,1,0,-68,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.127.67.64,1,1,-65,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.127.103.160,0,0,-96,2018-11-15,11:05,4,2
0.22.235.198.105.177,44.208.45.127.103.160,0,1,-97,2018-11-15,11:05,4,2
0.22.235.218.189.223,0.66.104.213.240.0,0,0,-94,2018-11-27,11:05,5,1
0.22.235.218.189.223,0.66.104.213.240.0,0,1,-94,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.106.167.16,0,0,-55,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.106.167.16,0,1,-56,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.106.167.16,1,0,-67,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.106.167.16,1,1,-69,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.125.172.128,0,0,-44,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.125.172.128,0,1,-38,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.127.67.64,0,0,-95,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.127.67.64,0,1,-86,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.127.103.160,0,0,-81,2018-11-27,11:05,5,1
0.22.235.218.189.223,44.208.45.127.103.160,0,1,-78,2018-11-27,11:05,5,1
0.39.21.236.141.190,0.66.104.213.240.0,0,0,-99,2018-11-21,11:05,6,1
0.39.21.236.141.190,0.66.104.213.240.0,0,1,-98,2018-11-21,11:05,6,1
0.39.21.236.141.190,44.208.45.106.167.16,0,0,-64,2018-11-21,11:05,6,1
0.39.21.236.141.190,44.208.45.106.167.16,0,1,-70,2018-11-21,11:05,6,1
0.39.21.236.141.190,44.208.45.125.172.128,0,0,-88,2018-11-21,11:05,6,1
0.39.21.236.141.190,44.208.45.125.172.128,0,1,-89,2018-11-21,11:05,6,1
0.39.21.236.141.190,44.208.45.127.103.160,0,0,-67,2018-11-21,11:05,6,1
0.39.21.236.141.190,44.208.45.127.103.160,0,1,-72,2018-11-21,11:05,6,1
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-43,2018-11-01,11:05,7,1
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-38,2018-11-01,11:05,7,1
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-49,2018-11-01,11:05,7,1
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-49,2018-11-01,11:05,7,1
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-98,2018-11-01,11:05,7,1
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-97,2018-11-01,11:05,7,1
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-95,2018-11-01,11:05,7,1
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-97,2018-11-01,11:05,7,1
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-68,2018-11-01,11:05,7,1
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-64,2018-11-01,11:05,7,1
