mac_cliente,mac_ap,banda,antena,rssi
0.33.69.134.254.161,40.111.127.201.216.80,0,1,-93
0.33.69.134.254.161,40.111.127.201.217.16,0,0,-76
0.33.69.134.254.161,40.111.127.201.217.16,0,1,-78
0.33.69.134.254.161,40.111.127.201.217.48,0,0,-93
0.33.69.134.254.161,40.111.127.201.217.48,0,1,-91
0.33.69.134.254.161,40.111.127.201.217.160,0,0,-84
0.33.69.134.254.161,40.111.127.201.217.160,0,1,-89
0.33.69.134.254.161,44.208.45.132.34.96,0,0,-78
0.33.69.134.254.161,44.208.45.132.34.96,0,1,-77
0.52.218.8.91.95,40.111.127.201.215.48,0,0,-97
0.52.218.8.91.95,40.111.127.201.215.48,0,1,-98
0.52.218.8.91.95,44.208.45.132.34.128,0,0,-93
0.52.218.8.91.95,44.208.45.132.34.128,0,1,-92
0.52.218.8.91.95,44.208.45.132.35.144,0,0,-57
0.52.218.8.91.95,44.208.45.132.35.144,0,1,-55
0.52.218.8.91.95,44.208.45.132.53.144,0,0,-41
0.52.218.8.91.95,44.208.45.132.53.144,0,1,-45
0.135.1.139.255.18,40.111.127.12.20.112,0,0,-75
0.135.1.139.255.18,40.111.127.12.20.112,0,1,-81
0.135.1.139.255.18,40.111.127.12.20.176,0,0,-85
0.135.1.139.255.18,40.111.127.12.20.176,0,1,-85
0.135.1.139.255.18,40.111.127.201.212.128,0,0,-89
0.135.1.139.255.18,40.111.127.201.212.128,0,1,-93
0.135.1.139.255.18,40.111.127.201.215.48,0,0,-94
0.135.1.139.255.18,40.111.127.201.215.48,0,1,-88
0.135.1.139.255.18,40.111.127.201.217.48,0,0,-75
0.135.1.139.255.18,40.111.127.201.217.48,0,1,-80
0.135.1.139.255.18,44.208.45.132.34.128,0,0,-90
0.135.1.139.255.18,44.208.45.132.34.128,0,1,-91
0.135.1.139.255.18,44.208.45.132.63.144,0,0,-61
0.135.1.139.255.18,44.208.45.132.63.144,0,1,-69
0.135.1.139.255.18,44.208.45.132.63.208,0,0,-68
0.135.1.139.255.18,44.208.45.132.63.208,0,1,-77
0.135.1.139.255.18,44.208.45.141.242.192,0,0,-85
0.135.1.139.255.18,44.208.45.141.242.192,0,1,-86
0.135.1.139.255.18,160.224.175.216.51.128,0,0,-95
0.135.1.139.255.18,160.224.175.216.51.128,0,1,-93
0.135.1.165.6.141,40.111.127.12.20.176,0,0,-51
0.135.1.165.6.141,40.111.127.12.20.176,0,1,-49
0.135.1.165.6.141,40.111.127.198.159.192,0,0,-79
0.135.1.165.6.141,40.111.127.198.159.192,0,1,-79
0.135.1.165.6.141,44.208.45.132.34.128,0,0,-74
0.135.1.165.6.141,44.208.45.132.34.128,0,1,-68
0.135.1.165.6.141,44.208.45.132.63.32,0,0,-93
0.135.1.165.6.141,44.208.45.132.63.32,0,1,-98
0.135.1.165.6.141,44.208.45.141.242.192,0,0,-85
0.135.1.165.6.141,44.208.45.141.242.192,0,1,-81
0.135.1.165.6.141,44.208.45.141.255.96,0,0,-90
0.135.1.165.6.141,44.208.45.141.255.96,0,1,-89
0.135.1.165.6.141,160.224.175.216.51.128,0,0,-98
0.135.1.165.6.141,160.224.175.216.51.128,0,1,-97
0.205.254.211.145.214,40.111.127.12.20.176,0,0,-59
0.205.254.211.145.214,40.111.127.12.20.176,0,1,-63
0.205.254.211.145.214,40.111.127.12.20.176,1,0,-77
0.205.254.211.145.214,40.111.127.12.20.176,1,1,-72
0.205.254.211.145.214,40.111.127.198.159.192,1,0,-76
0.205.254.211.145.214,40.111.127.198.159.192,1,1,-78
0.205.254.211.145.214,40.111.127.201.212.128,0,0,-79
0.205.254.211.145.214,40.111.127.201.212.128,0,1,-73
0.205.254.211.145.214,40.111.127.223.85.240,0,0,-94
0.205.254.211.145.214,40.111.127.223.85.240,0,1,-93
0.205.254.211.145.214,40.111.127.223.85.240,1,0,-88
0.205.254.211.145.214,40.111.127.223.85.240,1,1,-91
0.205.254.211.145.214,44.208.45.132.34.128,0,0,-80
0.205.254.211.145.214,44.208.45.132.34.128,0,1,-84
0.205.254.211.145.214,44.208.45.132.34.128,1,0,-86
0.205.254.211.145.214,44.208.45.132.34.128,1,1,-86
0.205.254.211.145.214,44.208.45.132.63.32,0,0,-95
0.205.254.211.145.214,44.208.45.132.63.32,0,1,-95
0.205.254.211.145.214,44.208.45.132.63.144,0,0,-87
0.205.254.211.145.214,44.208.45.132.63.144,0,1,-86
0.205.254.211.145.214,44.208.45.141.242.192,0,0,-80
0.205.254.211.145.214,44.208.45.141.242.192,0,1,-77
0.205.254.211.145.214,44.208.45.141.242.192,1,0,-92
0.205.254.211.145.214,44.208.45.141.242.192,1,1,-90
0.205.254.211.145.214,44.208.45.141.255.96,0,0,-90
0.205.254.211.145.214,44.208.45.141.255.96,0,1,-92
0.227.178.233.19.65,40.111.127.12.19.80,0,0,-89
0.227.178.233.19.65,40.111.127.12.19.80,0,1,-88
0.227.178.233.19.65,40.111.127.12.20.112,0,0,-84
0.227.178.233.19.65,40.111.127.12.20.112,0,1,-85
0.227.178.233.19.65,40.111.127.12.20.176,0,0,-92
0.227.178.233.19.65,40.111.127.12.20.176,0,1,-92
0.227.178.233.19.65,40.111.127.12.20.240,0,0,-95
0.227.178.233.19.65,40.111.127.12.20.240,0,1,-96
0.227.178.233.19.65,40.111.127.198.159.192,0,0,-84
0.227.178.233.19.65,40.111.127.198.159.192,0,1,-90
0.227.178.233.19.65,40.111.127.201.212.128,0,0,-93
0.227.178.233.19.65,40.111.127.201.212.128,0,1,-90
0.227.178.233.19.65,40.111.127.201.213.128,0,0,-92
0.227.178.233.19.65,40.111.127.201.213.128,0,1,-92
0.227.178.233.19.65,40.111.127.201.215.48,0,0,-80
0.227.178.233.19.65,40.111.127.201.215.48,0,1,-92
0.227.178.233.19.65,40.111.127.201.217.16,0,0,-67
0.227.178.233.19.65,40.111.127.201.217.16,0,1,-53
0.227.178.233.19.65,40.111.127.201.217.48,0,0,-88
0.227.178.233.19.65,40.111.127.201.217.48,0,1,-90
0.227.178.233.19.65,40.111.127.201.217.160,0,0,-94
0.227.178.233.19.65,40.111.127.201.217.160,0,1,-95
0.227.178.233.19.65,40.111.127.223.85.240,0,0,-92
0.227.178.233.19.65,40.111.127.223.85.240,0,1,-93
0.227.178.233.19.65,44.208.45.127.104.176,0,0,-95
0.227.178.233.19.65,44.208.45.127.104.176,0,1,-98
0.227.178.233.19.65,44.208.45.132.34.96,0,0,-82
0.227.178.233.19.65,44.208.45.132.34.96,0,1,-83
0.227.178.233.19.65,44.208.45.132.34.128,0,0,-91
0.227.178.233.19.65,44.208.45.132.34.128,0,1,-92
0.227.178.233.19.65,44.208.45.132.35.144,0,0,-82
0.227.178.233.19.65,44.208.45.132.35.144,0,1,-82
0.227.178.233.19.65,44.208.45.132.53.144,0,0,-91
0.227.178.233.19.65,44.208.45.132.53.144,0,1,-86
0.227.178.233.19.65,44.208.45.132.63.32,0,0,-95
0.227.178.233.19.65,44.208.45.132.63.32,0,1,-93
0.227.178.233.19.65,44.208.45.132.63.144,0,0,-68
0.227.178.233.19.65,44.208.45.132.63.144,0,1,-56
0.227.178.233.19.65,44.208.45.132.63.208,0,0,-81
0.227.178.233.19.65,44.208.45.132.63.208,0,1,-81
0.227.178.233.19.65,44.208.45.141.242.192,0,0,-87
0.227.178.233.19.65,44.208.45.141.242.192,0,1,-88
0.227.178.233.19.65,44.208.45.141.255.96,0,0,-97
0.227.178.233.19.65,44.208.45.141.255.96,0,1,-94
0.227.178.233.19.65,160.224.175.216.51.128,0,0,-95
0.227.178.233.19.65,160.224.175.216.51.128,0,1,-91
0.236.10.83.209.220,40.111.127.12.20.240,0,0,-79
0.236.10.83.209.220,40.111.127.12.20.240,0,1,-80
0.236.10.83.209.220,40.111.127.201.215.48,0,0,-69
0.236.10.83.209.220,40.111.127.201.215.48,0,1,-70
0.236.10.83.209.220,44.208.45.127.104.176,0,0,-47
0.236.10.83.209.220,44.208.45.127.104.176,0,1,-45
0.236.10.121.255.116,40.111.127.201.212.128,0,0,-52
0.236.10.121.255.116,40.111.127.201.212.128,0,1,-51
0.236.10.121.255.116,40.111.127.201.213.128,0,0,-92
0.236.10.121.255.116,40.111.127.201.213.128,0,1,-97
8.33.239.169.239.202,40.111.127.198.159.192,0,0,-78
8.33.239.169.239.202,40.111.127.198.159.192,0,1,-77
8.33.239.169.239.202,40.111.127.201.212.128,0,0,-84
8.33.239.169.239.202,40.111.127.201.212.128,0,1,-74
8.33.239.169.239.202,44.208.45.132.34.128,0,0,-88
8.33.239.169.239.202,44.208.45.132.34.128,0,1,-87
8.33.239.169.239.202,44.208.45.132.63.144,0,0,-85
8.33.239.169.239.202,44.208.45.132.63.144,0,1,-87
8.33.239.169.239.202,44.208.45.132.63.208,0,0,-68
8.33.239.169.239.202,44.208.45.132.63.208,0,1,-60
8.33.239.169.239.202,44.208.45.141.242.192,0,0,-65
8.33.239.169.239.202,44.208.45.141.242.192,0,1,-61
8.120.8.138.253.134,40.111.127.12.19.80,0,0,-93
8.120.8.138.253.134,40.111.127.12.19.80,0,1,-92
8.120.8.138.253.134,40.111.127.12.20.176,0,0,-69
8.120.8.138.253.134,40.111.127.12.20.176,0,1,-75
8.120.8.138.253.134,40.111.127.201.212.128,0,0,-68
8.120.8.138.253.134,40.111.127.201.212.128,0,1,-71
8.120.8.138.253.134,40.111.127.201.213.128,0,0,-81
8.120.8.138.253.134,40.111.127.201.213.128,0,1,-84
8.120.8.138.253.134,40.111.127.223.82.112,0,0,-84
8.120.8.138.253.134,40.111.127.223.82.112,0,1,-90
8.120.8.138.253.134,40.111.127.223.85.240,0,0,-91
8.120.8.138.253.134,40.111.127.223.85.240,0,1,-89
8.120.8.138.253.134,44.208.45.132.34.128,0,0,-77
8.120.8.138.253.134,44.208.45.132.34.128,0,1,-78
8.120.8.138.253.134,44.208.45.141.242.192,0,0,-73
8.120.8.138.253.134,44.208.45.141.242.192,0,1,-78
8.120.8.138.253.134,44.208.45.141.255.96,0,0,-85
8.120.8.138.253.134,44.208.45.141.255.96,0,1,-91
8.120.8.169.177.238,40.111.127.12.19.80,0,0,-89
8.120.8.169.177.238,40.111.127.12.19.80,0,1,-91
8.120.8.169.177.238,40.111.127.12.20.112,0,0,-97
8.120.8.169.177.238,40.111.127.12.20.112,0,1,-99
8.120.8.169.177.238,40.111.127.12.20.176,0,0,-82
8.120.8.169.177.238,40.111.127.12.20.176,0,1,-76
8.120.8.169.177.238,40.111.127.198.159.192,0,0,-70
8.120.8.169.177.238,40.111.127.198.159.192,0,1,-68
8.120.8.169.177.238,40.111.127.201.215.48,0,0,-99
8.120.8.169.177.238,40.111.127.201.215.48,0,1,-96
8.120.8.169.177.238,40.111.127.201.216.80,0,0,-93
8.120.8.169.177.238,40.111.127.201.216.80,0,1,-93
8.120.8.169.177.238,40.111.127.201.217.16,0,0,-79
8.120.8.169.177.238,40.111.127.201.217.16,0,1,-81
8.120.8.169.177.238,40.111.127.201.217.48,0,0,-96
8.120.8.169.177.238,40.111.127.201.217.48,0,1,-93
8.120.8.169.177.238,40.111.127.201.217.160,0,0,-91
8.120.8.169.177.238,40.111.127.201.217.160,0,1,-89
8.120.8.169.177.238,44.208.45.127.104.176,0,0,-95
8.120.8.169.177.238,44.208.45.127.104.176,0,1,-99
8.120.8.169.177.238,44.208.45.132.34.96,0,0,-89
8.120.8.169.177.238,44.208.45.132.34.96,0,1,-89
8.120.8.169.177.238,44.208.45.132.34.128,0,0,-67
8.120.8.169.177.238,44.208.45.132.34.128,0,1,-64
8.120.8.169.177.238,44.208.45.132.53.144,0,0,-95
8.120.8.169.177.238,44.208.45.132.53.144,0,1,-94
8.120.8.169.177.238,44.208.45.132.63.32,0,0,-92
8.120.8.169.177.238,44.208.45.132.63.32,0,1,-94
8.120.8.169.177.238,44.208.45.132.63.144,0,0,-85
8.120.8.169.177.238,44.208.45.132.63.144,0,1,-84
8.120.8.169.177.238,44.208.45.132.63.208,0,0,-90
8.120.8.169.177.238,44.208.45.132.63.208,0,1,-89
8.120.8.169.177.238,160.224.175.216.51.128,0,0,-88
8.120.8.169.177.238,160.224.175.216.51.128,0,1,-87
8.129.188.89.221.228,40.111.127.12.20.176,0,0,-96
8.129.188.89.221.228,40.111.127.12.20.176,0,1,-95
8.129.188.89.221.228,40.111.127.201.212.128,0,0,-91
8.129.188.89.221.228,40.111.127.201.212.128,0,1,-94
8.129.188.89.221.228,40.111.127.201.213.128,0,0,-72
8.129.188.89.221.228,40.111.127.201.213.128,0,1,-74
8.129.188.89.221.228,40.111.127.201.215.48,0,0,-70
8.129.188.89.221.228,40.111.127.201.215.48,0,1,-76
8.129.188.89.221.228,40.111.127.201.217.16,0,0,-67
8.129.188.89.221.228,40.111.127.201.217.16,0,1,-63
8.129.188.89.221.228,40.111.127.201.217.48,0,0,-96
8.129.188.89.221.228,40.111.127.201.217.48,0,1,-94
8.129.188.89.221.228,40.111.127.201.217.160,0,0,-95
8.129.188.89.221.228,40.111.127.201.217.160,0,1,-96
8.129.188.89.221.228,40.111.127.223.85.240,0,0,-95
8.129.188.89.221.228,40.111.127.223.85.240,0,1,-95
8.129.188.89.221.228,44.208.45.127.104.176,0,0,-95
8.129.188.89.221.228,44.208.45.127.104.176,0,1,-95
8.129.188.89.221.228,44.208.45.132.53.144,0,0,-85
8.129.188.89.221.228,44.208.45.132.53.144,0,1,-85
8.129.188.89.221.228,44.208.45.132.63.144,0,0,-85
8.129.188.89.221.228,44.208.45.132.63.144,0,1,-84
8.129.188.89.221.228,160.224.175.216.51.128,0,0,-96
8.129.188.89.221.228,160.224.175.216.51.128,0,1,-93
8.236.169.186.180.116,40.111.127.12.19.80,0,0,-76
8.236.169.186.180.116,40.111.127.12.19.80,0,1,-72
8.236.169.186.180.116,40.111.127.12.20.240,0,0,-66
8.236.169.186.180.116,40.111.127.12.20.240,0,1,-71
8.236.169.186.180.116,40.111.127.201.213.128,0,0,-86
8.236.169.186.180.116,40.111.127.201.213.128,0,1,-86
8.236.169.186.180.116,40.111.127.201.215.48,0,0,-97
8.236.169.186.180.116,40.111.127.201.215.48,0,1,-94
8.236.169.186.180.116,40.111.127.201.216.80,0,0,-95
8.236.169.186.180.116,40.111.127.201.216.80,0,1,-95
8.236.169.186.180.116,40.111.127.223.82.112,0,0,-75
8.236.169.186.180.116,40.111.127.223.82.112,0,1,-69
8.236.169.186.180.116,40.111.127.223.82.112,1,0,-85
8.236.169.186.180.116,40.111.127.223.82.112,1,1,-90
8.236.169.186.180.116,40.111.127.223.85.240,0,0,-94
8.236.169.186.180.116,40.111.127.223.85.240,0,1,-92
8.236.169.186.180.116,44.208.45.132.34.96,0,0,-91
8.236.169.186.180.116,44.208.45.132.34.96,0,1,-89
8.236.169.186.180.116,44.208.45.132.34.128,0,0,-82
8.236.169.186.180.116,44.208.45.132.34.128,0,1,-86
8.236.169.186.180.116,44.208.45.141.242.192,0,0,-91
8.236.169.186.180.116,44.208.45.141.242.192,0,1,-89
8.236.169.186.180.116,44.208.45.141.255.96,0,0,-65
8.236.169.186.180.116,44.208.45.141.255.96,0,1,-59
8.236.169.186.180.116,44.208.45.141.255.96,1,0,-65
8.236.169.186.180.116,44.208.45.141.255.96,1,1,-67
8.236.169.186.180.116,160.224.175.216.51.128,0,0,-93
8.236.169.186.180.116,160.224.175.216.51.128,0,1,-96
16.65.127.135.77.112,40.111.127.201.215.48,0,0,-94
16.65.127.135.77.112,40.111.127.201.215.48,0,1,-87
16.65.127.135.77.112,40.111.127.201.217.16,1,0,-81
16.65.127.135.77.112,40.111.127.201.217.16,1,1,-89
16.65.127.135.77.112,44.208.45.132.63.144,0,0,-65
16.65.127.135.77.112,44.208.45.132.63.144,0,1,-78
16.65.127.135.77.112,44.208.45.132.63.144,1,0,-71
16.65.127.135.77.112,44.208.45.132.63.144,1,1,-67
16.65.127.135.113.30,40.111.127.12.19.80,0,0,-95
16.65.127.135.113.30,40.111.127.12.19.80,0,1,-97
16.65.127.135.113.30,40.111.127.12.20.176,0,0,-60
16.65.127.135.113.30,40.111.127.12.20.176,0,1,-57
16.65.127.135.113.30,40.111.127.12.20.176,1,0,-66
16.65.127.135.113.30,40.111.127.12.20.176,1,1,-62
16.65.127.135.113.30,40.111.127.198.159.192,0,0,-75
16.65.127.135.113.30,40.111.127.198.159.192,0,1,-57
16.65.127.135.113.30,40.111.127.201.212.128,0,0,-73
16.65.127.135.113.30,40.111.127.201.212.128,0,1,-84
16.65.127.135.113.30,40.111.127.201.215.48,0,0,-95
16.65.127.135.113.30,40.111.127.201.215.48,0,1,-95
16.65.127.135.113.30,40.111.127.201.217.16,0,0,-70
16.65.127.135.113.30,40.111.127.201.217.16,0,1,-78
16.65.127.135.113.30,40.111.127.201.217.160,0,0,-87
16.65.127.135.113.30,40.111.127.201.217.160,0,1,-87
16.65.127.135.113.30,40.111.127.223.85.240,0,0,-90
16.65.127.135.113.30,40.111.127.223.85.240,0,1,-89
16.65.127.135.113.30,44.208.45.132.34.96,0,0,-93
16.65.127.135.113.30,44.208.45.132.34.96,0,1,-92
16.65.127.135.113.30,44.208.45.132.34.128,0,0,-74
16.65.127.135.113.30,44.208.45.132.34.128,0,1,-68
16.65.127.135.113.30,44.208.45.132.53.144,0,0,-94
16.65.127.135.113.30,44.208.45.132.53.144,0,1,-92
16.65.127.135.113.30,44.208.45.132.63.32,0,0,-84
16.65.127.135.113.30,44.208.45.132.63.32,0,1,-92
16.65.127.135.113.30,44.208.45.132.63.144,0,0,-84
16.65.127.135.113.30,44.208.45.132.63.144,0,1,-79
16.65.127.135.113.30,44.208.45.132.63.208,0,0,-87
16.65.127.135.113.30,44.208.45.132.63.208,0,1,-88
16.65.127.135.113.30,44.208.45.141.242.192,0,0,-78
16.65.127.135.113.30,44.208.45.141.242.192,0,1,-75
16.65.127.135.113.30,44.208.45.141.242.192,1,0,-79
16.65.127.135.113.30,44.208.45.141.242.192,1,1,-84
16.65.127.135.113.30,44.208.45.141.255.96,0,0,-88
16.65.127.135.113.30,44.208.45.141.255.96,0,1,-91
16.65.127.135.113.30,160.224.175.216.51.128,0,0,-95
16.65.127.135.113.30,160.224.175.216.51.128,0,1,-93
20.31.120.62.207.170,40.111.127.12.19.80,0,0,-92
20.31.120.62.207.170,40.111.127.12.19.80,0,1,-89
20.31.120.62.207.170,40.111.127.12.20.112,0,0,-92
20.31.120.62.207.170,40.111.127.12.20.112,0,1,-85
20.31.120.62.207.170,40.111.127.12.20.176,0,0,-90
20.31.120.62.207.170,40.111.127.12.20.176,0,1,-88
20.31.120.62.207.170,40.111.127.198.159.192,0,0,-81
20.31.120.62.207.170,40.111.127.198.159.192,0,1,-80
20.31.120.62.207.170,40.111.127.201.212.128,0,0,-87
20.31.120.62.207.170,40.111.127.201.212.128,0,1,-86
20.31.120.62.207.170,40.111.127.201.213.128,0,0,-92
20.31.120.62.207.170,40.111.127.201.213.128,0,1,-94
20.31.120.62.207.170,40.111.127.201.215.48,0,0,-44
20.31.120.62.207.170,40.111.127.201.215.48,0,1,-41
20.31.120.62.207.170,40.111.127.201.216.80,0,0,-88
20.31.120.62.207.170,40.111.127.201.216.80,0,1,-87
20.31.120.62.207.170,40.111.127.201.217.16,0,0,-59
20.31.120.62.207.170,40.111.127.201.217.16,0,1,-69
20.31.120.62.207.170,40.111.127.201.217.48,0,0,-67
20.31.120.62.207.170,40.111.127.201.217.48,0,1,-70
20.31.120.62.207.170,40.111.127.201.217.160,0,0,-87
20.31.120.62.207.170,40.111.127.201.217.160,0,1,-82
20.31.120.62.207.170,40.111.127.223.82.112,0,0,-97
20.31.120.62.207.170,40.111.127.223.82.112,0,1,-91
20.31.120.62.207.170,40.111.127.223.85.240,0,0,-88
20.31.120.62.207.170,40.111.127.223.85.240,0,1,-81
20.31.120.62.207.170,44.208.45.127.104.176,0,0,-65
20.31.120.62.207.170,44.208.45.127.104.176,0,1,-72
20.31.120.62.207.170,44.208.45.132.34.96,0,0,-90
20.31.120.62.207.170,44.208.45.132.34.96,0,1,-94
20.31.120.62.207.170,44.208.45.132.34.128,0,0,-89
20.31.120.62.207.170,44.208.45.132.34.128,0,1,-88
20.31.120.62.207.170,44.208.45.132.53.144,0,0,-96
20.31.120.62.207.170,44.208.45.132.53.144,0,1,-93
20.31.120.62.207.170,44.208.45.132.63.32,0,0,-81
20.31.120.62.207.170,44.208.45.132.63.32,0,1,-84
20.31.120.62.207.170,44.208.45.132.63.144,0,0,-74
20.31.120.62.207.170,44.208.45.132.63.144,0,1,-64
20.31.120.62.207.170,44.208.45.132.63.208,0,0,-91
20.31.120.62.207.170,44.208.45.132.63.208,0,1,-86
20.31.120.62.207.170,44.208.45.141.242.192,0,0,-87
20.31.120.62.207.170,44.208.45.141.242.192,0,1,-86
20.31.120.62.207.170,44.208.45.141.255.96,0,0,-97
20.31.120.62.207.170,44.208.45.141.255.96,0,1,-92
20.31.120.62.207.170,160.224.175.216.51.128,0,0,-77
20.31.120.62.207.170,160.224.175.216.51.128,0,1,-88
20.31.120.220.172.253,40.111.127.12.19.80,0,0,-72
20.31.120.220.172.253,40.111.127.12.19.80,0,1,-75
20.31.120.220.172.253,40.111.127.12.20.176,0,0,-92
20.31.120.220.172.253,40.111.127.12.20.176,0,1,-94
20.31.120.220.172.253,40.111.127.12.20.240,0,0,-63
20.31.120.220.172.253,40.111.127.12.20.240,0,1,-70
20.31.120.220.172.253,40.111.127.198.159.192,0,0,-80
20.31.120.220.172.253,40.111.127.198.159.192,0,1,-73
20.31.120.220.172.253,40.111.127.201.212.128,0,0,-95
20.31.120.220.172.253,40.111.127.201.212.128,0,1,-98
20.31.120.220.172.253,40.111.127.201.213.128,0,0,-91
20.31.120.220.172.253,40.111.127.201.213.128,0,1,-89
20.31.120.220.172.253,40.111.127.201.217.16,0,0,-81
20.31.120.220.172.253,40.111.127.201.217.16,0,1,-72
20.31.120.220.172.253,40.111.127.201.217.48,0,0,-93
20.31.120.220.172.253,40.111.127.201.217.48,0,1,-90
20.31.120.220.172.253,40.111.127.201.217.160,0,0,-80
20.31.120.220.172.253,40.111.127.201.217.160,0,1,-80
20.31.120.220.172.253,40.111.127.223.82.112,0,0,-74
20.31.120.220.172.253,40.111.127.223.82.112,0,1,-68
20.31.120.220.172.253,40.111.127.223.85.240,0,0,-64
20.31.120.220.172.253,40.111.127.223.85.240,0,1,-50
20.31.120.220.172.253,44.208.45.132.34.96,0,0,-74
20.31.120.220.172.253,44.208.45.132.34.96,0,1,-74
20.31.120.220.172.253,44.208.45.132.34.128,0,0,-83
20.31.120.220.172.253,44.208.45.132.34.128,0,1,-88
20.31.120.220.172.253,44.208.45.132.63.32,0,0,-95
20.31.120.220.172.253,44.208.45.132.63.32,0,1,-95
20.31.120.220.172.253,44.208.45.132.63.144,0,0,-82
20.31.120.220.172.253,44.208.45.132.63.144,0,1,-83
20.31.120.220.172.253,44.208.45.141.242.192,0,0,-85
20.31.120.220.172.253,44.208.45.141.242.192,0,1,-84
20.31.120.220.172.253,44.208.45.141.255.96,0,0,-75
20.31.120.220.172.253,44.208.45.141.255.96,0,1,-75
20.31.120.220.172.253,160.224.175.216.51.128,0,0,-85
20.31.120.220.172.253,160.224.175.216.51.128,0,1,-79
20.86.142.125.187.101,40.111.127.12.19.80,0,0,-83
20.86.142.125.187.101,40.111.127.12.19.80,0,1,-74
20.86.142.125.187.101,40.111.127.12.20.176,0,0,-86
20.86.142.125.187.101,40.111.127.12.20.176,0,1,-87
20.86.142.125.187.101,40.111.127.12.20.240,0,0,-74
20.86.142.125.187.101,40.111.127.12.20.240,0,1,-69
20.86.142.125.187.101,40.111.127.201.215.48,0,0,-93
20.86.142.125.187.101,40.111.127.201.215.48,0,1,-94
20.86.142.125.187.101,40.111.127.201.216.80,0,0,-91
20.86.142.125.187.101,40.111.127.201.216.80,0,1,-88
20.86.142.125.187.101,40.111.127.201.217.16,0,0,-89
20.86.142.125.187.101,40.111.127.201.217.16,0,1,-88
20.86.142.125.187.101,40.111.127.201.217.160,0,0,-94
20.86.142.125.187.101,40.111.127.201.217.160,0,1,-96
20.86.142.125.187.101,40.111.127.223.82.112,0,0,-94
20.86.142.125.187.101,40.111.127.223.82.112,0,1,-97
20.86.142.125.187.101,40.111.127.223.85.240,0,0,-99
20.86.142.125.187.101,40.111.127.223.85.240,0,1,-97
20.86.142.125.187.101,44.208.45.132.34.96,0,0,-80
20.86.142.125.187.101,44.208.45.132.34.96,0,1,-69
20.86.142.125.187.101,44.208.45.132.34.128,0,0,-72
20.86.142.125.187.101,44.208.45.132.34.128,0,1,-78
20.86.142.125.187.101,44.208.45.132.63.32,0,0,-93
20.86.142.125.187.101,44.208.45.132.63.32,0,1,-95
20.86.142.125.187.101,44.208.45.132.63.208,0,0,-86
20.86.142.125.187.101,44.208.45.132.63.208,0,1,-87
20.86.142.125.187.101,44.208.45.141.242.192,0,0,-77
20.86.142.125.187.101,44.208.45.141.242.192,0,1,-78
20.86.142.125.187.101,44.208.45.141.255.96,0,0,-70
20.86.142.125.187.101,44.208.45.141.255.96,0,1,-77
24.33.149.89.110.161,40.111.127.12.19.80,0,0,-91
24.33.149.89.110.161,40.111.127.12.19.80,0,1,-91
24.33.149.89.110.161,40.111.127.12.20.176,0,0,-90
24.33.149.89.110.161,40.111.127.12.20.176,0,1,-88
24.33.149.89.110.161,40.111.127.12.20.240,0,0,-79
24.33.149.89.110.161,40.111.127.12.20.240,0,1,-81
24.33.149.89.110.161,40.111.127.198.159.192,0,0,-67
24.33.149.89.110.161,40.111.127.198.159.192,0,1,-69
