mac_cliente,mac_ap,banda,antena,rssi
0.12.231.135.5.62,40.111.127.201.210.64,0,1,-78
0.12.231.135.5.62,40.111.127.223.74.208,0,0,-97
0.12.231.135.5.62,40.111.127.223.74.208,0,1,-99
0.12.231.135.5.62,40.111.127.223.74.208,0,0,-97
0.12.231.135.5.62,40.111.127.223.74.208,0,1,-99
0.12.231.135.5.62,40.111.127.223.81.160,0,0,-84
0.12.231.135.5.62,40.111.127.223.81.160,0,1,-78
0.12.231.135.5.62,40.111.127.223.81.160,0,0,-84
0.12.231.135.5.62,40.111.127.223.81.160,0,1,-78
0.12.231.135.5.62,40.111.127.223.81.80,0,0,-66
0.12.231.135.5.62,40.111.127.223.81.80,0,1,-73
0.12.231.135.5.62,40.111.127.223.81.80,0,0,-66
0.12.231.135.5.62,40.111.127.223.81.80,0,1,-73
0.12.231.135.5.62,40.111.127.223.82.32,0,0,-87
0.12.231.135.5.62,40.111.127.223.82.32,0,1,-88
0.12.231.135.5.62,40.111.127.223.82.32,0,0,-87
0.12.231.135.5.62,40.111.127.223.82.32,0,1,-88
0.12.231.135.5.62,40.111.127.223.82.80,0,0,-97
0.12.231.135.5.62,40.111.127.223.82.80,0,1,-98
0.12.231.135.5.62,40.111.127.223.82.80,0,0,-97
0.12.231.135.5.62,40.111.127.223.82.80,0,1,-98
0.12.231.160.169.245,160.224.175.216.50.48,0,0,-55
0.12.231.160.169.245,160.224.175.216.50.48,0,1,-55
0.12.231.160.169.245,160.224.175.216.50.48,0,0,-90
0.12.231.160.169.245,160.224.175.216.50.48,0,1,-84
0.12.231.160.169.245,160.224.175.216.50.48,0,0,-55
0.12.231.160.169.245,160.224.175.216.50.48,0,1,-55
0.12.231.160.169.245,160.224.175.216.50.48,0,0,-90
0.12.231.160.169.245,160.224.175.216.50.48,0,1,-84
0.12.231.160.169.245,40.111.127.12.4.112,0,0,-62
0.12.231.160.169.245,40.111.127.12.4.112,0,1,-62
0.12.231.160.169.245,40.111.127.12.4.112,0,0,-88
0.12.231.160.169.245,40.111.127.12.4.112,0,1,-91
0.12.231.160.169.245,40.111.127.12.4.112,0,0,-62
0.12.231.160.169.245,40.111.127.12.4.112,0,1,-62
0.12.231.160.169.245,40.111.127.12.4.112,0,0,-88
0.12.231.160.169.245,40.111.127.12.4.112,0,1,-91
0.12.231.160.169.245,40.111.127.148.39.80,0,0,-83
0.12.231.160.169.245,40.111.127.148.39.80,0,1,-88
0.12.231.160.169.245,40.111.127.148.39.80,0,0,-80
0.12.231.160.169.245,40.111.127.148.39.80,0,1,-75
0.12.231.160.169.245,40.111.127.148.39.80,0,0,-83
0.12.231.160.169.245,40.111.127.148.39.80,0,1,-88
0.12.231.160.169.245,40.111.127.148.39.80,0,0,-80
0.12.231.160.169.245,40.111.127.148.39.80,0,1,-75
0.12.231.160.169.245,40.111.127.148.39.96,0,0,-85
0.12.231.160.169.245,40.111.127.148.39.96,0,1,-92
0.12.231.160.169.245,40.111.127.148.39.96,0,0,-95
0.12.231.160.169.245,40.111.127.148.39.96,0,1,-94
0.12.231.160.169.245,40.111.127.148.39.96,0,0,-85
0.12.231.160.169.245,40.111.127.148.39.96,0,1,-92
0.12.231.160.169.245,40.111.127.148.39.96,0,0,-95
0.12.231.160.169.245,40.111.127.148.39.96,0,1,-94
0.12.231.160.169.245,40.111.127.198.163.112,0,0,-63
0.12.231.160.169.245,40.111.127.198.163.112,0,1,-79
0.12.231.160.169.245,40.111.127.198.163.112,0,0,-95
0.12.231.160.169.245,40.111.127.198.163.112,0,1,-98
0.12.231.160.169.245,40.111.127.198.163.112,0,0,-63
0.12.231.160.169.245,40.111.127.198.163.112,0,1,-79
0.12.231.160.169.245,40.111.127.198.163.112,0,0,-95
0.12.231.160.169.245,40.111.127.198.163.112,0,1,-98
0.12.231.160.169.245,40.111.127.198.166.240,0,0,-93
0.12.231.160.169.245,40.111.127.198.166.240,0,1,-95
0.12.231.160.169.245,40.111.127.198.166.240,0,0,-84
0.12.231.160.169.245,40.111.127.198.166.240,0,1,-82
0.12.231.160.169.245,40.111.127.198.166.240,0,0,-93
0.12.231.160.169.245,40.111.127.198.166.240,0,1,-95
0.12.231.160.169.245,40.111.127.198.166.240,0,0,-84
0.12.231.160.169.245,40.111.127.198.166.240,0,1,-82
0.12.231.160.169.245,40.111.127.201.200.160,0,0,-86
0.12.231.160.169.245,40.111.127.201.200.160,0,1,-86
0.12.231.160.169.245,40.111.127.201.200.160,0,0,-86
0.12.231.160.169.245,40.111.127.201.200.160,0,1,-86
0.12.231.160.169.245,40.111.127.201.210.64,0,0,-79
0.12.231.160.169.245,40.111.127.201.210.64,0,1,-82
0.12.231.160.169.245,40.111.127.201.210.64,0,0,-81
0.12.231.160.169.245,40.111.127.201.210.64,0,1,-72
0.12.231.160.169.245,40.111.127.201.210.64,0,0,-79
0.12.231.160.169.245,40.111.127.201.210.64,0,1,-82
0.12.231.160.169.245,40.111.127.201.210.64,0,0,-81
0.12.231.160.169.245,40.111.127.201.210.64,0,1,-72
0.12.231.160.169.245,40.111.127.201.215.112,0,0,-97
0.12.231.160.169.245,40.111.127.201.215.112,0,1,-98
0.12.231.160.169.245,40.111.127.201.215.112,0,0,-97
0.12.231.160.169.245,40.111.127.201.215.112,0,1,-98
0.12.231.160.169.245,40.111.127.223.81.160,0,0,-92
0.12.231.160.169.245,40.111.127.223.81.160,0,1,-92
0.12.231.160.169.245,40.111.127.223.81.160,0,0,-63
0.12.231.160.169.245,40.111.127.223.81.160,0,1,-58
0.12.231.160.169.245,40.111.127.223.81.160,0,0,-92
0.12.231.160.169.245,40.111.127.223.81.160,0,1,-92
0.12.231.160.169.245,40.111.127.223.81.160,0,0,-63
0.12.231.160.169.245,40.111.127.223.81.160,0,1,-58
0.12.231.160.169.245,40.111.127.223.81.80,0,0,-83
0.12.231.160.169.245,40.111.127.223.81.80,0,1,-84
0.12.231.160.169.245,40.111.127.223.81.80,0,0,-43
0.12.231.160.169.245,40.111.127.223.81.80,0,1,-45
0.12.231.160.169.245,40.111.127.223.81.80,0,0,-83
0.12.231.160.169.245,40.111.127.223.81.80,0,1,-84
0.12.231.160.169.245,40.111.127.223.81.80,0,0,-43
0.12.231.160.169.245,40.111.127.223.81.80,0,1,-45
0.12.231.160.169.245,40.111.127.223.82.32,0,0,-75
0.12.231.160.169.245,40.111.127.223.82.32,0,1,-79
0.12.231.160.169.245,40.111.127.223.82.32,0,0,-75
0.12.231.160.169.245,40.111.127.223.82.32,0,1,-79
0.12.231.160.169.245,44.208.45.128.221.240,0,0,-99
0.12.231.160.169.245,44.208.45.128.221.240,0,1,-97
0.12.231.160.169.245,44.208.45.128.221.240,0,0,-99
0.12.231.160.169.245,44.208.45.128.221.240,0,1,-97
0.12.231.161.199.219,40.111.127.201.212.96,0,0,-82
0.12.231.161.199.219,40.111.127.201.212.96,0,1,-81
0.12.231.161.199.219,40.111.127.201.212.96,0,0,-82
0.12.231.161.199.219,40.111.127.201.212.96,0,1,-81
0.135.1.131.163.35,160.224.175.216.50.48,0,0,-95
0.135.1.131.163.35,160.224.175.216.50.48,0,1,-96
0.135.1.131.163.35,160.224.175.216.50.48,0,0,-95
0.135.1.131.163.35,160.224.175.216.50.48,0,1,-96
0.135.1.131.163.35,40.111.127.198.163.112,0,0,-94
0.135.1.131.163.35,40.111.127.198.163.112,0,1,-96
0.135.1.131.163.35,40.111.127.198.163.112,0,0,-94
0.135.1.131.163.35,40.111.127.198.163.112,0,1,-96
0.135.1.131.163.45,160.224.175.216.50.48,0,0,-87
0.135.1.131.163.45,160.224.175.216.50.48,0,1,-92
0.135.1.131.163.45,160.224.175.216.50.48,0,0,-87
0.135.1.131.163.45,160.224.175.216.50.48,0,1,-92
0.135.1.131.163.45,160.224.175.216.57.80,0,0,-95
0.135.1.131.163.45,160.224.175.216.57.80,0,1,-94
0.135.1.131.163.45,160.224.175.216.57.80,0,0,-95
0.135.1.131.163.45,160.224.175.216.57.80,0,1,-94
0.135.1.131.163.45,40.111.127.12.19.96,0,0,-94
0.135.1.131.163.45,40.111.127.12.19.96,0,1,-95
0.135.1.131.163.45,40.111.127.12.19.96,0,0,-94
0.135.1.131.163.45,40.111.127.12.19.96,0,1,-95
0.135.1.131.163.45,40.111.127.12.4.112,0,0,-93
0.135.1.131.163.45,40.111.127.12.4.112,0,1,-94
0.135.1.131.163.45,40.111.127.12.4.112,0,0,-93
0.135.1.131.163.45,40.111.127.12.4.112,0,1,-94
0.135.1.131.163.45,40.111.127.148.35.224,0,0,-88
0.135.1.131.163.45,40.111.127.148.35.224,0,1,-91
0.135.1.131.163.45,40.111.127.148.35.224,0,0,-88
0.135.1.131.163.45,40.111.127.148.35.224,0,1,-91
0.135.1.131.163.45,40.111.127.148.39.80,0,0,-98
0.135.1.131.163.45,40.111.127.148.39.80,0,1,-97
0.135.1.131.163.45,40.111.127.148.39.80,0,0,-98
0.135.1.131.163.45,40.111.127.148.39.80,0,1,-97
0.135.1.131.163.45,40.111.127.198.166.240,0,0,-75
0.135.1.131.163.45,40.111.127.198.166.240,0,1,-78
0.135.1.131.163.45,40.111.127.198.166.240,0,0,-75
0.135.1.131.163.45,40.111.127.198.166.240,0,1,-78
0.135.1.131.163.45,40.111.127.201.200.160,0,0,-87
0.135.1.131.163.45,40.111.127.201.200.160,0,1,-85
0.135.1.131.163.45,40.111.127.201.200.160,0,0,-87
0.135.1.131.163.45,40.111.127.201.200.160,0,1,-85
0.135.1.131.163.45,40.111.127.201.210.64,0,0,-82
0.135.1.131.163.45,40.111.127.201.210.64,0,1,-74
0.135.1.131.163.45,40.111.127.201.210.64,0,0,-82
0.135.1.131.163.45,40.111.127.201.210.64,0,1,-74
0.135.1.131.163.45,40.111.127.201.212.96,0,0,-94
0.135.1.131.163.45,40.111.127.201.212.96,0,1,-95
0.135.1.131.163.45,40.111.127.201.212.96,0,0,-94
0.135.1.131.163.45,40.111.127.201.212.96,0,1,-95
0.135.1.131.163.45,40.111.127.201.215.112,0,0,-95
0.135.1.131.163.45,40.111.127.201.215.112,0,1,-99
0.135.1.131.163.45,40.111.127.201.215.112,0,0,-95
0.135.1.131.163.45,40.111.127.201.215.112,0,1,-99
0.135.1.131.163.45,40.111.127.201.218.208,0,0,-91
0.135.1.131.163.45,40.111.127.201.218.208,0,1,-95
0.135.1.131.163.45,40.111.127.201.218.208,0,0,-91
0.135.1.131.163.45,40.111.127.201.218.208,0,1,-95
0.135.1.131.163.45,40.111.127.201.218.64,0,0,-71
0.135.1.131.163.45,40.111.127.201.218.64,0,1,-86
0.135.1.131.163.45,40.111.127.201.218.64,0,0,-71
0.135.1.131.163.45,40.111.127.201.218.64,0,1,-86
0.135.1.131.163.45,40.111.127.223.74.208,0,0,-85
0.135.1.131.163.45,40.111.127.223.74.208,0,1,-90
0.135.1.131.163.45,40.111.127.223.74.208,0,0,-85
0.135.1.131.163.45,40.111.127.223.74.208,0,1,-90
0.135.1.131.163.45,40.111.127.223.81.160,0,0,-82
0.135.1.131.163.45,40.111.127.223.81.160,0,1,-78
0.135.1.131.163.45,40.111.127.223.81.160,0,0,-82
0.135.1.131.163.45,40.111.127.223.81.160,0,1,-78
0.135.1.131.163.45,40.111.127.223.81.80,0,0,-94
0.135.1.131.163.45,40.111.127.223.81.80,0,1,-94
0.135.1.131.163.45,40.111.127.223.81.80,0,0,-94
0.135.1.131.163.45,40.111.127.223.81.80,0,1,-94
0.135.1.131.163.45,40.111.127.223.82.32,0,0,-93
0.135.1.131.163.45,40.111.127.223.82.32,0,1,-97
0.135.1.131.163.45,40.111.127.223.82.32,0,0,-93
0.135.1.131.163.45,40.111.127.223.82.32,0,1,-97
0.135.1.131.163.45,40.111.127.223.82.80,0,0,-97
0.135.1.131.163.45,40.111.127.223.82.80,0,1,-99
0.135.1.131.163.45,40.111.127.223.82.80,0,0,-97
0.135.1.131.163.45,40.111.127.223.82.80,0,1,-99
0.135.1.131.163.45,44.208.45.125.176.192,0,0,-96
0.135.1.131.163.45,44.208.45.125.176.192,0,1,-99
0.135.1.131.163.45,44.208.45.125.176.192,0,0,-96
0.135.1.131.163.45,44.208.45.125.176.192,0,1,-99
0.135.1.131.163.45,44.208.45.128.221.240,0,0,-94
0.135.1.131.163.45,44.208.45.128.221.240,0,1,-95
0.135.1.131.163.45,44.208.45.128.221.240,0,0,-94
0.135.1.131.163.45,44.208.45.128.221.240,0,1,-95
0.135.1.131.167.57,40.111.127.198.163.112,0,0,-67
0.135.1.131.167.57,40.111.127.198.163.112,0,1,-68
0.135.1.131.167.57,40.111.127.198.163.112,0,0,-67
0.135.1.131.167.57,40.111.127.198.163.112,0,1,-68
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-99
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-97
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-97
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-98
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-99
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-98
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-88
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-92
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-99
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-97
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-97
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-98
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-99
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-98
0.135.1.131.167.57,40.111.127.201.212.96,0,0,-88
0.135.1.131.167.57,40.111.127.201.212.96,0,1,-92
0.135.1.131.167.57,40.111.127.201.218.64,0,0,-95
0.135.1.131.167.57,40.111.127.201.218.64,0,1,-97
0.135.1.131.167.57,40.111.127.201.218.64,0,0,-92
0.135.1.131.167.57,40.111.127.201.218.64,0,1,-97
0.135.1.131.167.57,40.111.127.201.218.64,0,0,-95
0.135.1.131.167.57,40.111.127.201.218.64,0,1,-97
0.135.1.131.167.57,40.111.127.201.218.64,0,0,-92
0.135.1.131.167.57,40.111.127.201.218.64,0,1,-97
0.135.1.131.167.57,40.111.127.223.82.80,0,0,-94
0.135.1.131.167.57,40.111.127.223.82.80,0,1,-96
0.135.1.131.167.57,40.111.127.223.82.80,0,0,-94
0.135.1.131.167.57,40.111.127.223.82.80,0,1,-96
0.135.1.139.242.78,160.224.175.216.50.48,0,0,-92
0.135.1.139.242.78,160.224.175.216.50.48,0,1,-94
0.135.1.139.242.78,160.224.175.216.50.48,0,0,-92
0.135.1.139.242.78,160.224.175.216.50.48,0,1,-94
0.135.1.139.242.78,40.111.127.12.4.112,0,0,-92
0.135.1.139.242.78,40.111.127.12.4.112,0,1,-95
0.135.1.139.242.78,40.111.127.12.4.112,0,0,-92
0.135.1.139.242.78,40.111.127.12.4.112,0,1,-95
0.135.1.139.242.78,40.111.127.148.39.80,0,0,-99
0.135.1.139.242.78,40.111.127.148.39.80,0,1,-96
0.135.1.139.242.78,40.111.127.148.39.80,0,0,-99
0.135.1.139.242.78,40.111.127.148.39.80,0,1,-96
0.135.1.139.242.78,40.111.127.148.39.96,0,0,-94
0.135.1.139.242.78,40.111.127.148.39.96,0,1,-91
0.135.1.139.242.78,40.111.127.148.39.96,0,0,-94
0.135.1.139.242.78,40.111.127.148.39.96,0,1,-91
0.135.1.139.242.78,40.111.127.201.212.112,0,0,-98
0.135.1.139.242.78,40.111.127.201.212.112,0,1,-95
0.135.1.139.242.78,40.111.127.201.212.112,0,0,-98
0.135.1.139.242.78,40.111.127.201.212.112,0,1,-95
0.135.1.143.137.13,160.224.175.216.50.48,0,0,-93
0.135.1.143.137.13,160.224.175.216.50.48,0,1,-97
0.135.1.143.137.13,160.224.175.216.50.48,0,0,-93
0.135.1.143.137.13,160.224.175.216.50.48,0,1,-97
0.135.1.143.137.13,40.111.127.12.4.112,0,0,-95
0.135.1.143.137.13,40.111.127.12.4.112,0,1,-97
0.135.1.143.137.13,40.111.127.12.4.112,0,0,-95
0.135.1.143.137.13,40.111.127.12.4.112,0,1,-97
0.135.1.143.137.13,40.111.127.148.39.80,0,0,-92
0.135.1.143.137.13,40.111.127.148.39.80,0,1,-90
0.135.1.143.137.13,40.111.127.148.39.80,0,0,-92
0.135.1.143.137.13,40.111.127.148.39.80,0,1,-90
0.135.1.143.137.13,40.111.127.198.163.112,0,0,-94
0.135.1.143.137.13,40.111.127.198.163.112,0,1,-97
0.135.1.143.137.13,40.111.127.198.163.112,0,0,-94
0.135.1.143.137.13,40.111.127.198.163.112,0,1,-97
0.135.1.143.217.251,160.224.175.216.50.48,0,0,-81
0.135.1.143.217.251,160.224.175.216.50.48,0,1,-81
0.135.1.143.217.251,160.224.175.216.50.48,0,0,-81
0.135.1.143.217.251,160.224.175.216.50.48,0,1,-81
0.135.1.143.217.251,40.111.127.12.19.96,0,0,-84
0.135.1.143.217.251,40.111.127.12.19.96,0,1,-83
0.135.1.143.217.251,40.111.127.12.19.96,0,0,-84
0.135.1.143.217.251,40.111.127.12.19.96,0,1,-83
0.135.1.143.217.251,40.111.127.148.39.80,0,0,-88
0.135.1.143.217.251,40.111.127.148.39.80,0,1,-80
0.135.1.143.217.251,40.111.127.148.39.80,0,0,-88
0.135.1.143.217.251,40.111.127.148.39.80,0,1,-80
0.135.1.143.217.251,40.111.127.148.39.96,0,0,-96
0.135.1.143.217.251,40.111.127.148.39.96,0,1,-97
0.135.1.143.217.251,40.111.127.148.39.96,0,0,-96
0.135.1.143.217.251,40.111.127.148.39.96,0,1,-97
0.135.1.143.217.251,40.111.127.201.200.160,0,0,-92
0.135.1.143.217.251,40.111.127.201.200.160,0,1,-92
0.135.1.143.217.251,40.111.127.201.200.160,0,0,-92
0.135.1.143.217.251,40.111.127.201.200.160,0,1,-92
0.135.1.143.217.251,40.111.127.201.212.96,0,0,-90
0.135.1.143.217.251,40.111.127.201.212.96,0,1,-95
0.135.1.143.217.251,40.111.127.201.212.96,0,0,-90
0.135.1.143.217.251,40.111.127.201.212.96,0,1,-95
0.135.1.143.217.251,40.111.127.223.74.208,0,0,-60
0.135.1.143.217.251,40.111.127.223.74.208,0,1,-64
0.135.1.143.217.251,40.111.127.223.74.208,0,0,-60
0.135.1.143.217.251,40.111.127.223.74.208,0,1,-64
0.135.1.143.217.251,40.111.127.223.81.160,0,0,-95
0.135.1.143.217.251,40.111.127.223.81.160,0,1,-95
0.135.1.143.217.251,40.111.127.223.81.160,0,0,-95
0.135.1.143.217.251,40.111.127.223.81.160,0,1,-95
0.135.1.143.217.251,40.111.127.223.82.80,0,0,-78
0.135.1.143.217.251,40.111.127.223.82.80,0,1,-76
0.135.1.143.217.251,40.111.127.223.82.80,0,0,-78
0.135.1.143.217.251,40.111.127.223.82.80,0,1,-76
0.135.1.143.217.251,44.208.45.125.176.192,0,0,-71
0.135.1.143.217.251,44.208.45.125.176.192,0,1,-74
0.135.1.143.217.251,44.208.45.125.176.192,0,0,-71
0.135.1.143.217.251,44.208.45.125.176.192,0,1,-74
0.135.1.149.183.17,160.224.175.216.50.48,0,0,-94
0.135.1.149.183.17,160.224.175.216.50.48,0,1,-97
0.135.1.149.183.17,160.224.175.216.50.48,0,0,-94
0.135.1.149.183.17,160.224.175.216.50.48,0,1,-97
0.135.1.29.33.250,40.111.127.148.39.80,0,0,-75
0.135.1.29.33.250,40.111.127.148.39.80,0,1,-77
0.135.1.29.33.250,40.111.127.148.39.80,0,0,-75
0.135.1.29.33.250,40.111.127.148.39.80,0,1,-77
0.135.1.29.33.250,40.111.127.198.166.240,0,0,-89
0.135.1.29.33.250,40.111.127.198.166.240,0,1,-89
0.135.1.29.33.250,40.111.127.198.166.240,0,0,-89
0.135.1.29.33.250,40.111.127.198.166.240,0,1,-89
0.135.1.29.33.250,40.111.127.201.200.160,0,0,-91
0.135.1.29.33.250,40.111.127.201.200.160,0,1,-93
0.135.1.29.33.250,40.111.127.201.200.160,0,0,-91
0.135.1.29.33.250,40.111.127.201.200.160,0,1,-93
0.135.1.29.33.250,40.111.127.201.210.64,0,0,-52
0.135.1.29.33.250,40.111.127.201.210.64,0,1,-47
0.135.1.29.33.250,40.111.127.201.210.64,0,0,-52
0.135.1.29.33.250,40.111.127.201.210.64,0,1,-47
0.135.1.29.33.250,40.111.127.223.74.208,0,0,-95
0.135.1.29.33.250,40.111.127.223.74.208,0,1,-96
0.135.1.29.33.250,40.111.127.223.74.208,0,0,-95
0.135.1.29.33.250,40.111.127.223.74.208,0,1,-96
0.135.1.29.33.250,40.111.127.223.81.160,0,0,-73
0.135.1.29.33.250,40.111.127.223.81.160,0,1,-73
0.135.1.29.33.250,40.111.127.223.81.160,0,0,-73
0.135.1.29.33.250,40.111.127.223.81.160,0,1,-73
0.135.1.29.33.250,40.111.127.223.81.80,0,0,-84
0.135.1.29.33.250,40.111.127.223.81.80,0,1,-89
0.135.1.29.33.250,40.111.127.223.81.80,0,0,-84
0.135.1.29.33.250,40.111.127.223.81.80,0,1,-89
0.135.1.29.36.52,160.224.175.216.57.80,0,0,-81
0.135.1.29.36.52,160.224.175.216.57.80,0,1,-81
0.135.1.29.36.52,160.224.175.216.57.80,0,0,-81
0.135.1.29.36.52,160.224.175.216.57.80,0,1,-81
0.135.1.29.36.52,40.111.127.12.19.96,0,0,-95
0.135.1.29.36.52,40.111.127.12.19.96,0,1,-91
0.135.1.29.36.52,40.111.127.12.19.96,0,0,-95
0.135.1.29.36.52,40.111.127.12.19.96,0,1,-91
0.135.1.29.36.52,40.111.127.148.35.224,0,0,-80
0.135.1.29.36.52,40.111.127.148.35.224,0,1,-76
0.135.1.29.36.52,40.111.127.148.35.224,0,0,-80
0.135.1.29.36.52,40.111.127.148.35.224,0,1,-76
0.135.1.29.36.52,40.111.127.198.166.240,0,0,-95
0.135.1.29.36.52,40.111.127.198.166.240,0,1,-95
0.135.1.29.36.52,40.111.127.198.166.240,0,0,-95
0.135.1.29.36.52,40.111.127.198.166.240,0,1,-95
0.135.1.29.36.52,40.111.127.201.212.96,0,0,-88
0.135.1.29.36.52,40.111.127.201.212.96,0,1,-96
0.135.1.29.36.52,40.111.127.201.212.96,0,0,-88
0.135.1.29.36.52,40.111.127.201.212.96,0,1,-96
0.135.1.29.36.52,40.111.127.201.218.208,0,0,-92
0.135.1.29.36.52,40.111.127.201.218.208,0,1,-89
0.135.1.29.36.52,40.111.127.201.218.208,0,0,-92
0.135.1.29.36.52,40.111.127.201.218.208,0,1,-89
0.135.1.29.36.52,40.111.127.201.218.64,0,0,-76
0.135.1.29.36.52,40.111.127.201.218.64,0,1,-73
0.135.1.29.36.52,40.111.127.201.218.64,0,0,-76
0.135.1.29.36.52,40.111.127.201.218.64,0,1,-73
0.135.1.29.36.52,40.111.127.223.74.208,0,0,-98
0.135.1.29.36.52,40.111.127.223.74.208,0,1,-97
0.135.1.29.36.52,40.111.127.223.74.208,0,0,-98
0.135.1.29.36.52,40.111.127.223.74.208,0,1,-97
0.135.1.29.36.52,40.111.127.223.81.160,0,0,-97
0.135.1.29.36.52,40.111.127.223.81.160,0,1,-96
0.135.1.29.36.52,40.111.127.223.81.160,0,0,-97
0.135.1.29.36.52,40.111.127.223.81.160,0,1,-96
0.135.1.29.36.52,44.208.45.125.176.192,0,0,-83
0.135.1.29.36.52,44.208.45.125.176.192,0,1,-89
0.135.1.29.36.52,44.208.45.125.176.192,0,0,-83
0.135.1.29.36.52,44.208.45.125.176.192,0,1,-89
0.135.1.30.250.86,160.224.175.216.57.80,0,0,-97
0.135.1.30.250.86,160.224.175.216.57.80,0,1,-98
0.135.1.30.250.86,160.224.175.216.57.80,0,0,-97
0.135.1.30.250.86,160.224.175.216.57.80,0,1,-98
0.135.1.30.250.86,40.111.127.12.19.96,0,0,-95
0.135.1.30.250.86,40.111.127.12.19.96,0,1,-98
0.135.1.30.250.86,40.111.127.12.19.96,0,0,-95
0.135.1.30.250.86,40.111.127.12.19.96,0,1,-98
0.135.1.30.250.86,40.111.127.12.4.112,0,0,-89
0.135.1.30.250.86,40.111.127.12.4.112,0,1,-93
0.135.1.30.250.86,40.111.127.12.4.112,0,0,-89
0.135.1.30.250.86,40.111.127.12.4.112,0,1,-93
0.135.1.30.250.86,40.111.127.148.35.224,0,0,-96
0.135.1.30.250.86,40.111.127.148.35.224,0,1,-97
0.135.1.30.250.86,40.111.127.148.35.224,0,0,-96
0.135.1.30.250.86,40.111.127.148.35.224,0,1,-97
0.135.1.30.250.86,40.111.127.148.39.80,0,0,-91
0.135.1.30.250.86,40.111.127.148.39.80,0,1,-88
0.135.1.30.250.86,40.111.127.148.39.80,0,0,-91
0.135.1.30.250.86,40.111.127.148.39.80,0,1,-88
0.135.1.30.250.86,40.111.127.198.166.240,0,0,-95
0.135.1.30.250.86,40.111.127.198.166.240,0,1,-93
0.135.1.30.250.86,40.111.127.198.166.240,0,0,-95
0.135.1.30.250.86,40.111.127.198.166.240,0,1,-93
0.135.1.30.250.86,40.111.127.201.200.160,0,0,-69
0.135.1.30.250.86,40.111.127.201.200.160,0,1,-67
0.135.1.30.250.86,40.111.127.201.200.160,0,0,-69
0.135.1.30.250.86,40.111.127.201.200.160,0,1,-67
0.135.1.30.250.86,40.111.127.201.210.64,0,0,-72
0.135.1.30.250.86,40.111.127.201.210.64,0,1,-65
0.135.1.30.250.86,40.111.127.201.210.64,0,0,-72
0.135.1.30.250.86,40.111.127.201.210.64,0,1,-65
0.135.1.30.250.86,40.111.127.201.218.208,0,0,-96
0.135.1.30.250.86,40.111.127.201.218.208,0,1,-97
