mac_cliente,mac_ap,banda,antena,rssi
0.10.245.211.179.200,136.29.252.162.243.112,0,1,-86
0.10.245.211.179.200,136.29.252.162.243.112,0,0,-95
0.10.245.211.179.200,136.29.252.162.243.112,0,1,-86
0.10.245.211.179.200,136.29.252.162.243.128,0,0,-95
0.10.245.211.179.200,136.29.252.162.243.128,0,1,-91
0.10.245.211.179.200,136.29.252.162.243.128,0,0,-95
0.10.245.211.179.200,136.29.252.162.243.128,0,1,-91
0.10.245.211.179.200,136.29.252.162.244.64,0,0,-90
0.10.245.211.179.200,136.29.252.162.244.64,0,1,-91
0.10.245.211.179.200,136.29.252.162.244.64,0,0,-90
0.10.245.211.179.200,136.29.252.162.244.64,0,1,-91
0.10.245.211.179.200,136.29.252.162.245.96,0,0,-97
0.10.245.211.179.200,136.29.252.162.245.96,0,1,-91
0.10.245.211.179.200,136.29.252.162.245.96,0,0,-97
0.10.245.211.179.200,136.29.252.162.245.96,0,1,-91
0.10.245.211.179.200,136.29.252.162.247.192,0,0,-92
0.10.245.211.179.200,136.29.252.162.247.192,0,1,-93
0.10.245.211.179.200,136.29.252.162.247.192,0,0,-92
0.10.245.211.179.200,136.29.252.162.247.192,0,1,-93
0.10.245.211.179.200,136.29.252.170.206.224,0,0,-87
0.10.245.211.179.200,136.29.252.170.206.224,0,1,-91
0.10.245.211.179.200,136.29.252.170.206.224,0,0,-87
0.10.245.211.179.200,136.29.252.170.206.224,0,1,-91
0.10.245.211.179.200,136.29.252.170.209.112,0,0,-93
0.10.245.211.179.200,136.29.252.170.209.112,0,1,-92
0.10.245.211.179.200,136.29.252.170.209.112,0,0,-93
0.10.245.211.179.200,136.29.252.170.209.112,0,1,-92
0.10.245.211.179.200,136.29.252.214.3.224,0,0,-95
0.10.245.211.179.200,136.29.252.214.3.224,0,1,-94
0.10.245.211.179.200,136.29.252.214.3.224,0,0,-95
0.10.245.211.179.200,136.29.252.214.3.224,0,1,-94
0.10.245.83.197.60,136.29.252.141.130.32,1,0,-59
0.10.245.83.197.60,136.29.252.141.130.32,1,1,-68
0.10.245.83.197.60,136.29.252.141.130.32,1,0,-82
0.10.245.83.197.60,136.29.252.141.130.32,1,1,-83
0.10.245.83.197.60,136.29.252.141.130.32,1,0,-59
0.10.245.83.197.60,136.29.252.141.130.32,1,1,-68
0.10.245.83.197.60,136.29.252.141.130.32,1,0,-82
0.10.245.83.197.60,136.29.252.141.130.32,1,1,-83
0.10.245.83.197.60,136.29.252.141.66.176,0,0,-85
0.10.245.83.197.60,136.29.252.141.66.176,0,1,-83
0.10.245.83.197.60,136.29.252.141.66.176,0,0,-86
0.10.245.83.197.60,136.29.252.141.66.176,0,1,-88
0.10.245.83.197.60,136.29.252.141.66.176,0,0,-85
0.10.245.83.197.60,136.29.252.141.66.176,0,1,-83
0.10.245.83.197.60,136.29.252.141.66.176,0,0,-86
0.10.245.83.197.60,136.29.252.141.66.176,0,1,-88
0.10.245.83.197.60,136.29.252.144.250.0,1,0,-77
0.10.245.83.197.60,136.29.252.144.250.0,1,1,-80
0.10.245.83.197.60,136.29.252.144.250.0,1,0,-77
0.10.245.83.197.60,136.29.252.144.250.0,1,1,-80
0.10.245.83.197.60,136.29.252.157.255.176,0,0,-74
0.10.245.83.197.60,136.29.252.157.255.176,0,1,-66
0.10.245.83.197.60,136.29.252.157.255.176,0,0,-64
0.10.245.83.197.60,136.29.252.157.255.176,0,1,-55
0.10.245.83.197.60,136.29.252.157.255.176,0,0,-74
0.10.245.83.197.60,136.29.252.157.255.176,0,1,-66
0.10.245.83.197.60,136.29.252.157.255.176,0,0,-64
0.10.245.83.197.60,136.29.252.157.255.176,0,1,-55
0.10.245.83.197.60,136.29.252.162.242.112,0,0,-84
0.10.245.83.197.60,136.29.252.162.242.112,0,1,-71
0.10.245.83.197.60,136.29.252.162.242.112,0,0,-77
0.10.245.83.197.60,136.29.252.162.242.112,0,1,-73
0.10.245.83.197.60,136.29.252.162.242.112,0,0,-84
0.10.245.83.197.60,136.29.252.162.242.112,0,1,-71
0.10.245.83.197.60,136.29.252.162.242.112,0,0,-77
0.10.245.83.197.60,136.29.252.162.242.112,0,1,-73
0.10.245.83.197.60,136.29.252.162.244.64,1,0,-87
0.10.245.83.197.60,136.29.252.162.244.64,1,1,-86
0.10.245.83.197.60,136.29.252.162.244.64,1,0,-87
0.10.245.83.197.60,136.29.252.162.244.64,1,1,-86
0.10.245.83.197.60,136.29.252.162.245.96,0,0,-82
0.10.245.83.197.60,136.29.252.162.245.96,0,1,-81
0.10.245.83.197.60,136.29.252.162.245.96,0,0,-82
0.10.245.83.197.60,136.29.252.162.245.96,0,1,-81
0.10.245.83.197.60,136.29.252.162.247.192,0,0,-58
0.10.245.83.197.60,136.29.252.162.247.192,0,1,-59
0.10.245.83.197.60,136.29.252.162.247.192,1,0,-48
0.10.245.83.197.60,136.29.252.162.247.192,1,1,-52
0.10.245.83.197.60,136.29.252.162.247.192,0,0,-58
0.10.245.83.197.60,136.29.252.162.247.192,0,1,-59
0.10.245.83.197.60,136.29.252.162.247.192,1,0,-48
0.10.245.83.197.60,136.29.252.162.247.192,1,1,-52
0.10.245.83.197.60,136.29.252.170.206.224,0,0,-84
0.10.245.83.197.60,136.29.252.170.206.224,0,1,-84
0.10.245.83.197.60,136.29.252.170.206.224,0,0,-84
0.10.245.83.197.60,136.29.252.170.206.224,0,1,-84
0.115.224.139.25.129,136.29.252.106.198.0,0,0,-76
0.115.224.139.25.129,136.29.252.106.198.0,0,1,-75
0.115.224.139.25.129,136.29.252.106.198.0,0,0,-76
0.115.224.139.25.129,136.29.252.106.198.0,0,1,-75
0.115.224.139.25.129,136.29.252.107.6.208,0,0,-89
0.115.224.139.25.129,136.29.252.107.6.208,0,1,-85
0.115.224.139.25.129,136.29.252.107.6.208,0,0,-89
0.115.224.139.25.129,136.29.252.107.6.208,0,1,-85
0.115.224.139.25.129,136.29.252.119.187.224,0,0,-75
0.115.224.139.25.129,136.29.252.119.187.224,0,1,-82
0.115.224.139.25.129,136.29.252.119.187.224,0,0,-75
0.115.224.139.25.129,136.29.252.119.187.224,0,1,-82
0.115.224.139.25.129,136.29.252.135.196.48,0,0,-84
0.115.224.139.25.129,136.29.252.135.196.48,0,1,-79
0.115.224.139.25.129,136.29.252.135.196.48,0,0,-84
0.115.224.139.25.129,136.29.252.135.196.48,0,1,-79
0.115.224.139.25.129,136.29.252.136.107.80,0,0,-90
0.115.224.139.25.129,136.29.252.136.107.80,0,1,-91
0.115.224.139.25.129,136.29.252.136.107.80,0,0,-90
0.115.224.139.25.129,136.29.252.136.107.80,0,1,-91
0.115.224.139.25.129,136.29.252.140.248.48,0,0,-99
0.115.224.139.25.129,136.29.252.140.248.48,0,1,-97
0.115.224.139.25.129,136.29.252.140.248.48,0,0,-99
0.115.224.139.25.129,136.29.252.140.248.48,0,1,-97
0.115.224.139.25.129,136.29.252.140.249.224,0,0,-91
0.115.224.139.25.129,136.29.252.140.249.224,0,1,-91
0.115.224.139.25.129,136.29.252.140.249.224,0,0,-91
0.115.224.139.25.129,136.29.252.140.249.224,0,1,-91
0.115.224.139.25.129,136.29.252.141.130.0,0,0,-70
0.115.224.139.25.129,136.29.252.141.130.0,0,1,-71
0.115.224.139.25.129,136.29.252.141.130.0,0,0,-70
0.115.224.139.25.129,136.29.252.141.130.0,0,1,-71
0.115.224.139.25.129,136.29.252.141.130.32,0,0,-90
0.115.224.139.25.129,136.29.252.141.130.32,0,1,-93
0.115.224.139.25.129,136.29.252.141.130.32,0,0,-90
0.115.224.139.25.129,136.29.252.141.130.32,0,1,-93
0.115.224.139.25.129,136.29.252.141.137.96,0,0,-98
0.115.224.139.25.129,136.29.252.141.137.96,0,1,-98
0.115.224.139.25.129,136.29.252.141.137.96,0,0,-98
0.115.224.139.25.129,136.29.252.141.137.96,0,1,-98
0.115.224.139.25.129,136.29.252.141.66.176,0,0,-90
0.115.224.139.25.129,136.29.252.141.66.176,0,1,-90
0.115.224.139.25.129,136.29.252.141.66.176,0,0,-90
0.115.224.139.25.129,136.29.252.141.66.176,0,1,-90
0.115.224.139.25.129,136.29.252.144.250.0,0,0,-93
0.115.224.139.25.129,136.29.252.144.250.0,0,1,-96
0.115.224.139.25.129,136.29.252.144.250.0,0,0,-93
0.115.224.139.25.129,136.29.252.144.250.0,0,1,-96
0.115.224.139.25.129,136.29.252.157.255.176,0,0,-87
0.115.224.139.25.129,136.29.252.157.255.176,0,1,-89
0.115.224.139.25.129,136.29.252.157.255.176,0,0,-87
0.115.224.139.25.129,136.29.252.157.255.176,0,1,-89
0.115.224.139.25.129,136.29.252.162.209.224,0,0,-94
0.115.224.139.25.129,136.29.252.162.209.224,0,1,-95
0.115.224.139.25.129,136.29.252.162.209.224,0,0,-94
0.115.224.139.25.129,136.29.252.162.209.224,0,1,-95
0.115.224.139.25.129,136.29.252.162.240.240,0,0,-84
0.115.224.139.25.129,136.29.252.162.240.240,0,1,-79
0.115.224.139.25.129,136.29.252.162.240.240,0,0,-84
0.115.224.139.25.129,136.29.252.162.240.240,0,1,-79
0.115.224.139.25.129,136.29.252.162.241.48,0,0,-96
0.115.224.139.25.129,136.29.252.162.241.48,0,1,-93
0.115.224.139.25.129,136.29.252.162.241.48,0,0,-96
0.115.224.139.25.129,136.29.252.162.241.48,0,1,-93
0.115.224.139.25.129,136.29.252.162.242.112,0,0,-90
0.115.224.139.25.129,136.29.252.162.242.112,0,1,-90
0.115.224.139.25.129,136.29.252.162.242.112,0,0,-90
0.115.224.139.25.129,136.29.252.162.242.112,0,1,-90
0.115.224.139.25.129,136.29.252.162.242.32,0,0,-94
0.115.224.139.25.129,136.29.252.162.242.32,0,1,-95
0.115.224.139.25.129,136.29.252.162.242.32,0,0,-94
0.115.224.139.25.129,136.29.252.162.242.32,0,1,-95
0.115.224.139.25.129,136.29.252.162.243.112,0,0,-82
0.115.224.139.25.129,136.29.252.162.243.112,0,1,-84
0.115.224.139.25.129,136.29.252.162.243.112,0,0,-82
0.115.224.139.25.129,136.29.252.162.243.112,0,1,-84
0.115.224.139.25.129,136.29.252.162.243.128,0,0,-70
0.115.224.139.25.129,136.29.252.162.243.128,0,1,-77
0.115.224.139.25.129,136.29.252.162.243.128,0,0,-70
0.115.224.139.25.129,136.29.252.162.243.128,0,1,-77
0.115.224.139.25.129,136.29.252.162.244.64,0,0,-65
0.115.224.139.25.129,136.29.252.162.244.64,0,1,-64
0.115.224.139.25.129,136.29.252.162.244.64,0,0,-65
0.115.224.139.25.129,136.29.252.162.244.64,0,1,-64
0.115.224.139.25.129,136.29.252.162.247.192,0,0,-80
0.115.224.139.25.129,136.29.252.162.247.192,0,1,-85
0.115.224.139.25.129,136.29.252.162.247.192,0,0,-80
0.115.224.139.25.129,136.29.252.162.247.192,0,1,-85
0.115.224.139.25.129,136.29.252.170.206.224,0,0,-82
0.115.224.139.25.129,136.29.252.170.206.224,0,1,-81
0.115.224.139.25.129,136.29.252.170.206.224,0,0,-82
0.115.224.139.25.129,136.29.252.170.206.224,0,1,-81
0.115.224.139.25.129,136.29.252.170.209.112,0,0,-87
0.115.224.139.25.129,136.29.252.170.209.112,0,1,-86
0.115.224.139.25.129,136.29.252.170.209.112,0,0,-87
0.115.224.139.25.129,136.29.252.170.209.112,0,1,-86
0.115.224.176.10.255,136.29.252.106.195.16,0,0,-94
0.115.224.176.10.255,136.29.252.106.195.16,0,1,-94
0.115.224.176.10.255,136.29.252.106.195.16,0,0,-94
0.115.224.176.10.255,136.29.252.106.195.16,0,1,-94
0.115.224.176.10.255,136.29.252.106.198.0,0,0,-99
0.115.224.176.10.255,136.29.252.106.198.0,0,1,-98
0.115.224.176.10.255,136.29.252.106.198.0,0,0,-99
0.115.224.176.10.255,136.29.252.106.198.0,0,1,-98
0.115.224.176.10.255,136.29.252.107.6.208,0,0,-96
0.115.224.176.10.255,136.29.252.107.6.208,0,1,-95
0.115.224.176.10.255,136.29.252.107.6.208,0,0,-96
0.115.224.176.10.255,136.29.252.107.6.208,0,1,-95
0.115.224.176.10.255,136.29.252.119.187.224,0,0,-98
0.115.224.176.10.255,136.29.252.119.187.224,0,1,-92
0.115.224.176.10.255,136.29.252.119.187.224,0,0,-98
0.115.224.176.10.255,136.29.252.119.187.224,0,1,-92
0.115.224.176.10.255,136.29.252.135.196.48,0,0,-97
0.115.224.176.10.255,136.29.252.135.196.48,0,1,-97
0.115.224.176.10.255,136.29.252.135.196.48,0,0,-97
0.115.224.176.10.255,136.29.252.135.196.48,0,1,-97
0.115.224.176.10.255,136.29.252.136.107.80,0,0,-96
0.115.224.176.10.255,136.29.252.136.107.80,0,1,-97
0.115.224.176.10.255,136.29.252.136.107.80,0,0,-96
0.115.224.176.10.255,136.29.252.136.107.80,0,1,-97
0.115.224.176.10.255,136.29.252.141.130.32,0,0,-90
0.115.224.176.10.255,136.29.252.141.130.32,0,1,-89
0.115.224.176.10.255,136.29.252.141.130.32,0,0,-90
0.115.224.176.10.255,136.29.252.141.130.32,0,1,-89
0.115.224.176.10.255,136.29.252.141.134.16,0,0,-86
0.115.224.176.10.255,136.29.252.141.134.16,0,1,-86
0.115.224.176.10.255,136.29.252.141.134.16,0,0,-86
0.115.224.176.10.255,136.29.252.141.134.16,0,1,-86
0.115.224.176.10.255,136.29.252.141.137.96,0,0,-98
0.115.224.176.10.255,136.29.252.141.137.96,0,1,-97
0.115.224.176.10.255,136.29.252.141.137.96,0,0,-98
0.115.224.176.10.255,136.29.252.141.137.96,0,1,-97
0.115.224.176.10.255,136.29.252.141.66.176,0,0,-92
0.115.224.176.10.255,136.29.252.141.66.176,0,1,-95
0.115.224.176.10.255,136.29.252.141.66.176,0,0,-92
0.115.224.176.10.255,136.29.252.141.66.176,0,1,-95
0.115.224.176.10.255,136.29.252.162.240.240,0,0,-91
0.115.224.176.10.255,136.29.252.162.240.240,0,1,-84
0.115.224.176.10.255,136.29.252.162.240.240,0,0,-91
0.115.224.176.10.255,136.29.252.162.240.240,0,1,-84
0.115.224.176.10.255,136.29.252.162.241.48,0,0,-91
0.115.224.176.10.255,136.29.252.162.241.48,0,1,-89
0.115.224.176.10.255,136.29.252.162.241.48,0,0,-91
0.115.224.176.10.255,136.29.252.162.241.48,0,1,-89
0.115.224.176.10.255,136.29.252.162.242.112,0,0,-88
0.115.224.176.10.255,136.29.252.162.242.112,0,1,-91
0.115.224.176.10.255,136.29.252.162.242.112,0,0,-88
0.115.224.176.10.255,136.29.252.162.242.112,0,1,-91
0.115.224.176.10.255,136.29.252.162.242.32,0,0,-70
0.115.224.176.10.255,136.29.252.162.242.32,0,1,-77
0.115.224.176.10.255,136.29.252.162.242.32,0,0,-70
0.115.224.176.10.255,136.29.252.162.242.32,0,1,-77
0.115.224.176.10.255,136.29.252.162.243.112,0,0,-86
0.115.224.176.10.255,136.29.252.162.243.112,0,1,-96
0.115.224.176.10.255,136.29.252.162.243.112,0,0,-86
0.115.224.176.10.255,136.29.252.162.243.112,0,1,-96
0.115.224.176.10.255,136.29.252.162.243.128,0,0,-96
0.115.224.176.10.255,136.29.252.162.243.128,0,1,-96
0.115.224.176.10.255,136.29.252.162.243.128,0,0,-96
0.115.224.176.10.255,136.29.252.162.243.128,0,1,-96
0.115.224.176.10.255,136.29.252.162.243.224,0,0,-96
0.115.224.176.10.255,136.29.252.162.243.224,0,1,-97
0.115.224.176.10.255,136.29.252.162.243.224,0,0,-96
0.115.224.176.10.255,136.29.252.162.243.224,0,1,-97
0.115.224.176.10.255,136.29.252.162.245.96,0,0,-95
0.115.224.176.10.255,136.29.252.162.245.96,0,1,-94
0.115.224.176.10.255,136.29.252.162.245.96,0,0,-95
0.115.224.176.10.255,136.29.252.162.245.96,0,1,-94
0.115.224.176.10.255,136.29.252.170.206.224,0,0,-93
0.115.224.176.10.255,136.29.252.170.206.224,0,1,-90
0.115.224.176.10.255,136.29.252.170.206.224,0,0,-93
0.115.224.176.10.255,136.29.252.170.206.224,0,1,-90
0.115.224.176.10.255,136.29.252.214.3.224,0,0,-63
0.115.224.176.10.255,136.29.252.214.3.224,0,1,-72
0.115.224.176.10.255,136.29.252.214.3.224,0,0,-63
0.115.224.176.10.255,136.29.252.214.3.224,0,1,-72
0.12.231.132.151.62,136.29.252.119.187.224,0,0,-99
0.12.231.132.151.62,136.29.252.119.187.224,0,1,-99
0.12.231.132.151.62,136.29.252.119.187.224,0,0,-97
0.12.231.132.151.62,136.29.252.119.187.224,0,1,-94
0.12.231.132.151.62,136.29.252.119.187.224,0,0,-97
0.12.231.132.151.62,136.29.252.119.187.224,0,1,-97
0.12.231.132.151.62,136.29.252.119.187.224,0,0,-99
0.12.231.132.151.62,136.29.252.119.187.224,0,1,-99
0.12.231.132.151.62,136.29.252.119.187.224,0,0,-97
0.12.231.132.151.62,136.29.252.119.187.224,0,1,-94
0.12.231.132.151.62,136.29.252.119.187.224,0,0,-97
0.12.231.132.151.62,136.29.252.119.187.224,0,1,-97
0.12.231.132.151.62,136.29.252.136.107.80,0,0,-94
0.12.231.132.151.62,136.29.252.136.107.80,0,1,-96
0.12.231.132.151.62,136.29.252.136.107.80,0,0,-94
0.12.231.132.151.62,136.29.252.136.107.80,0,1,-96
0.12.231.132.151.62,136.29.252.141.130.32,0,0,-68
0.12.231.132.151.62,136.29.252.141.130.32,0,1,-68
0.12.231.132.151.62,136.29.252.141.130.32,0,0,-77
0.12.231.132.151.62,136.29.252.141.130.32,0,1,-64
0.12.231.132.151.62,136.29.252.141.130.32,0,0,-66
0.12.231.132.151.62,136.29.252.141.130.32,0,1,-78
0.12.231.132.151.62,136.29.252.141.130.32,0,0,-68
0.12.231.132.151.62,136.29.252.141.130.32,0,1,-68
0.12.231.132.151.62,136.29.252.141.130.32,0,0,-77
0.12.231.132.151.62,136.29.252.141.130.32,0,1,-64
0.12.231.132.151.62,136.29.252.141.130.32,0,0,-66
0.12.231.132.151.62,136.29.252.141.130.32,0,1,-78
0.12.231.132.151.62,136.29.252.141.134.16,0,0,-77
0.12.231.132.151.62,136.29.252.141.134.16,0,1,-68
0.12.231.132.151.62,136.29.252.141.134.16,0,0,-72
0.12.231.132.151.62,136.29.252.141.134.16,0,1,-75
0.12.231.132.151.62,136.29.252.141.134.16,0,0,-68
0.12.231.132.151.62,136.29.252.141.134.16,0,1,-63
0.12.231.132.151.62,136.29.252.141.134.16,0,0,-77
0.12.231.132.151.62,136.29.252.141.134.16,0,1,-68
0.12.231.132.151.62,136.29.252.141.134.16,0,0,-72
0.12.231.132.151.62,136.29.252.141.134.16,0,1,-75
0.12.231.132.151.62,136.29.252.141.134.16,0,0,-68
0.12.231.132.151.62,136.29.252.141.134.16,0,1,-63
0.12.231.132.151.62,136.29.252.141.137.96,0,0,-98
0.12.231.132.151.62,136.29.252.141.137.96,0,1,-99
0.12.231.132.151.62,136.29.252.141.137.96,0,0,-97
0.12.231.132.151.62,136.29.252.141.137.96,0,1,-98
0.12.231.132.151.62,136.29.252.141.137.96,0,0,-99
0.12.231.132.151.62,136.29.252.141.137.96,0,1,-98
0.12.231.132.151.62,136.29.252.141.137.96,0,0,-98
0.12.231.132.151.62,136.29.252.141.137.96,0,1,-99
0.12.231.132.151.62,136.29.252.141.137.96,0,0,-97
0.12.231.132.151.62,136.29.252.141.137.96,0,1,-98
0.12.231.132.151.62,136.29.252.141.137.96,0,0,-99
0.12.231.132.151.62,136.29.252.141.137.96,0,1,-98
0.12.231.132.151.62,136.29.252.141.66.176,0,0,-97
0.12.231.132.151.62,136.29.252.141.66.176,0,1,-97
0.12.231.132.151.62,136.29.252.141.66.176,0,0,-96
0.12.231.132.151.62,136.29.252.141.66.176,0,1,-97
0.12.231.132.151.62,136.29.252.141.66.176,0,0,-97
0.12.231.132.151.62,136.29.252.141.66.176,0,1,-97
0.12.231.132.151.62,136.29.252.141.66.176,0,0,-96
0.12.231.132.151.62,136.29.252.141.66.176,0,1,-97
0.12.231.132.151.62,136.29.252.157.255.176,0,0,-96
0.12.231.132.151.62,136.29.252.157.255.176,0,1,-95
0.12.231.132.151.62,136.29.252.157.255.176,0,0,-96
0.12.231.132.151.62,136.29.252.157.255.176,0,1,-93
0.12.231.132.151.62,136.29.252.157.255.176,0,0,-99
0.12.231.132.151.62,136.29.252.157.255.176,0,1,-97
0.12.231.132.151.62,136.29.252.157.255.176,0,0,-96
0.12.231.132.151.62,136.29.252.157.255.176,0,1,-95
0.12.231.132.151.62,136.29.252.157.255.176,0,0,-96
0.12.231.132.151.62,136.29.252.157.255.176,0,1,-93
0.12.231.132.151.62,136.29.252.157.255.176,0,0,-99
0.12.231.132.151.62,136.29.252.157.255.176,0,1,-97
0.12.231.132.151.62,136.29.252.162.240.240,0,0,-72
0.12.231.132.151.62,136.29.252.162.240.240,0,1,-78
0.12.231.132.151.62,136.29.252.162.240.240,0,0,-80
0.12.231.132.151.62,136.29.252.162.240.240,0,1,-74
0.12.231.132.151.62,136.29.252.162.240.240,0,0,-79
0.12.231.132.151.62,136.29.252.162.240.240,0,1,-81
0.12.231.132.151.62,136.29.252.162.240.240,0,0,-72
0.12.231.132.151.62,136.29.252.162.240.240,0,1,-78
0.12.231.132.151.62,136.29.252.162.240.240,0,0,-80
0.12.231.132.151.62,136.29.252.162.240.240,0,1,-74
0.12.231.132.151.62,136.29.252.162.240.240,0,0,-79
0.12.231.132.151.62,136.29.252.162.240.240,0,1,-81
0.12.231.132.151.62,136.29.252.162.241.48,0,0,-77
0.12.231.132.151.62,136.29.252.162.241.48,0,1,-73
0.12.231.132.151.62,136.29.252.162.241.48,0,0,-83
0.12.231.132.151.62,136.29.252.162.241.48,0,1,-77
0.12.231.132.151.62,136.29.252.162.241.48,0,0,-66
0.12.231.132.151.62,136.29.252.162.241.48,0,1,-71
0.12.231.132.151.62,136.29.252.162.241.48,0,0,-77
0.12.231.132.151.62,136.29.252.162.241.48,0,1,-73
0.12.231.132.151.62,136.29.252.162.241.48,0,0,-83
0.12.231.132.151.62,136.29.252.162.241.48,0,1,-77
0.12.231.132.151.62,136.29.252.162.241.48,0,0,-66
0.12.231.132.151.62,136.29.252.162.241.48,0,1,-71
0.12.231.132.151.62,136.29.252.162.242.112,0,0,-88
0.12.231.132.151.62,136.29.252.162.242.112,0,1,-87
0.12.231.132.151.62,136.29.252.162.242.112,0,0,-88
0.12.231.132.151.62,136.29.252.162.242.112,0,1,-88
0.12.231.132.151.62,136.29.252.162.242.112,0,0,-88
0.12.231.132.151.62,136.29.252.162.242.112,0,1,-87
0.12.231.132.151.62,136.29.252.162.242.112,0,0,-88
0.12.231.132.151.62,136.29.252.162.242.112,0,1,-88
0.12.231.132.151.62,136.29.252.162.242.32,0,0,-73
0.12.231.132.151.62,136.29.252.162.242.32,0,1,-78
0.12.231.132.151.62,136.29.252.162.242.32,0,0,-76
0.12.231.132.151.62,136.29.252.162.242.32,0,1,-74
0.12.231.132.151.62,136.29.252.162.242.32,0,0,-79
0.12.231.132.151.62,136.29.252.162.242.32,0,1,-77
0.12.231.132.151.62,136.29.252.162.242.32,0,0,-73
0.12.231.132.151.62,136.29.252.162.242.32,0,1,-78
0.12.231.132.151.62,136.29.252.162.242.32,0,0,-76
0.12.231.132.151.62,136.29.252.162.242.32,0,1,-74
0.12.231.132.151.62,136.29.252.162.242.32,0,0,-79
0.12.231.132.151.62,136.29.252.162.242.32,0,1,-77
0.12.231.132.151.62,136.29.252.162.243.128,0,0,-94
0.12.231.132.151.62,136.29.252.162.243.128,0,1,-95
0.12.231.132.151.62,136.29.252.162.243.128,0,0,-91
0.12.231.132.151.62,136.29.252.162.243.128,0,1,-92
0.12.231.132.151.62,136.29.252.162.243.128,0,0,-97
0.12.231.132.151.62,136.29.252.162.243.128,0,1,-94
0.12.231.132.151.62,136.29.252.162.243.128,0,0,-94
0.12.231.132.151.62,136.29.252.162.243.128,0,1,-95
0.12.231.132.151.62,136.29.252.162.243.128,0,0,-91
0.12.231.132.151.62,136.29.252.162.243.128,0,1,-92
0.12.231.132.151.62,136.29.252.162.243.128,0,0,-97
0.12.231.132.151.62,136.29.252.162.243.128,0,1,-94
0.12.231.132.151.62,136.29.252.162.243.224,0,0,-65
0.12.231.132.151.62,136.29.252.162.243.224,0,1,-68
0.12.231.132.151.62,136.29.252.162.243.224,0,0,-67
0.12.231.132.151.62,136.29.252.162.243.224,0,1,-69
0.12.231.132.151.62,136.29.252.162.243.224,0,0,-65
0.12.231.132.151.62,136.29.252.162.243.224,0,1,-78
0.12.231.132.151.62,136.29.252.162.243.224,0,0,-65
0.12.231.132.151.62,136.29.252.162.243.224,0,1,-68
0.12.231.132.151.62,136.29.252.162.243.224,0,0,-67
0.12.231.132.151.62,136.29.252.162.243.224,0,1,-69
