episode,total_rate_mbps,mean_fairness,loss,reward_sum,grad_norm,lr,duration_sec,mean_pwr_idx
40,643180.1186523438,0.6881560423970222,0.026398172602057457,236.165283203125,0.27834978699684143,0.00027135254915624195,5.101461887359619,1.372
41,635660.6907958984,0.6852519175410271,-0.019604310393333435,234.41769409179688,0.35950416326522827,0.00026995269877306345,4.981729030609131,1.392
42,645441.7956542969,0.6877008765935898,0.062261637300252914,235.41656494140625,0.7377358675003052,0.00026852325185635343,5.092700004577637,1.366
43,628066.5537109375,0.6818387389183045,0.027089519426226616,234.15676879882812,1.0569028854370117,0.0002670645611007493,5.160084962844849,1.404
44,635226.4857177734,0.6720968925952912,-0.002262649592012167,233.89195251464844,0.745098888874054,0.00026557698641636824,4.76153302192688,1.324
45,639804.1467285156,0.68729511231184,0.04645863547921181,235.06521606445312,0.5747999548912048,0.0002640608948400045,5.135848760604858,1.352
46,648922.0700683594,0.691337234377861,-0.012568635866045952,236.33563232421875,0.7018572688102722,0.0002625166604445688,5.1851418018341064,1.346
47,655341.3983154297,0.6904958188533783,-0.00522086163982749,235.48033142089844,0.3735315799713135,0.0002609446642467913,5.080595254898071,1.374
48,646259.8748779297,0.6839855569601059,0.016129694879055023,235.0824737548828,0.25761571526527405,0.00025934529411321156,5.10870099067688,1.346
49,656852.3204345703,0.6926944023370742,0.0760447084903717,237.11557006835938,0.8164618611335754,0.0002577189446644782,4.854619741439819,1.372
50,657432.0848999023,0.6842830097675323,0.060278844088315964,235.73622131347656,0.6183481812477112,0.00025606601717798196,5.073960065841675,1.256
51,633896.8674316406,0.6813551869988441,0.11049126833677292,233.72433471679688,0.6741377711296082,0.000254386919488847,5.224675893783569,1.43
52,650643.526184082,0.6878477877378464,-0.03717182204127312,236.4746551513672,0.6698424220085144,0.0002526820658893032,4.995853900909424,1.256
53,642413.6805419922,0.6950933837890625,-0.004014797043055296,236.4645538330078,0.42862364649772644,0.00025095187702646584,4.915373086929321,1.408
54,668622.8460693359,0.693727794289589,-0.012222222983837128,237.9958038330078,0.5786093473434448,0.0002491967797985476,4.8532092571258545,1.426
55,646621.8930664062,0.6856175145506859,-0.031009264290332794,235.6114044189453,0.6680611968040466,0.0002474172072495274,5.009066104888916,1.394
56,630462.2153320312,0.6780796530842781,-0.03346492722630501,234.13360595703125,0.29542312026023865,0.00024561359846230325,5.1791181564331055,1.408
57,641131.4987792969,0.6903244683146477,-0.06191575899720192,235.03564453125,0.58274245262146,0.00024378639845035557,5.079312324523926,1.362
58,658981.0802001953,0.6932765406370163,-0.05149209126830101,236.5831298828125,0.4230973720550537,0.00024193605804794627,5.40936803817749,1.406
59,670832.5463867188,0.699105304479599,-0.009063491597771645,236.864990234375,0.38729023933410645,0.0002400630337988824,5.027330160140991,1.334
60,660682.5268554688,0.6893901339173317,-0.003723735921084881,236.32928466796875,0.495389461517334,0.00023816778784387077,5.155366897583008,1.398
61,661821.6391601562,0.6976113951206208,0.031887464225292206,236.88751220703125,0.6616595983505249,0.0002362507878064916,5.155678033828735,1.28
62,629190.7009277344,0.6846493774652481,-0.006608419585973024,234.67002868652344,0.27896183729171753,0.0002343125066778194,5.270071029663086,1.372
63,652519.3411865234,0.6966636550426483,-0.02257717214524746,235.90518188476562,0.616478681564331,0.00023235342269971955,5.207563877105713,1.42
64,669087.9860839844,0.7006962943077087,0.04226057231426239,236.98280334472656,0.5110946893692017,0.00023037401924684925,5.257381916046143,1.216
65,654614.7902832031,0.6906101912260055,0.09430467337369919,235.38023376464844,0.6841473579406738,0.00022837478470739208,5.030852794647217,1.34
66,637752.5133056641,0.6843625378608703,-0.010137481614947319,234.47439575195312,0.7993038892745972,0.00022635621236255545,5.573300123214722,1.388
67,648663.9895629883,0.6937045788764954,-0.035257816314697266,235.97628784179688,0.5514059066772461,0.0002243188002648609,5.268918037414551,1.388
68,654590.3647460938,0.6899289268255234,-0.042755089700222015,236.6222686767578,0.544285774230957,0.00022226305111525704,5.03681206703186,1.36
69,667819.7683105469,0.6952011603116989,-0.013397837057709694,237.09934997558594,0.5912246108055115,0.00022018947213908578,5.073778867721558,1.394
70,649996.7687988281,0.687348627448082,-0.004219989757984877,236.1714630126953,0.4650290310382843,0.00021809857496093177,5.148964881896973,1.286
71,633485.6304931641,0.686168013215065,0.05384550988674164,235.20077514648438,0.4971645474433899,0.000215990875478387,5.232712984085083,1.342
72,650897.9780273438,0.6892339399456978,0.040290508419275284,235.6729736328125,0.3612930178642273,0.00021386689373476065,4.828408241271973,1.338
73,658608.3474121094,0.6900737026333809,0.1351594626903534,235.70738220214844,1.0130833387374878,0.00021172715379076608,5.065112113952637,1.35
74,651256.7849121094,0.6834120780229569,0.029138727113604546,235.32611083984375,0.8673672080039978,0.00020957218359521682,4.956836700439453,1.288
75,657274.34765625,0.6834308642148972,-0.00874484982341528,235.85084533691406,0.4321589767932892,0.00020740251485476324,5.177624225616455,1.354
76,645019.2053222656,0.6793607258796692,-0.015171422623097897,233.63265991210938,0.8968485593795776,0.00020521868290270147,4.999152660369873,1.356
77,660509.0004882812,0.6933145669102668,-0.07721393555402756,236.64846801757812,0.6469757556915283,0.00020302122656688833,5.142831802368164,1.394
78,653721.8792724609,0.6944226133823395,-0.06019927188754082,236.43539428710938,0.46416324377059937,0.0002008106880367935,4.988992691040039,1.356
79,673299.8546142578,0.6904152971506119,0.04290102794766426,236.8792724609375,0.4066839814186096,0.0001985876127297222,4.83615779876709,1.326
80,632363.0910644531,0.6882805448770523,-0.12541550397872925,234.32167053222656,0.7671172618865967,0.0001963525491562419,5.084673881530762,1.382
81,662935.1150512695,0.6962901279330254,0.025150222703814507,235.92967224121094,0.8088722229003906,0.00019410604878484537,4.959343194961548,1.39
82,632888.9406738281,0.6793799504637719,-0.08872199803590775,234.00411987304688,0.70549076795578,0.0001918486659058842,5.0506250858306885,1.382
83,658710.9458007812,0.6882326546311378,-0.048401299864053726,235.927001953125,0.376703143119812,0.0001895809574948057,5.163387060165405,1.22
84,647763.5697021484,0.6900953829288483,0.03727613389492035,235.70648193359375,0.7271513938903809,0.00018730348307472797,5.008472681045532,1.434
85,647787.0515136719,0.6968326824903488,0.057563066482543945,236.21934509277344,0.5912046432495117,0.0001850168045783856,4.817792177200317,1.306
86,647491.0751953125,0.6860154950618744,-0.010304012335836887,235.48385620117188,0.8626418113708496,0.0001827214862094812,4.866491794586182,1.296
87,647972.1984863281,0.6870907613635063,-0.03379787504673004,235.41448974609375,0.7355051636695862,0.0001804180943034767,4.968609809875488,1.42
88,636630.5028076172,0.6814043015241623,-0.09896537661552429,234.61141967773438,0.780819296836853,0.00017810719718785854,4.790568828582764,1.37
89,683004.1353759766,0.7005099040269852,0.04175372049212456,238.00567626953125,0.6482288241386414,0.00017578936504191123,5.080688953399658,1.308
90,634903.6541748047,0.6827694642543792,0.03616891801357269,233.97373962402344,0.562171995639801,0.00017346516975603446,5.172123908996582,1.35
91,648213.2905273438,0.6837018370628357,-0.02883547730743885,235.04998779296875,0.5506159067153931,0.00017113518479063724,5.264273166656494,1.298
92,662696.4190673828,0.6987049120664597,0.04824418947100639,237.10060119628906,0.5595458745956421,0.00016879998503464548,5.083233118057251,1.356
93,642765.8558349609,0.6812086176872253,-0.009871291927993298,233.9422149658203,0.7191296815872192,0.00016646014666365662,5.13764214515686,1.362
94,628717.5406494141,0.6795466607809066,0.015614014118909836,234.15492248535156,0.5233433246612549,0.00016411624699777698,4.985160827636719,1.322
95,656351.7487182617,0.6895143952965737,-0.0403977669775486,235.84185791015625,0.74809730052948,0.0001617688643591766,5.451510906219482,1.35
96,656242.7796630859,0.6853245717287063,0.06216016784310341,236.4292755126953,0.620712399482727,0.00015941857792939687,5.037781000137329,1.306
97,667569.4185791016,0.6978799793124199,-0.034331560134887695,236.56472778320312,0.40993547439575195,0.00015706596760644624,5.187543153762817,1.308
98,644119.5358886719,0.6879618340730667,0.05914364010095596,235.52700805664062,0.5008558630943298,0.00015471161386171908,5.157019138336182,1.382
99,633437.7244873047,0.6782633131742477,0.10274328291416168,233.24452209472656,0.7839022278785706,0.00015235609759677295,5.2694268226623535,1.39
100,651332.3634033203,0.6924871614575386,-0.049252912402153015,235.91098022460938,0.9522389769554138,0.00014999999999999985,4.8194921016693115,1.418
101,644887.0004882812,0.6839861792325973,0.009209852665662766,236.1295623779297,0.3062990605831146,0.00014764390240322678,5.181111097335815,1.412
102,655507.84375,0.6888894847035408,-0.09611760824918747,234.36874389648438,0.8155959844589233,0.00014528838613828062,4.992261171340942,1.29
103,657984.2342529297,0.6976410698890686,0.022072648629546165,235.57801818847656,0.3810326159000397,0.00014293403239355347,4.806977033615112,1.284
104,638390.0574951172,0.6858240741491318,-0.03635404631495476,234.0078582763672,0.5092522501945496,0.00014058142207060286,5.2742369174957275,1.432
105,658499.8030395508,0.6978213030099869,-0.03659941628575325,236.16273498535156,0.993878960609436,0.00013823113564082314,4.9890711307525635,1.346
106,672796.6075439453,0.6982885175943374,-0.11343741416931152,237.0390167236328,0.7409842014312744,0.00013588375300222272,4.847234010696411,1.368
107,649856.0609130859,0.6912153571844101,0.05562622845172882,236.4197998046875,1.1764053106307983,0.00013353985333634309,4.796058893203735,1.36
108,660204.8005371094,0.6942861145734787,-0.0055317021906375885,236.55841064453125,0.8917067646980286,0.00013120001496535425,4.913697957992554,1.328
109,621723.1247558594,0.6774964818358421,-0.06188025325536728,233.92703247070312,0.620460033416748,0.00012886481520936252,5.054135799407959,1.448
110,660234.6007080078,0.6988024735450744,-0.120958611369133,237.45516967773438,0.611248791217804,0.00012653483024396527,5.006896018981934,1.38
111,651475.9879150391,0.6934825295209884,0.049981068819761276,234.8470916748047,0.4179512858390808,0.00012421063495808845,5.050721883773804,1.356
112,615376.0659790039,0.6756080609560012,-0.04346925765275955,232.88836669921875,0.8116320967674255,0.0001218928028121412,4.95359206199646,1.384
113,639204.8336181641,0.6789431726932526,0.04642098397016525,233.68637084960938,0.4473281502723694,0.00011958190569652303,5.209761142730713,1.312
114,652008.1224365234,0.6822380685806274,-0.05976429954171181,235.10459899902344,0.760545015335083,0.00011727851379051855,4.688200950622559,1.338
115,650126.3703613281,0.6842778232693673,-0.062168024480342865,235.3151092529297,0.584929347038269,0.00011498319542161406,4.7657201290130615,1.262
116,649796.6617431641,0.6896280044317246,0.017459994181990623,235.66354370117188,0.6851942539215088,0.00011269651692527166,5.1374030113220215,1.282
117,619687.0201416016,0.6798350414633751,-0.07550674676895142,233.98011779785156,0.6119145750999451,0.00011041904250519396,4.962547063827515,1.458
118,652864.17578125,0.6877438905835151,-0.01700488105416298,234.6647186279297,0.5723724365234375,0.00010815133409411552,5.0641562938690186,1.352
119,642832.9713134766,0.6918913152813911,-0.09352941811084747,234.8922882080078,0.753393292427063,0.00010589395121515433,5.273861885070801,1.304
120,625616.1279296875,0.6870393401384354,0.027568941935896873,234.25717163085938,0.8604598045349121,0.00010364745084375784,5.08080530166626,1.28
121,629783.0965576172,0.680159472823143,-0.10426025092601776,233.254638671875,0.7257742881774902,0.00010141238727027749,5.01285457611084,1.394
122,666912.8828125,0.6920471534132957,-0.08438839018344879,236.23033142089844,0.8158641457557678,9.91893119632062e-05,4.811184883117676,1.3
123,648222.6793212891,0.6862878257036209,-0.03518146649003029,234.6885223388672,0.8069742321968079,9.697877343311136e-05,4.760410785675049,1.366
124,645028.1479492188,0.6873898828029632,0.0321819968521595,235.88253784179688,0.24350227415561676,9.478131709729825e-05,5.095398902893066,1.332
125,645382.5773925781,0.6870357966423035,0.050127726048231125,235.32044982910156,0.6041906476020813,9.259748514523648e-05,4.8150858879089355,1.358
126,649812.0518798828,0.6871841856837273,-0.07057153433561325,235.05813598632812,0.5555272102355957,9.04278164047828e-05,5.220753908157349,1.428
127,617655.7274169922,0.6761994755268097,0.0842122808098793,234.9560546875,1.1244882345199585,8.82728462092336e-05,5.008564233779907,1.424
128,636856.8896484375,0.6929609173536301,-0.03374822437763214,235.5305938720703,0.3428419828414917,8.613310626523902e-05,5.293966054916382,1.324
129,636544.3828125,0.6849984514713288,-0.01812802255153656,235.2005157470703,0.27559542655944824,8.400912452161264e-05,4.805055856704712,1.33
130,633271.2702026367,0.6848862063884735,0.10495336353778839,233.34097290039062,0.8838805556297302,8.190142503906791e-05,5.478915214538574,1.336
131,654612.6999511719,0.6932376897335053,-0.004728708416223526,236.12095642089844,0.4068126380443573,7.981052786091394e-05,5.141539096832275,1.35
132,628204.9721679688,0.6683120748400688,0.10939554870128632,233.23324584960938,0.8010210394859314,7.77369488847426e-05,4.758374214172363,1.366
133,628386.9262695312,0.6726911449432373,-0.04803883656859398,233.08180236816406,0.6767832636833191,7.568119973513878e-05,4.78554630279541,1.424
134,656377.8065185547,0.6956731647253036,-0.0017121124546974897,236.92469787597656,0.38703909516334534,7.364378763744423e-05,4.777060031890869,1.33
135,639572.6551513672,0.692461408674717,-0.06290017813444138,234.31942749023438,0.8469420075416565,7.16252152926076e-05,5.2451088428497314,1.354
136,654610.8920898438,0.6846816298365593,0.02742568962275982,235.68804931640625,0.6009172201156616,6.962598075315039e-05,5.100988149642944,1.274
137,662246.3099365234,0.6921438351273537,0.048381127417087555,236.55699157714844,0.9203426837921143,6.764657730028014e-05,5.136658191680908,1.374
138,631389.9963378906,0.6776315709948539,0.04605887457728386,234.07704162597656,0.5079894661903381,6.568749332218032e-05,5.10290789604187,1.364
139,642305.9157104492,0.6805580642819404,-0.05300402641296387,234.0000457763672,0.5291888117790222,6.374921219350814e-05,5.7004663944244385,1.266
140,643698.4655761719,0.6845029854774475,-0.06902540475130081,235.26463317871094,0.8153172135353088,6.183221215612898e-05,5.220563173294067,1.288
141,645508.7465820312,0.6921773365139962,0.11476438492536545,234.55824279785156,0.8236331343650818,5.993696620111735e-05,4.944391965866089,1.316
142,640596.4799804688,0.6852556383609771,0.07100334018468857,235.5860595703125,0.48437047004699707,5.806394195205344e-05,5.171642303466797,1.32
143,636471.5856933594,0.6797650688886643,-0.06981537491083145,234.04685974121094,0.6110841631889343,5.621360154964414e-05,5.26073694229126,1.364
144,661483.1630859375,0.6978646448254585,0.06596489250659943,236.26768493652344,0.3481673002243042,5.4386401537696475e-05,5.399711847305298,1.302
145,636506.0653076172,0.6717441552877426,0.1348685324192047,235.00607299804688,0.9039660692214966,5.258279275047241e-05,4.8848888874053955,1.36
146,628816.2944335938,0.6861181282997131,-0.1584790199995041,234.15321350097656,0.9596585631370544,5.080322020145219e-05,4.947690010070801,1.384
147,644563.572265625,0.6870678400993347,-0.002135162241756916,235.44354248046875,0.5345525741577148,4.904812297353391e-05,5.19254994392395,1.28
148,635969.0638427734,0.6842211627960205,0.09198229014873505,233.9864501953125,1.1083112955093384,4.731793411069664e-05,5.275202989578247,1.348
149,651918.5545654297,0.6862445846199989,-0.016670532524585724,234.9212188720703,0.921002209186554,4.5613080511152804e-05,5.4203619956970215,1.408
150,653423.642578125,0.6879043781757355,0.11411318928003311,235.8770751953125,0.4567302167415619,4.3933982822017836e-05,5.032024145126343,1.364
151,618727.2135009766,0.6832603478431701,-0.08788745850324631,232.13616943359375,0.5243838429450989,4.228105533552165e-05,5.199703931808472,1.432
152,633948.3984985352,0.6790649199485779,0.1082412600517273,233.4246368408203,0.5964515209197998,4.065470588678826e-05,4.945051193237305,1.318
153,633644.4177246094,0.6862949162721634,0.09447159618139267,234.09059143066406,0.6724978685379028,3.905533575320849e-05,5.441340923309326,1.35
154,647627.4002685547,0.6900186091661453,-0.2881799340248108,234.5678253173828,1.0702322721481323,3.748333955543102e-05,5.285985946655273,1.386
155,654307.9412841797,0.6904791194200516,-0.0983855277299881,234.44000244140625,0.9679813385009766,3.593910515999534e-05,5.2412707805633545,1.28
156,654134.0628662109,0.693631067276001,-0.08787348866462708,235.66856384277344,0.5970343947410583,3.4423013583631594e-05,5.214257001876831,1.322
157,645908.6618652344,0.6884267312288285,0.1266692578792572,235.18743896484375,1.0107284784317017,3.293543889925053e-05,5.237019062042236,1.266
158,646874.1440429688,0.6830466249585152,-0.014121226966381073,235.49267578125,0.4938487112522125,3.147674814364641e-05,5.2700231075286865,1.28
159,656331.1188964844,0.6920429795980454,0.1060280129313469,236.6139678955078,0.5505735874176025,3.0047301226936385e-05,4.86356782913208,1.35
160,642562.5973510742,0.6843062749505043,-0.11247921735048294,235.40032958984375,0.6499700546264648,2.8647450843757874e-05,5.098631858825684,1.32
161,631449.6037597656,0.6784923100471496,-0.03736737370491028,234.082275390625,0.5498343110084534,2.727754238624648e-05,5.504551887512207,1.372
162,657756.7426147461,0.6930607765913009,0.0694933831691742,235.38816833496094,0.3607734441757202,2.5937913858815718e-05,4.864966869354248,1.39
163,618014.6267089844,0.6708226263523102,-0.0299476720392704,233.69960021972656,0.47348079085350037,2.462889579475947e-05,5.038076877593994,1.348
164,635454.0408935547,0.6985960483551026,-0.09124630689620972,234.8457489013672,0.525087296962738,2.335081117469775e-05,5.2831690311431885,1.376
165,613269.8050537109,0.6688694104552269,-0.07961241900920868,232.5570831298828,0.6868181824684143,2.2103975346886188e-05,4.898259162902832,1.41
166,634772.8809814453,0.6851737213134765,-0.12227582186460495,235.0965118408203,0.8352565765380859,2.0888695949408417e-05,4.895459175109863,1.406
167,625389.1122436523,0.6862297594547272,-0.09991651773452759,233.5124053955078,0.8554486036300659,1.9705272834271284e-05,4.872519016265869,1.316
168,649280.4705810547,0.695761360526085,0.19106987118721008,236.03121948242188,1.2674082517623901,1.8553997993420445e-05,5.435276031494141,1.34
169,646521.2927246094,0.6858781898021697,0.1332506537437439,235.59901428222656,0.7318171858787537,1.7435155486695966e-05,5.239439249038696,1.33
170,654435.6654052734,0.6809448179602623,-0.07366269826889038,235.38613891601562,0.6861580610275269,1.6349021371744817e-05,4.855293035507202,1.358
171,629844.3269042969,0.6931284695863724,0.017678719013929367,234.35533142089844,0.430658757686615,1.5295863635907657e-05,5.2728540897369385,1.378
172,642264.4929199219,0.6965036043524742,-0.06843062490224838,235.49195861816406,0.6094765663146973,1.4275942130097085e-05,4.822580814361572,1.42
173,630953.12890625,0.6772875553369522,0.05898147448897362,233.6388702392578,0.5851145386695862,1.3289508504683229e-05,5.436178922653198,1.316
174,627005.3947143555,0.6822887200117111,-0.05045599862933159,234.0218505859375,0.5660335421562195,1.2336806147402852e-05,4.890063047409058,1.384
175,629511.3205566406,0.6912046891450881,-0.08074243366718292,236.0380096435547,0.695982038974762,1.1418070123307012e-05,5.2571702003479,1.334
176,638004.1688232422,0.6898342052102089,-0.0712255984544754,235.43856811523438,0.8022134304046631,1.0533527116762288e-05,4.885372877120972,1.328
177,635692.2640380859,0.696091303229332,0.08038756996393204,235.42596435546875,0.4575571119785309,9.683395375519884e-06,5.074452877044678,1.394
178,647689.9576416016,0.694085774421692,0.09899228066205978,235.8424835205078,0.6235226392745972,8.867884656866173e-06,4.869513988494873,1.322
179,620674.5599365234,0.6818410605192184,-0.054639071226119995,233.286376953125,0.656377911567688,8.087196175868197e-06,4.871464014053345,1.35
180,630080.1022949219,0.680747443139553,0.17722290754318237,234.81439208984375,0.7394189834594727,7.341522555726963e-06,5.3456032276153564,1.358
181,645593.4765625,0.7002899104356766,-0.07236944139003754,235.55088806152344,0.7928231358528137,6.631047780250476e-06,5.262127876281738,1.298
182,616435.2490234375,0.6721611455082893,0.0728001818060875,232.83335876464844,0.955742597579956,5.955947148458552e-06,5.054650783538818,1.386
183,642373.0368652344,0.6913735806941986,0.0345313660800457,235.6739959716797,0.5679036974906921,5.316387231330301e-06,4.979129076004028,1.338
184,629532.869140625,0.6824283397197723,0.08357033133506775,234.42408752441406,0.690398097038269,4.7125258307053515e-06,4.881582021713257,1.292
185,614432.9854125977,0.6785036331415176,0.12540537118911743,232.5355682373047,0.6182940602302551,4.144511940348514e-06,4.9695799350738525,1.298
186,649082.7957763672,0.6879974859952926,0.05894972011446953,235.3067626953125,0.556765615940094,3.612485709187899e-06,5.174822092056274,1.292
187,620816.8641357422,0.6792187088727951,0.013615865260362625,234.01409912109375,0.4624096155166626,3.116578406735119e-06,5.378192186355591,1.304
188,652370.3685302734,0.6945627653598785,-0.0351739227771759,235.99534606933594,0.7489064335823059,2.65691239069669e-06,5.179923057556152,1.386
189,642645.1666870117,0.6921080887317658,0.21407276391983032,234.99684143066406,1.1113399267196655,2.233601076783918e-06,5.294262886047363,1.31
190,654382.2269287109,0.6847128534317016,0.10936901718378067,236.224853515625,0.5815196633338928,1.8467489107293498e-06,4.916019916534424,1.306
191,640396.4104003906,0.6817491942644119,-0.0033400440588593483,234.205078125,0.9746561646461487,1.4964513425163685e-06,5.028839111328125,1.262
192,649128.2824707031,0.6859812045097351,-0.007806015200912952,235.4159698486328,0.6959951519966125,1.1827948028283346e-06,5.359166145324707,1.298
193,640055.490234375,0.678922643661499,0.015106086619198322,234.3626708984375,0.6100123524665833,9.058566817230601e-07,4.8978540897369385,1.316
194,636154.8458862305,0.6824113401770592,0.05313771218061447,234.1935272216797,0.5489611029624939,6.657053095380001e-07,4.892394781112671,1.37
195,644595.4987792969,0.6900805592536926,0.032743073999881744,236.4588623046875,0.6863354444503784,4.623999400308051e-07,5.179999828338623,1.356
196,638734.2810058594,0.6920429441332817,-0.014423980377614498,234.68301391601562,0.35569390654563904,2.9599073575926595e-07,4.8265380859375,1.36
197,642909.5561523438,0.690952418744564,-0.02435603179037571,235.7925262451172,0.5204846858978271,1.6651875570451433e-07,5.375304937362671,1.308
198,628566.4302978516,0.6816669866442681,0.016651229932904243,233.58895874023438,0.5813077092170715,7.401594514025994e-08,4.871331214904785,1.318
199,637768.0134277344,0.6867467957735062,0.021546745672822,235.16661071777344,0.9380568265914917,1.850512775091183e-08,4.8091089725494385,1.306
200,633095.134765625,0.6786617523431778,-0.07197845727205276,234.56195068359375,0.5050099492073059,0.0,5.3340370655059814,1.332
