mac_cliente,mac_ap,banda,antena,rssi,date,time
0.128.146.168.121.118,28.106.122.233.94.224,0,0,-91,2018-07-01,15:05
0.128.146.168.121.118,28.106.122.233.94.224,0,1,-91,2018-07-01,15:05
0.128.146.168.121.118,28.106.122.233.108.176,0,0,-91,2018-07-01,15:05
0.128.146.168.121.118,28.106.122.233.108.176,0,1,-94,2018-07-01,15:05
0.128.146.168.121.118,28.106.122.235.175.0,0,0,-89,2018-07-01,15:05
0.128.146.168.121.118,28.106.122.235.175.0,0,1,-86,2018-07-01,15:05
60.247.164.162.96.1,24.139.157.86.93.16,0,0,-93,2018-07-01,15:05
60.247.164.162.96.1,24.139.157.86.93.16,0,1,-95,2018-07-01,15:05
60.247.164.162.96.1,24.139.157.98.84.112,0,0,-94,2018-07-01,15:05
60.247.164.162.96.1,24.139.157.98.84.112,0,1,-94,2018-07-01,15:05
188.84.81.43.109.96,24.139.157.98.92.32,0,0,-95,2018-07-01,15:05
188.84.81.43.109.96,24.139.157.98.92.32,0,1,-95,2018-07-01,15:05
0.128.146.168.121.118,24.139.157.54.52.192,0,0,-99,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.54.52.192,0,1,-98,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.86.93.16,0,0,-62,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.86.93.16,0,1,-71,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.98.84.112,0,0,-73,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.98.84.112,0,1,-68,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.98.92.32,0,0,-95,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.98.92.32,0,1,-96,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.125.121.192,0,0,-92,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.125.121.192,0,1,-79,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.181.189.112,0,0,-88,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.181.189.112,0,1,-89,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.233.94.224,0,0,-91,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.233.94.224,0,1,-93,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.233.108.176,0,0,-92,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.233.108.176,0,1,-95,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.235.175.0,0,0,-88,2018-07-01,19:05
0.128.146.168.121.118,28.106.122.235.175.0,0,1,-86,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.54.52.192,0,0,-98,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.54.52.192,0,1,-98,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.86.93.16,0,0,-90,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.86.93.16,0,1,-93,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.98.84.112,0,0,-93,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.98.84.112,0,1,-94,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.125.121.192,0,0,-96,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.125.121.192,0,1,-98,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.125.140.32,0,0,-85,2018-07-01,19:05
60.187.253.34.244.219,24.139.157.125.140.32,0,1,-88,2018-07-01,19:05
60.187.253.34.244.219,28.106.122.181.189.112,0,0,-92,2018-07-01,19:05
60.187.253.34.244.219,28.106.122.181.189.112,0,1,-91,2018-07-01,19:05
60.187.253.34.244.219,28.106.122.233.94.224,0,0,-92,2018-07-01,19:05
60.187.253.34.244.219,28.106.122.233.94.224,0,1,-90,2018-07-01,19:05
60.187.253.34.244.219,28.106.122.233.108.176,0,0,-72,2018-07-01,19:05
60.187.253.34.244.219,28.106.122.233.108.176,0,1,-77,2018-07-01,19:05
0.128.146.168.121.118,24.139.157.54.52.192,0,0,-99,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.54.52.192,0,1,-99,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.86.93.16,0,0,-62,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.86.93.16,0,1,-66,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.98.84.112,0,0,-74,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.98.84.112,0,1,-67,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.98.92.32,0,0,-94,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.98.92.32,0,1,-92,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.125.121.192,0,0,-84,2018-07-02,11:05
0.128.146.168.121.118,24.139.157.125.121.192,0,1,-94,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.181.189.112,0,0,-84,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.181.189.112,0,1,-84,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.233.94.224,0,0,-89,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.233.94.224,0,1,-89,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.233.108.176,0,0,-91,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.233.108.176,0,1,-93,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.235.175.0,0,0,-91,2018-07-02,11:05
0.128.146.168.121.118,28.106.122.235.175.0,0,1,-91,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.54.52.192,0,0,-95,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.54.52.192,0,1,-97,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.86.93.16,0,0,-80,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.86.93.16,0,1,-83,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.98.84.112,0,0,-68,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.98.84.112,0,1,-66,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.98.92.32,0,0,-96,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.98.92.32,0,1,-99,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.125.121.192,0,0,-72,2018-07-02,11:05
4.27.109.230.28.209,24.139.157.125.121.192,0,1,-77,2018-07-02,11:05
4.27.109.230.28.209,28.106.122.181.189.112,0,0,-97,2018-07-02,11:05
4.27.109.230.28.209,28.106.122.181.189.112,0,1,-95,2018-07-02,11:05
4.27.109.230.28.209,28.106.122.235.175.0,0,0,-86,2018-07-02,11:05
4.27.109.230.28.209,28.106.122.235.175.0,0,1,-81,2018-07-02,11:05
16.165.208.253.240.197,24.139.157.98.84.112,0,0,-92,2018-07-02,11:05
16.165.208.253.240.197,24.139.157.98.84.112,0,1,-89,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.54.52.192,0,0,-93,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.54.52.192,0,1,-93,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.86.93.16,0,0,-43,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.86.93.16,0,1,-47,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.98.84.112,0,0,-73,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.98.84.112,0,1,-78,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.98.92.32,0,0,-97,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.98.92.32,0,1,-98,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.125.121.192,0,0,-79,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.125.121.192,0,1,-79,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.125.140.32,0,0,-95,2018-07-02,11:05
20.31.120.115.69.53,24.139.157.125.140.32,0,1,-90,2018-07-02,11:05
20.31.120.115.69.53,28.106.122.181.189.112,0,0,-96,2018-07-02,11:05
20.31.120.115.69.53,28.106.122.181.189.112,0,1,-94,2018-07-02,11:05
20.31.120.115.69.53,28.106.122.233.108.176,0,0,-93,2018-07-02,11:05
20.31.120.115.69.53,28.106.122.233.108.176,0,1,-94,2018-07-02,11:05
20.31.120.115.69.53,28.106.122.235.175.0,0,0,-79,2018-07-02,11:05
20.31.120.115.69.53,28.106.122.235.175.0,0,1,-87,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.54.52.192,0,0,-96,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.54.52.192,0,1,-99,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.86.93.16,0,0,-67,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.86.93.16,0,1,-68,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.98.84.112,0,0,-65,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.98.84.112,0,1,-63,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.98.92.32,0,0,-97,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.98.92.32,0,1,-95,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.125.121.192,0,0,-86,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.125.121.192,0,1,-90,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.125.140.32,0,0,-96,2018-07-02,11:05
36.146.14.216.99.24,24.139.157.125.140.32,0,1,-96,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.181.189.112,0,0,-97,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.181.189.112,0,1,-96,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.233.94.224,0,0,-89,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.233.94.224,0,1,-90,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.233.108.176,0,0,-88,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.233.108.176,0,1,-87,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.235.175.0,0,0,-89,2018-07-02,11:05
36.146.14.216.99.24,28.106.122.235.175.0,0,1,-88,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.54.52.192,0,0,-94,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.54.52.192,0,1,-97,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.86.93.16,0,0,-36,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.86.93.16,0,1,-51,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.98.84.112,0,0,-75,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.98.84.112,0,1,-75,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.98.92.32,0,0,-98,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.98.92.32,0,1,-97,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.125.121.192,0,0,-82,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.125.121.192,0,1,-78,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.125.140.32,0,0,-95,2018-07-02,11:05
36.219.237.108.110.215,24.139.157.125.140.32,0,1,-98,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.181.189.112,0,0,-95,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.181.189.112,0,1,-93,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.233.94.224,0,0,-91,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.233.94.224,0,1,-87,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.233.108.176,0,0,-96,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.233.108.176,0,1,-98,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.235.175.0,0,0,-93,2018-07-02,11:05
36.219.237.108.110.215,28.106.122.235.175.0,0,1,-87,2018-07-02,11:05
44.51.122.88.21.249,24.139.157.125.121.192,0,0,-99,2018-07-02,11:05
44.51.122.88.21.249,24.139.157.125.121.192,0,1,-99,2018-07-02,11:05
44.51.122.88.21.249,24.139.157.125.140.32,0,0,-77,2018-07-02,11:05
44.51.122.88.21.249,24.139.157.125.140.32,0,1,-78,2018-07-02,11:05
44.51.122.88.21.249,28.106.122.233.108.176,0,0,-64,2018-07-02,11:05
44.51.122.88.21.249,28.106.122.233.108.176,0,1,-66,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.54.52.192,0,0,-96,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.54.52.192,0,1,-97,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.86.93.16,0,0,-83,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.86.93.16,0,1,-87,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.98.84.112,0,0,-94,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.98.84.112,0,1,-93,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.98.92.32,0,0,-96,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.98.92.32,0,1,-94,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.125.121.192,0,0,-72,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.125.121.192,0,1,-70,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.125.140.32,0,0,-95,2018-07-02,11:05
56.45.209.241.98.232,24.139.157.125.140.32,0,1,-96,2018-07-02,11:05
56.45.209.241.98.232,28.106.122.181.189.112,0,0,-88,2018-07-02,11:05
56.45.209.241.98.232,28.106.122.181.189.112,0,1,-88,2018-07-02,11:05
56.45.209.241.98.232,28.106.122.233.108.176,0,0,-74,2018-07-02,11:05
56.45.209.241.98.232,28.106.122.233.108.176,0,1,-71,2018-07-02,11:05
56.45.209.241.98.232,28.106.122.235.175.0,0,0,-82,2018-07-02,11:05
56.45.209.241.98.232,28.106.122.235.175.0,0,1,-78,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.86.93.16,0,0,-80,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.86.93.16,0,1,-78,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.98.84.112,0,0,-85,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.98.84.112,0,1,-79,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.98.92.32,0,0,-96,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.98.92.32,0,1,-94,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.125.121.192,0,0,-80,2018-07-02,11:05
68.120.62.82.224.94,24.139.157.125.121.192,0,1,-84,2018-07-02,11:05
68.120.62.82.224.94,28.106.122.181.189.112,0,0,-89,2018-07-02,11:05
68.120.62.82.224.94,28.106.122.181.189.112,0,1,-87,2018-07-02,11:05
68.120.62.82.224.94,28.106.122.233.108.176,0,0,-86,2018-07-02,11:05
68.120.62.82.224.94,28.106.122.233.108.176,0,1,-87,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.54.52.192,0,0,-99,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.54.52.192,0,1,-99,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.86.93.16,0,0,-72,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.86.93.16,0,1,-81,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.86.93.16,1,0,-90,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.86.93.16,1,1,-85,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.84.112,0,0,-79,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.84.112,0,1,-77,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.84.112,1,0,-82,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.84.112,1,1,-84,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.92.32,0,0,-88,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.92.32,0,1,-90,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.92.32,1,0,-93,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.98.92.32,1,1,-93,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.125.121.192,0,0,-84,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.125.121.192,0,1,-76,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.125.121.192,1,0,-85,2018-07-02,11:05
84.78.144.22.144.64,24.139.157.125.121.192,1,1,-80,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.181.189.112,0,0,-93,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.181.189.112,0,1,-92,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.181.189.112,1,0,-90,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.181.189.112,1,1,-93,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.94.224,0,0,-89,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.94.224,0,1,-89,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.94.224,1,0,-90,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.94.224,1,1,-92,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.108.176,0,0,-91,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.108.176,0,1,-86,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.108.176,1,0,-86,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.233.108.176,1,1,-90,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.235.175.0,0,0,-89,2018-07-02,11:05
84.78.144.22.144.64,28.106.122.235.175.0,0,1,-90,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.54.52.192,0,0,-96,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.54.52.192,0,1,-99,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.86.93.16,0,0,-89,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.86.93.16,0,1,-91,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.86.93.16,1,0,-95,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.86.93.16,1,1,-93,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.98.84.112,0,0,-93,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.98.84.112,0,1,-92,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.98.84.112,1,0,-87,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.98.84.112,1,1,-83,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.98.92.32,0,0,-96,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.98.92.32,0,1,-95,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.125.121.192,0,0,-99,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.125.121.192,0,1,-99,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.125.121.192,1,0,-90,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.125.121.192,1,1,-91,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.125.140.32,0,0,-86,2018-07-02,11:05
84.114.79.27.242.182,24.139.157.125.140.32,0,1,-92,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.181.189.112,0,0,-92,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.181.189.112,0,1,-89,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.181.189.112,1,0,-86,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.181.189.112,1,1,-87,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.233.94.224,0,0,-88,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.233.94.224,0,1,-92,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.233.108.176,0,0,-76,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.233.108.176,0,1,-80,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.233.108.176,1,0,-83,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.233.108.176,1,1,-88,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.235.175.0,0,0,-88,2018-07-02,11:05
84.114.79.27.242.182,28.106.122.235.175.0,0,1,-91,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.54.52.192,0,0,-97,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.54.52.192,0,1,-94,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.86.93.16,0,0,-88,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.86.93.16,0,1,-87,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.98.84.112,0,0,-74,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.98.84.112,0,1,-70,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.98.92.32,0,0,-93,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.98.92.32,0,1,-96,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.125.121.192,0,0,-72,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.125.121.192,0,1,-64,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.125.140.32,0,0,-92,2018-07-02,11:05
88.197.203.139.57.83,24.139.157.125.140.32,0,1,-94,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.181.189.112,0,0,-96,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.181.189.112,0,1,-88,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.233.94.224,0,0,-87,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.233.94.224,0,1,-95,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.233.108.176,0,0,-85,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.233.108.176,0,1,-88,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.235.175.0,0,0,-83,2018-07-02,11:05
88.197.203.139.57.83,28.106.122.235.175.0,0,1,-84,2018-07-02,11:05
104.174.32.0.185.22,24.139.157.86.93.16,1,0,-71,2018-07-02,11:05
104.174.32.0.185.22,24.139.157.86.93.16,1,1,-61,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.54.52.192,0,0,-97,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.54.52.192,0,1,-99,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.86.93.16,0,0,-50,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.86.93.16,0,1,-55,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.86.93.16,1,0,-56,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.86.93.16,1,1,-55,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.98.84.112,0,0,-82,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.98.84.112,0,1,-79,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.98.84.112,1,0,-84,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.98.84.112,1,1,-83,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.98.92.32,0,0,-99,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.98.92.32,0,1,-99,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.125.121.192,0,0,-80,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.125.121.192,0,1,-89,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.125.121.192,1,0,-91,2018-07-02,11:05
104.174.32.11.60.126,24.139.157.125.121.192,1,1,-88,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.181.189.112,0,0,-93,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.181.189.112,0,1,-91,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.233.94.224,0,0,-75,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.233.94.224,0,1,-82,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.233.108.176,0,0,-83,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.233.108.176,0,1,-83,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.233.108.176,1,0,-90,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.233.108.176,1,1,-88,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.235.175.0,0,0,-91,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.235.175.0,0,1,-88,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.235.175.0,1,0,-91,2018-07-02,11:05
104.174.32.11.60.126,28.106.122.235.175.0,1,1,-92,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.54.52.192,0,0,-97,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.54.52.192,0,1,-99,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.86.93.16,0,0,-44,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.86.93.16,0,1,-44,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.98.84.112,0,0,-77,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.98.84.112,0,1,-78,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.98.92.32,0,0,-99,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.98.92.32,0,1,-96,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.125.121.192,0,0,-88,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.125.121.192,0,1,-85,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.125.140.32,0,0,-95,2018-07-02,11:05
124.46.221.251.233.49,24.139.157.125.140.32,0,1,-95,2018-07-02,11:05
124.46.221.251.233.49,28.106.122.181.189.112,0,0,-96,2018-07-02,11:05
124.46.221.251.233.49,28.106.122.181.189.112,0,1,-97,2018-07-02,11:05
124.46.221.251.233.49,28.106.122.233.94.224,0,0,-92,2018-07-02,11:05
124.46.221.251.233.49,28.106.122.233.94.224,0,1,-92,2018-07-02,11:05
