mac_cliente,mac_ap,banda,antena,rssi,date,time
44.240.162.91.235.65,24.139.157.98.92.32,0,0,-98,2018-08-01,11:05
44.240.162.91.235.65,24.139.157.98.92.32,0,1,-98,2018-08-01,11:05
44.240.162.91.235.65,24.139.157.125.121.192,0,0,-67,2018-08-01,11:05
44.240.162.91.235.65,24.139.157.125.121.192,0,1,-65,2018-08-01,11:05
44.240.162.91.235.65,24.139.157.125.121.192,1,0,-94,2018-08-01,11:05
44.240.162.91.235.65,24.139.157.125.121.192,1,1,-89,2018-08-01,11:05
44.240.162.91.235.65,24.139.157.125.140.32,0,0,-93,2018-08-01,11:05
44.240.162.91.235.65,24.139.157.125.140.32,0,1,-95,2018-08-01,11:05
44.240.162.91.235.65,28.106.122.181.189.112,0,0,-93,2018-08-01,11:05
44.240.162.91.235.65,28.106.122.181.189.112,0,1,-95,2018-08-01,11:05
56.45.232.132.71.92,24.139.157.98.84.112,0,0,-94,2018-08-01,11:05
56.45.232.132.71.92,24.139.157.98.84.112,0,1,-91,2018-08-01,11:05
56.45.232.132.71.92,24.139.157.98.92.32,0,0,-82,2018-08-01,11:05
56.45.232.132.71.92,24.139.157.98.92.32,0,1,-83,2018-08-01,11:05
56.45.232.132.71.92,28.106.122.181.189.112,0,0,-95,2018-08-01,11:05
56.45.232.132.71.92,28.106.122.181.189.112,0,1,-94,2018-08-01,11:05
56.45.232.132.71.92,28.106.122.233.94.224,0,0,-77,2018-08-01,11:05
56.45.232.132.71.92,28.106.122.233.94.224,0,1,-80,2018-08-01,11:05
56.45.232.132.71.92,28.106.122.233.108.176,0,0,-92,2018-08-01,11:05
56.45.232.132.71.92,28.106.122.233.108.176,0,1,-90,2018-08-01,11:05
60.5.24.212.253.28,24.139.157.54.52.192,0,0,-98,2018-08-01,11:05
60.5.24.212.253.28,24.139.157.54.52.192,0,1,-98,2018-08-01,11:05
60.5.24.212.253.28,24.139.157.98.92.32,0,0,-79,2018-08-01,11:05
60.5.24.212.253.28,24.139.157.98.92.32,0,1,-84,2018-08-01,11:05
60.5.24.212.253.28,24.139.157.125.140.32,0,0,-94,2018-08-01,11:05
60.5.24.212.253.28,24.139.157.125.140.32,0,1,-96,2018-08-01,11:05
60.5.24.212.253.28,28.106.122.181.189.112,0,0,-94,2018-08-01,11:05
60.5.24.212.253.28,28.106.122.181.189.112,0,1,-92,2018-08-01,11:05
60.5.24.212.253.28,28.106.122.233.94.224,0,0,-91,2018-08-01,11:05
60.5.24.212.253.28,28.106.122.233.94.224,0,1,-92,2018-08-01,11:05
60.5.24.213.226.184,24.139.157.54.52.192,0,0,-76,2018-08-01,11:05
60.5.24.213.226.184,24.139.157.54.52.192,0,1,-71,2018-08-01,11:05
60.5.24.213.226.184,24.139.157.125.121.192,0,0,-78,2018-08-01,11:05
60.5.24.213.226.184,24.139.157.125.121.192,0,1,-76,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.54.52.192,0,0,-65,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.54.52.192,0,1,-54,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.98.84.112,0,0,-72,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.98.84.112,0,1,-68,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.98.92.32,0,0,-94,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.98.92.32,0,1,-97,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.125.121.192,0,0,-76,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.125.121.192,0,1,-65,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.125.140.32,0,0,-92,2018-08-01,11:05
60.203.124.115.4.222,24.139.157.125.140.32,0,1,-96,2018-08-01,11:05
60.203.124.115.4.222,28.106.122.181.189.112,0,0,-95,2018-08-01,11:05
60.203.124.115.4.222,28.106.122.181.189.112,0,1,-94,2018-08-01,11:05
60.203.124.115.4.222,28.106.122.233.94.224,0,0,-82,2018-08-01,11:05
60.203.124.115.4.222,28.106.122.233.94.224,0,1,-81,2018-08-01,11:05
60.203.124.115.4.222,28.106.122.235.175.0,0,0,-85,2018-08-01,11:05
60.203.124.115.4.222,28.106.122.235.175.0,0,1,-85,2018-08-01,11:05
60.247.164.178.234.9,24.139.157.98.84.112,0,0,-92,2018-08-01,11:05
60.247.164.178.234.9,24.139.157.98.84.112,0,1,-91,2018-08-01,11:05
60.247.164.178.234.9,24.139.157.98.92.32,0,0,-94,2018-08-01,11:05
60.247.164.178.234.9,24.139.157.98.92.32,0,1,-94,2018-08-01,11:05
60.247.164.178.234.9,24.139.157.125.121.192,0,0,-91,2018-08-01,11:05
60.247.164.178.234.9,24.139.157.125.121.192,0,1,-95,2018-08-01,11:05
60.247.164.178.234.9,28.106.122.181.189.112,0,0,-92,2018-08-01,11:05
60.247.164.178.234.9,28.106.122.181.189.112,0,1,-90,2018-08-01,11:05
60.247.164.178.234.9,28.106.122.233.94.224,0,0,-57,2018-08-01,11:05
60.247.164.178.234.9,28.106.122.233.94.224,0,1,-57,2018-08-01,11:05
60.247.164.178.234.9,28.106.122.233.108.176,0,0,-95,2018-08-01,11:05
60.247.164.178.234.9,28.106.122.233.108.176,0,1,-95,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.54.52.192,0,0,-48,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.54.52.192,0,1,-50,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.54.52.192,1,0,-69,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.54.52.192,1,1,-57,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.98.92.32,0,0,-99,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.98.92.32,0,1,-98,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.125.121.192,0,0,-93,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.125.121.192,0,1,-89,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.125.140.32,0,0,-91,2018-08-01,11:05
64.64.167.74.161.130,24.139.157.125.140.32,0,1,-96,2018-08-01,11:05
64.64.167.74.161.130,28.106.122.181.189.112,0,0,-96,2018-08-01,11:05
64.64.167.74.161.130,28.106.122.181.189.112,0,1,-92,2018-08-01,11:05
64.64.167.74.168.74,24.139.157.98.92.32,1,0,-62,2018-08-01,11:05
64.64.167.74.168.74,24.139.157.98.92.32,1,1,-63,2018-08-01,11:05
64.156.40.73.41.144,28.106.122.181.189.112,0,0,-97,2018-08-01,11:05
64.156.40.73.41.144,28.106.122.181.189.112,0,1,-94,2018-08-01,11:05
64.184.55.191.156.176,24.139.157.98.84.112,0,0,-96,2018-08-01,11:05
64.184.55.191.156.176,24.139.157.98.84.112,0,1,-95,2018-08-01,11:05
64.184.55.191.156.176,24.139.157.98.92.32,0,0,-90,2018-08-01,11:05
64.184.55.191.156.176,24.139.157.98.92.32,0,1,-91,2018-08-01,11:05
64.184.55.191.156.176,28.106.122.181.189.112,0,0,-92,2018-08-01,11:05
64.184.55.191.156.176,28.106.122.181.189.112,0,1,-96,2018-08-01,11:05
64.184.55.191.156.176,28.106.122.233.94.224,0,0,-70,2018-08-01,11:05
64.184.55.191.156.176,28.106.122.233.94.224,0,1,-69,2018-08-01,11:05
64.184.55.191.156.176,28.106.122.233.94.224,1,0,-71,2018-08-01,11:05
64.184.55.191.156.176,28.106.122.233.94.224,1,1,-75,2018-08-01,11:05
64.211.174.42.176.186,24.139.157.98.92.32,0,0,-83,2018-08-01,11:05
64.211.174.42.176.186,24.139.157.98.92.32,0,1,-84,2018-08-01,11:05
64.211.174.42.176.186,28.106.122.181.189.112,0,0,-97,2018-08-01,11:05
64.211.174.42.176.186,28.106.122.181.189.112,0,1,-92,2018-08-01,11:05
64.211.174.42.176.186,28.106.122.233.94.224,0,0,-62,2018-08-01,11:05
64.211.174.42.176.186,28.106.122.233.94.224,0,1,-60,2018-08-01,11:05
72.19.126.117.138.60,24.139.157.125.121.192,0,0,-84,2018-08-01,11:05
72.19.126.117.138.60,24.139.157.125.121.192,0,1,-91,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.54.52.192,0,0,-58,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.54.52.192,0,1,-69,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.54.52.192,1,0,-89,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.54.52.192,1,1,-86,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.98.84.112,0,0,-95,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.98.84.112,0,1,-90,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.98.92.32,0,0,-95,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.98.92.32,0,1,-97,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.125.121.192,0,0,-65,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.125.121.192,0,1,-76,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.125.121.192,1,0,-94,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.125.121.192,1,1,-89,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.125.140.32,0,0,-91,2018-08-01,11:05
72.19.126.252.69.93,24.139.157.125.140.32,0,1,-91,2018-08-01,11:05
72.19.126.252.69.93,28.106.122.181.189.112,0,0,-91,2018-08-01,11:05
72.19.126.252.69.93,28.106.122.181.189.112,0,1,-96,2018-08-01,11:05
72.19.126.252.69.93,28.106.122.233.108.176,0,0,-92,2018-08-01,11:05
72.19.126.252.69.93,28.106.122.233.108.176,0,1,-91,2018-08-01,11:05
72.19.126.252.69.93,28.106.122.235.175.0,0,0,-90,2018-08-01,11:05
72.19.126.252.69.93,28.106.122.235.175.0,0,1,-89,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.54.52.192,0,0,-93,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.54.52.192,0,1,-94,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.98.84.112,0,0,-91,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.98.84.112,0,1,-94,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.98.92.32,0,0,-92,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.98.92.32,0,1,-84,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.125.121.192,0,0,-85,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.125.121.192,0,1,-86,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.125.140.32,0,0,-95,2018-08-01,11:05
72.39.234.255.236.56,24.139.157.125.140.32,0,1,-98,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.181.189.112,0,0,-68,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.181.189.112,0,1,-69,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.233.94.224,0,0,-94,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.233.94.224,0,1,-90,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.233.108.176,0,0,-85,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.233.108.176,0,1,-87,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.235.175.0,0,0,-91,2018-08-01,11:05
72.39.234.255.236.56,28.106.122.235.175.0,0,1,-87,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.54.52.192,0,0,-96,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.54.52.192,0,1,-97,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.54.52.192,1,0,-93,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.54.52.192,1,1,-96,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.98.84.112,0,0,-89,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.98.84.112,0,1,-85,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.98.84.112,1,0,-88,2018-08-01,11:05
76.221.49.9.72.93,24.139.157.98.84.112,1,1,-90,2018-08-01,11:05
